gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
MRPL44	477.7911	-0.2749	0.2576	0.2637	0.4004
MRPL45	1183.4466	0.2921	0.2141	0.1591	0.271
MRPL45P2	38.0759	-0.0643	0.5734	0.8844	0.9277
MRPL46	340.2859	-0.2866	0.2834	0.2847	0.4247
MRPL47	1125.8376	0.2802	0.2557	0.2514	0.386
MRPL48	598.0178	0.7535	0.2538	0.0019	0.0062
MRPL49	1944.4736	-0.2667	0.206	0.1823	0.3019
MRPL50	586.6023	0.2739	0.2587	0.2672	0.4045
MRPL51	1936.3851	0.7749	0.201	1e-04	4e-04
MRPL52	1454.2844	0.8277	0.2158	1e-04	4e-04
MRPL53	803.9877	0.9085	0.2637	3e-04	0.0012
MRPL54	843.24	1.0104	0.2638	1e-04	3e-04
MRPL55	622.7214	0.6938	0.2803	0.0088	0.024
MRPL9	1754.6048	0.4651	0.2035	0.0187	0.0457
MRPS10	3766.612	0.0216	0.2431	0.9263	0.955
MRPS11	828.4813	0.848	0.2516	4e-04	0.0017
MRPS12	1822.7	0.4417	0.2153	0.0341	0.0763
MRPS14	377.6548	0.409	0.2739	0.1154	0.2092
MRPS15	1674.3412	0.6578	0.2045	9e-04	0.0033
MRPS16	3197.5236	0.3606	0.1921	0.0542	0.1124
MRPS17	413.3528	-0.1222	0.2833	0.6482	0.7627
MRPS18A	845.783	0.0177	0.2412	0.9392	0.9637
MRPS18B	1435.243	0.7101	0.2211	9e-04	0.0032
MRPS18C	599.3054	0.2425	0.2676	0.3407	0.485
MRPS2	2139.632	0.2846	0.2456	0.2268	0.3567
MRPS21	398.8696	0.6405	0.2806	0.0158	0.0395
MRPS22	922.9586	0.1075	0.2392	0.6402	0.7555
MRPS23	1259.9561	0.392	0.2143	0.0589	0.1206
MRPS24	2295.0872	1.1246	0.2351	0	0
MRPS25	1089.7311	0.8372	0.2941	0.0024	0.0077
MRPS26	817.7865	0.2953	0.2646	0.2412	0.3742
MRPS27	2053.6488	-0.1092	0.1989	0.5728	0.7044
MRPS28	241.8804	0.5456	0.3183	0.0654	0.131
MRPS30	861.4471	-0.0695	0.2401	0.7632	0.8472
MRPS31	287.0647	-0.5398	0.3297	0.0768	0.1502
MRPS31P5	53.0747	-0.6521	0.5466	0.1342	0.2366
MRPS33	667.7139	0.7369	0.2481	0.0019	0.0062
MRPS34	1941.8176	1.0279	0.2419	0	1e-04
MRPS35	1733.2226	0.2066	0.2579	0.4015	0.5476
MRPS36	345.885	0.3163	0.3098	0.2746	0.413
MRPS5	1780.7713	0.5084	0.203	0.01	0.0266
MRPS6	1200.143	0.6331	0.2147	0.0023	0.0074
MRPS7	1684.5368	0.5304	0.2072	0.0083	0.0228
MRPS9	672.5632	0.121	0.2502	0.6134	0.7353
MRRF	635.1369	0.3158	0.244	0.1774	0.2956
MRS2	758.8111	0.0698	0.2324	0.7553	0.8412
MRS2P2	1.733	0.2257	0.946	0.2942	NA
MRTO4	2829.3288	0.3688	0.1949	0.052	0.1087
MRVI1	6.9115	0.0078	0.825	0.9844	0.9904
MS4A15	0.2311	-0.046	0.9484	0.7982	NA
MSANTD1	1.0569	0.0896	0.9402	0.669	NA
MSANTD2	208.8633	-1.4857	0.4238	1e-04	3e-04
MSANTD3	1619.9567	-0.0561	0.2314	0.8013	0.872
MSANTD3-TMEFF1	112.0104	0.2421	0.4368	0.5239	0.6616
MSANTD4	438.7177	-1.1625	0.277	0	1e-04
MSH2	2075.2418	0.2255	0.2188	0.2867	0.4268
MSH3	451.0884	0.1269	0.2822	0.6346	0.7512
MSH4	0.6937	-0.108	0.9489	0.5588	NA
MSH5	271.3251	0.4409	0.3167	0.1349	0.2376
MSH5-SAPCD1	84.0852	-0.5391	0.4617	0.1716	0.2879
MSH6	1795.759	-0.6537	0.2061	0.0011	0.0038
MSI2	62.1164	-0.1171	0.4907	0.7749	0.8547
MSL1	1251.5049	-1.6147	0.228	0	0
MSL2	406.3606	-0.2242	0.3181	0.4491	0.5939
MSL3	546.9704	0.2593	0.2482	0.2754	0.4138
MSL3P1	208.683	-0.4086	0.3279	0.1786	0.2973
MSLN	496.9502	1.1244	0.2906	0	2e-04
MSMO1	566.3207	-0.0568	0.3068	0.8433	0.901
MSMP	10.9948	0.0451	0.9441	0.8165	0.8826
MSN	26678.6267	0.7822	0.1829	0	1e-04
MSRA	309.6194	0.8462	0.2929	0.0021	0.0068
MSRB1	313.4826	0.5692	0.302	0.0443	0.0952
MSRB2	330.7333	1.0673	0.3084	2e-04	9e-04
MSRB3	834.2121	-0.0183	0.2479	0.9387	0.9635
MSS51	16.4937	-0.6293	0.7942	0.1558	0.2665
MST1	33.7169	0.4669	0.6016	0.3011	0.4432
MST1P2	9.6697	0.4342	0.7938	0.3149	0.4582
MST1R	755.3825	0.9312	0.2968	8e-04	0.003
MST4	424.5429	-0.1956	0.3337	0.5258	0.6635
MSTO1	1283.1576	0.3732	0.2282	0.09	0.1709
MSTO2P	122.8424	-0.062	0.3936	0.8603	0.9116
MSX2	40.0277	-0.7328	0.5787	0.1014	0.1886
MT1A	14.7448	0.2357	0.7178	0.6027	0.7273
MT1DP	0.2311	-0.046	0.9484	0.7982	NA
MT1E	1268.4019	0.074	0.2219	0.7301	0.8232
MT1F	23.1214	0.2571	0.6498	0.5739	0.7048
MT1X	567.8335	-0.0376	0.2455	0.8733	0.9207
MT2A	9580.0579	0.49	0.1956	0.0101	0.0269
MT3	0.2311	-0.046	0.9484	0.7982	NA
MTA1	2168.1985	0.2276	0.2217	0.2881	0.4282
MTA2	3374.692	-0.6867	0.2009	4e-04	0.0017
MTA3	459.713	0.1541	0.2626	0.538	0.6749
MTAP	1.4082	-0.0503	0.9365	0.8173	NA
MTBP	267.7093	-1.5724	0.3278	0	0
MTCH1	21159.7761	0.7797	0.2116	1e-04	6e-04
MTCH2	3410.5998	0.7195	0.1921	1e-04	6e-04
MTCP1	20.4611	-0.2484	0.6748	0.5873	0.7158
MTDH	5907.9705	0.3364	0.1875	0.0661	0.1323
MTERF	110.479	-2.3463	0.4771	0	0
MTERFD1	226.4359	-0.756	0.3431	0.0164	0.0409
MTERFD2	273.7822	-0.2937	0.3029	0.301	0.4431
MTERFD3	72.9008	-1.4477	0.5532	0.0011	0.0039
MTF1	435.3196	-1.9898	0.3307	0	0
MTF2	409.2325	-1.9825	0.3286	0	0
MTFMT	156.2188	-0.6421	0.3688	0.0547	0.1135
MTFP1	522.5475	0.0907	0.2604	0.7149	0.8123
MTFR1	478.2581	-0.437	0.2724	0.0909	0.1725
MTFR1L	502.8031	0.1571	0.2554	0.5198	0.6581
MTFR2	284.1426	-2.1945	0.3498	0	0
MTG1	655.6299	0.701	0.2505	0.0034	0.0104
MTG2	951.5348	-0.6774	0.2262	0.0019	0.0062
MTHFD1	7446.2329	0.9324	0.1899	0	0
MTHFD1L	2115.1293	0.2412	0.2023	0.2199	0.3486
MTHFD2	1139.6342	-0.2523	0.228	0.2514	0.386
MTHFD2L	41.676	0.3228	0.5611	0.4623	0.6054
MTHFR	191.2431	-0.8137	0.3411	0.0095	0.0254
MTHFS	162.1235	0.4565	0.3711	0.1744	0.2917
MTHFSD	278.1691	-1.0156	0.3183	6e-04	0.0022
MTIF2	1475.9397	-0.1009	0.2341	0.6545	0.767
MTIF3	336.6088	-0.1298	0.3039	0.6486	0.7629
MTL5	214.9833	-0.0309	0.3223	0.9178	0.9492
MTM1	242.3132	-0.9495	0.3313	0.0019	0.0063
MTMR1	2052.9413	-0.0022	0.2034	0.9913	0.9945
MTMR10	317.3181	-0.4062	0.2894	0.1365	0.2398
MTMR11	233.2065	0.2612	0.3153	0.3742	0.5201
MTMR12	1352.7052	-0.7523	0.2205	4e-04	0.0016
MTMR14	970.7441	0.2087	0.2288	0.3443	0.4889
MTMR2	2445.0941	-0.0262	0.227	0.9047	0.9413
MTMR3	367.9081	-2.3508	0.2999	0	0
MTMR4	628.1543	-0.6072	0.246	0.01	0.0266
MTMR6	1076.9605	-0.5681	0.2382	0.0131	0.0335
MTMR7	32.9672	-0.8319	0.6277	0.0716	0.1416
MTMR8	3.5366	-0.1385	0.8902	0.6658	0.7737
MTMR9	201.1719	-1.8487	0.3733	0	0
MTMR9LP	3.226	-0.259	0.9048	0.3984	0.5446
MTNR1A	0.9581	0.0605	0.9467	0.7461	NA
MTO1	851.2656	0.1204	0.228	0.5841	0.7131
MTOR	2444.3301	0.4533	0.197	0.0181	0.0444
MTPAP	441.0868	-2.1034	0.2843	0	0
MTPN	3721.7599	0.2817	0.2312	0.206	0.3317
MTR	1128.3714	-0.0577	0.2177	0.7841	0.8603
MTRF1	123.0149	-0.3228	0.4042	0.3687	0.5143
MTRF1L	1086.858	0.2181	0.2872	0.4211	0.5668
MTRNR2L1	1.2066	0.151	0.9499	0.424	NA
MTRNR2L2	0.4751	0.0916	0.9487	0.6168	NA
MTRNR2L3	5.5123	0.8444	0.9781	0.0138	0.0352
MTRNR2L8	1.2048	-0.1741	0.9454	0.3983	NA
MTRR	845.1726	-0.5247	0.2341	0.0199	0.0482
MTSS1	35.3483	-0.3105	0.5928	0.4887	0.6308
MTSS1L	1500.0181	-0.6404	0.228	0.0036	0.0108
MTTP	1.5398	-0.0517	0.9271	0.8315	NA
MTURN	428.3052	0.3306	0.2643	0.1889	0.3107
MTUS1	242.8408	-0.6653	0.3307	0.0295	0.0675
MTUS2	1.686	0.1517	0.9366	0.5033	NA
MTX1	1165.9386	0.8224	0.2513	6e-04	0.0023
MTX2	831.1545	0.375	0.2289	0.0893	0.1699
MTX3	605.0369	-1.564	0.3197	0	0
MUC1	720.8554	1.3713	0.2687	0	0
MUC12	3.4287	0.0625	0.8925	0.8421	0.9002
MUC13	0.2432	-0.0474	0.9484	0.7922	NA
MUC15	1.8331	-0.0122	0.9205	0.9624	NA
MUC16	0.7052	0.1111	0.9491	0.5476	NA
MUC20	6.0221	0.177	0.8443	0.6423	0.7578
MUC22	4.3391	0.0661	0.8634	0.8527	0.9065
MUC4	3.2437	0.1909	0.8884	0.5591	0.6928
MUC5AC	24.5943	0.5315	0.6522	0.2488	0.3828
MUC5B	3.3364	0.141	0.9083	0.6259	0.7451
MUC6	0.7744	-0.0296	0.947	0.8721	NA
MUCL1	0.2883	0.0612	0.9486	0.7344	NA
MUL1	813.954	-0.6409	0.2412	0.0056	0.0161
MUM1	703.141	0.1537	0.2498	0.5206	0.6588
MURC	41.192	0.4974	0.5989	0.2703	0.408
MUS81	894.9099	-0.8309	0.2467	4e-04	0.0017
MUSK	104.9332	0.4737	0.4135	0.1944	0.3175
MUSTN1	5.9105	-0.3822	0.8683	0.3014	0.4433
MUT	788.9055	0.1741	0.2539	0.4733	0.6158
MUTYH	180.625	0.2267	0.3598	0.4895	0.6313
MVB12A	1154.5624	1.0249	0.2393	0	1e-04
MVB12B	187.1806	-1.0303	0.3727	0.0022	0.0071
MVD	451.9258	0.638	0.2984	0.0227	0.054
MVK	436.9695	0.1495	0.3061	0.6019	0.7265
MVP	4941.5323	0.94	0.2128	0	0
MX1	336.3948	0.2923	0.2869	0.2805	0.4198
MX2	57.1434	0.118	0.5034	0.7764	0.8554
MXD1	161.4452	-1.9394	0.4176	0	0
MXD3	345.9294	-0.0034	0.3264	0.9909	0.9943
MXD4	970.6207	0.3472	0.2586	0.1595	0.2717
MXI1	350.6679	0.5425	0.3037	0.0565	0.1164
MXRA5	1.9306	0.2552	0.9451	0.2545	NA
MXRA7	4551.3132	0.8619	0.1896	0	0
MXRA8	815.6424	1.0095	0.2477	0	1e-04
MYADM	7865.3887	-0.0875	0.1835	0.6256	0.7448
MYADML	0.2883	0.0612	0.9486	0.7344	NA
MYADML2	3.1272	0.5128	0.9443	0.0769	NA
MYB	12.4554	-0.5196	0.7806	0.2405	0.3733
MYBBP1A	4670.7392	0.3108	0.2103	0.1276	0.227
MYBL1	878.3741	-1.5392	0.2544	0	0
MYBL2	5400.5228	0.4637	0.2005	0.0174	0.0429
MYBPC1	0.2311	-0.046	0.9484	0.7982	NA
MYBPC2	0.5194	0.0094	0.9479	0.9584	NA
MYBPC3	4.3349	0.5515	0.9529	0.0561	0.1157
MYBPH	0.52	0.0095	0.9479	0.9582	NA
MYC	5400.6947	1.8853	0.2128	0	0
MYCBP	1164.803	0.3468	0.256	0.1562	0.267
MYCBP2	933.8627	-0.2374	0.2289	0.2823	0.4218
MYCBPAP	1.1785	-0.0235	0.9407	0.9084	NA
MYCL	19.966	0.2038	0.7035	0.6541	0.7669
MYCT1	5.9799	0.0168	0.8412	0.9649	0.9783
MYD88	1164.3364	0.3098	0.2209	0.1469	0.2546
MYEF2	611.8099	0.13	0.2475	0.5836	0.7127
MYEOV	3975.3343	0.0203	0.2253	0.9256	0.9545
MYEOV2	442.2977	0.6301	0.2634	0.012	0.031
MYH10	2054.9693	0.6518	0.2031	0.001	0.0034
MYH11	1.5249	-0.0508	0.9268	0.8346	NA
MYH14	10.569	0.048	0.7948	0.9089	0.944
MYH15	53.4925	0.4104	0.5471	0.3449	0.4893
MYH16	162.2452	0.9629	0.3704	0.0041	0.0121
MYH3	97.894	-0.1245	0.4223	0.7371	0.8283
MYH6	1.205	0.1508	0.9499	0.4245	NA
MYH7	0.3043	-0.0615	0.9485	0.7336	NA
MYH7B	10.822	0.6056	0.8667	0.1263	0.2251
MYH8	0.2883	0.0612	0.9486	0.7344	NA
MYH9	71590.1205	0.6759	0.1907	3e-04	0.0011
MYL1	1.0198	-0.0558	0.9453	0.7701	NA
MYL10	1.5899	0.0853	0.92	0.7441	NA
MYL12A	4978.2811	0.7237	0.1918	1e-04	5e-04
MYL12B	10039.5436	0.7578	0.1838	0	1e-04
MYL2	0.5214	0.0097	0.9479	0.9573	NA
MYL4	3.0551	0.166	0.9133	0.5553	NA
MYL5	80.0889	1.2269	0.4845	0.0027	0.0083
MYL6	17385.275	1.1756	0.2084	0	0
MYL6B	863.5182	1.1356	0.2536	0	0
MYL9	4744.4258	1.0313	0.2145	0	0
MYLIP	200.4389	-1.512	0.3471	0	0
MYLK	2661.5298	0.862	0.2105	0	1e-04
MYLK-AS1	2.2143	0.1607	0.9191	0.5503	NA
MYLK2	15.5453	-0.0581	0.7113	0.8978	0.9373
MYLK3	2.1612	-0.3323	0.9381	0.1947	NA
MYLK4	10.6029	0.0797	0.7609	0.8554	0.9082
MYNN	263.3387	-2.5801	0.411	0	0
MYO10	3952.6189	-0.8116	0.1914	0	1e-04
MYO15A	5.0926	0.0454	0.8472	0.9035	0.9409
MYO15B	22.7474	0.9307	0.706	0.0494	0.1039
MYO16	9.4615	0.1773	0.7795	0.68	0.7843
MYO18A	1475.3284	0.2948	0.2337	0.1902	0.3124
MYO18B	0.5766	0.1022	0.9489	0.5783	NA
MYO19	3962.0609	0.5323	0.2186	0.0118	0.0307
MYO1B	2463.2919	-0.0687	0.2199	0.7467	0.8351
MYO1C	12664.4085	0.8652	0.2067	0	1e-04
MYO1D	53.7247	0.6248	0.5246	0.1425	0.2486
MYO1E	804.1281	-0.2953	0.2299	0.1827	0.3024
MYO1F	14.1702	0.05	0.7328	0.9109	0.9452
MYO1H	1.4916	0.2314	0.9434	0.2988	NA
MYO3A	1.4479	0.1863	0.9477	0.3567	NA
MYO5A	1206.0405	0.4296	0.2282	0.0509	0.1068
MYO5B	104.9797	0.1907	0.4084	0.5982	0.7241
MYO5C	501.3177	0.3858	0.2589	0.1184	0.2136
MYO6	2069.6783	0.1331	0.2268	0.5432	0.6796
MYO7A	5.6199	-0.1387	0.8648	0.6972	0.798
MYO7B	12.0472	-0.1038	0.7482	0.8146	0.8817
MYO9A	398.643	-0.5795	0.2783	0.0278	0.0641
MYO9B	2509.3888	-0.2117	0.2045	0.2865	0.4266
MYOC	0.4859	-0.0871	0.9485	0.6351	NA
MYOF	17911.0184	0.5385	0.1825	0.0025	0.008
MYOM1	0.5315	0.0081	0.9479	0.9643	NA
MYOM2	6.5497	0.1409	0.8329	0.7186	0.815
MYOM3	2.3955	0.0026	0.9081	0.9927	NA
MYOZ3	0.2887	0.0613	0.9486	0.734	NA
MYPN	54.6594	-0.1806	0.5218	0.67	0.777
MYPOP	156.7538	-0.5133	0.389	0.1409	0.2463
MYRF	522.9345	0.7293	0.2678	0.0041	0.0123
MYRFL	0.5766	0.1022	0.9489	0.5783	NA
MYSM1	363.0191	-1.3279	0.3135	0	0
MYT1L	0.531	0.0075	0.9479	0.9667	NA
MYZAP	62.8961	0.2813	0.4885	0.491	0.6327
MZF1	188.6043	-1.4464	0.3739	0	1e-04
MZT1	1137.685	-0.4788	0.3266	0.1137	0.207
MZT2A	1007.2263	1.2161	0.2891	0	1e-04
MZT2B	2594.8253	1.2025	0.23	0	0
N4BP1	350.9956	-1.6998	0.3586	0	0
N4BP2	137.9412	-2.0043	0.4466	0	0
N4BP2L1	5.0714	0.2187	0.8521	0.5597	0.6933
N4BP2L2	328.1478	-1.4981	0.3007	0	0
N4BP2L2-IT2	4.2917	-0.669	0.953	0.0362	0.0806
N4BP3	6.7384	0.2199	0.8192	0.5874	0.7158
N6AMT1	100.9997	-0.0115	0.4138	0.9749	0.9841
N6AMT2	57.0161	0.4639	0.5107	0.2687	0.4062
NAA10	1773.0226	0.8539	0.2304	1e-04	5e-04
NAA15	2253.7493	-1.1398	0.2757	0	1e-04
NAA16	329.2433	-0.757	0.2978	0.0067	0.0189
NAA20	2253.8054	0.6031	0.2082	0.0028	0.0088
NAA25	1427.0711	-0.5832	0.2188	0.0058	0.0166
NAA30	477.2978	-2.1145	0.2778	0	0
NAA35	728.7169	-0.334	0.238	0.1442	0.2508
NAA38	859.1417	1.0515	0.2587	0	1e-04
NAA40	621.5973	-1.2102	0.2528	0	0
NAA50	3857.7635	-0.5748	0.2618	0.0212	0.0508
NAA60	498.8923	-0.8472	0.2753	0.0012	0.004
NAAA	310.6129	1.1079	0.3225	2e-04	9e-04
NAALAD2	1.9028	-0.2974	0.9399	0.2248	NA
NAALADL1	0.2431	-0.0474	0.9484	0.7923	NA
NAALADL2	6.0146	-0.1467	0.8564	0.6894	0.7915
NAB1	632.8526	-0.5154	0.2564	0.0352	0.0785
NAB2	273.8306	-0.6821	0.3764	0.0446	0.0959
NABP1	930.6799	-0.756	0.2439	0.0012	0.0042
NABP2	1937.4542	0.9642	0.2266	0	1e-04
NACA	11204.5064	0.7643	0.1822	0	1e-04
NACA2	1.4842	-0.0683	0.9212	0.791	NA
NACAD	10.9614	-0.0163	0.7587	0.9704	0.9813
NACC1	6221.3086	0.3104	0.1979	0.107	0.197
NACC2	1316.7804	-1.4486	0.2194	0	0
NADK	2097.4871	0.2897	0.2109	0.1567	0.2678
NADK2	518.7766	-0.7231	0.2976	0.0096	0.0258
NADSYN1	1142.3987	0.8509	0.2786	0.0012	0.0043
NAE1	1202.1811	0.2284	0.2662	0.3673	0.5131
NAF1	246.1148	-0.661	0.3254	0.0284	0.0654
NAGA	969.4218	0.6843	0.2263	0.0017	0.0057
NAGK	729.81	0.5976	0.2606	0.0161	0.0403
NAGLU	1531.9775	1.039	0.234	0	0
NAGPA	293.0722	0.3841	0.3167	0.1929	0.3157
NAGPA-AS1	0.2317	-0.0461	0.9484	0.7977	NA
NAGS	162.0507	-1.993	0.3859	0	0
NAIF1	186.3863	-0.1089	0.3641	0.7423	0.8319
NAIP	65.4266	-1.0798	0.5197	0.0112	0.0294
NALCN	74.3408	0.5747	0.4692	0.1493	0.2576
NALCN-AS1	1.7683	-0.0825	0.9221	0.7476	NA
NAMA	0.243	-0.0474	0.9484	0.7924	NA
NAMPT	7901.1603	-0.4141	0.2572	0.0917	0.1737
NANOS1	229.6612	-0.1216	0.3235	0.6858	0.7885
NANOS3	0.2906	0.0617	0.9486	0.7323	NA
NANP	286.7902	-2.5393	0.3316	0	0
NANS	1912.0446	0.7233	0.2222	7e-04	0.0028
NAP1L1	19086.473	0.3923	0.2244	0.0702	0.1393
NAP1L2	1.8374	-0.0117	0.9282	0.961	NA
NAP1L3	28.794	0.2659	0.6325	0.5594	0.693
NAP1L4	2444.0204	-0.0461	0.1999	0.8128	0.8804
NAP1L5	62.4458	0.1777	0.51	0.6713	0.778
NAPA	2257.008	0.8692	0.2141	0	2e-04
NAPA-AS1	3.5441	-0.0669	0.893	0.8309	0.8926
NAPB	159.382	-1.1656	0.3704	5e-04	0.0019
NAPEPLD	216.7913	-0.7022	0.3282	0.0208	0.0501
NAPG	585.7924	-0.8114	0.254	8e-04	0.003
NAPRT1	269.7503	0.7146	0.3119	0.014	0.0356
NAPSA	7.1247	0.2012	0.8172	0.6204	0.7404
NARF	638.6799	0.5492	0.2656	0.0297	0.0679
NARFL	254.2179	-0.8783	0.3191	0.003	0.0094
NARG2	619.3219	-0.444	0.3182	0.1338	0.2361
NARR	233.0319	0.3036	0.4017	0.3956	0.5417
NARS	4398.1433	0.4358	0.195	0.0218	0.0521
NARS2	301.8198	0.3613	0.2917	0.1885	0.3101
NASP	4125.363	0.3176	0.1888	0.0847	0.1627
NAT1	79.9739	-0.8059	0.4629	0.0414	0.09
NAT10	1818.1046	-0.8066	0.2054	1e-04	3e-04
NAT14	430.8128	0.8547	0.304	0.0026	0.0083
NAT16	18.4088	0.8602	0.73	0.0675	0.1345
NAT2	0.2315	-0.0461	0.9484	0.7978	NA
NAT6	74.0655	-0.6959	0.4746	0.0831	0.1602
NAT8L	134.8687	-0.9851	0.3998	0.0056	0.0161
NAT9	388.4947	-1.7171	0.3123	0	0
NAV1	945.987	-0.9101	0.2417	1e-04	4e-04
NAV2	1592.9537	-1.1229	0.226	0	0
NAV3	553.8731	-1.9885	0.2591	0	0
NBAS	689.9911	0.166	0.2369	0.4662	0.6087
NBEA	94.1598	-0.1948	0.4343	0.6065	0.7301
NBEAL1	115.2933	-0.4697	0.4401	0.2186	0.347
NBEAL2	1443.0092	0.5982	0.2653	0.0178	0.0438
NBL1	2427.6961	1.1375	0.2144	0	0
NBN	1362.9807	-0.55	0.2694	0.0316	0.0717
NBPF1	554.8157	-0.4251	0.2632	0.0899	0.1709
NBPF10	79.6761	0.0109	0.5029	0.9791	0.9866
NBPF11	211.5571	-0.7829	0.3537	0.0154	0.0386
NBPF12	310.6807	-1.1601	0.3056	0	2e-04
NBPF14	781.158	-0.4922	0.2347	0.0292	0.067
NBPF15	1103.5134	-0.2655	0.218	0.208	0.3343
NBPF19	188.2528	-0.9122	0.3964	0.0099	0.0264
NBPF20	141.5569	-0.4312	0.3795	0.2075	0.3336
NBPF25P	24.6016	-0.7178	0.6615	0.1228	0.2202
NBPF26	633.4761	-0.2849	0.2424	0.2207	0.3495
NBPF3	316.8108	0.2925	0.2888	0.2828	0.4223
NBPF4	1.9325	0.0501	0.9266	0.8372	NA
NBPF8	1891.7326	-0.1384	0.2076	0.4922	0.6339
NBPF9	2153.0736	-0.0069	0.2005	0.9719	0.9824
NBR1	2719.4376	0.3271	0.1972	0.0885	0.1686
NBR2	24.001	-0.4302	0.6699	0.3498	0.4944
NCALD	0.9364	-0.1287	0.949	0.4932	NA
NCAM2	40.9484	0.62	0.5662	0.161	0.2735
NCAPD2	6503.3159	0.2722	0.1899	0.1418	0.2475
NCAPD3	2891.3139	0.1596	0.1979	0.4074	0.553
NCAPG	3780.2906	-0.3372	0.2091	0.0965	0.1809
NCAPG2	6191.9443	0.2995	0.1888	0.104	0.1925
NCAPH	1840.4525	-0.5232	0.2047	0.0085	0.0231
NCAPH2	1982.6028	0.6325	0.2377	0.0056	0.0161
NCBP1	1986.7781	0.3451	0.202	0.0789	0.1535
NCBP2	1555.9638	-0.6121	0.2247	0.0048	0.0139
NCBP2-AS2	491.0467	1.0841	0.265	0	1e-04
NCCRP1	0.4859	-0.0871	0.9485	0.6351	NA
NCDN	1110.6507	-0.0239	0.2282	0.9134	0.9465
NCEH1	7689.9635	0.0374	0.2086	0.8534	0.9069
NCF1	0.9496	-0.1321	0.9486	0.4859	NA
NCF1C	1.191	-0.1742	0.9453	0.3993	NA
NCF2	246.0984	0.2043	0.3114	0.4825	0.6251
NCF4	5.0191	0.2973	0.8703	0.4086	0.5543
NCK1	238.5573	-1.0746	0.3359	5e-04	0.002
NCK2	814.5739	-0.2751	0.2297	0.2141	0.3419
NCKAP1	4803.4193	0.15	0.2204	0.4815	0.6241
NCKAP1L	0.2883	0.0612	0.9486	0.7344	NA
NCKAP5L	361.5867	-1.6845	0.2964	0	0
NCKIPSD	849.4428	0.1903	0.2632	0.448	0.5931
NCL	22554.7517	0.4038	0.1818	0.0231	0.0547
NCLN	7424.8449	0.682	0.2234	0.0016	0.0052
NCOA1	391.3319	-0.488	0.2771	0.063	0.1272
NCOA2	182.3528	-1.8032	0.3676	0	0
NCOA3	803.2488	-1.8621	0.2495	0	0
NCOA4	4140.8007	-0.2928	0.2136	0.1572	0.2685
NCOA5	1200.8461	-1.9983	0.2279	0	0
NCOA6	1230.3612	-1.5258	0.2203	0	0
NCOA7	846.2979	-1.3048	0.2547	0	0
NCOR1	2296.4856	-0.2703	0.2219	0.2075	0.3336
NCOR2	5822.8695	-0.3011	0.2086	0.1369	0.2405
NCR3LG1	24.1378	-0.0494	0.6379	0.9136	0.9465
NCS1	2159.1636	0.517	0.2054	0.0095	0.0256
NCSTN	5689.4552	0.9461	0.1935	0	0
NDC1	3475.1796	0.1324	0.2388	0.5641	0.6971
NDC80	1474.8532	-0.824	0.2274	2e-04	7e-04
NDE1	662.5162	-1.7507	0.2501	0	0
NDEL1	552.2267	-2.7063	0.2881	0	0
NDFIP1	2822.6538	0.2901	0.2346	0.1988	0.3231
NDFIP2	1303.9599	0.7861	0.2219	2e-04	0.001
NDNF	35.0816	0.6236	0.5957	0.1672	0.2818
NDNL2	331.2647	0.0158	0.2908	0.954	0.972
NDOR1	2106.6496	-0.2758	0.2495	0.2484	0.3825
NDP	7.8559	0.0211	0.7981	0.9596	0.975
NDRG1	3057.9647	1.1032	0.2288	0	0
NDRG2	140.6441	1.0799	0.4673	0.0067	0.0188
NDRG3	1774.5441	0.5428	0.2104	0.0078	0.0214
NDRG4	23.0908	-0.3951	0.6678	0.3899	0.536
NDST1	5501.8697	-0.1725	0.1965	0.3673	0.5131
NDST2	243.3932	-1.578	0.3284	0	0
NDST3	6.7103	0.013	0.8307	0.9735	0.9833
NDST4	3.1296	0.4123	0.9455	0.1158	NA
NDUFA1	1111.0586	1.0468	0.223	0	0
NDUFA10	1778.0598	0.989	0.2086	0	0
NDUFA11	3195.0069	1.0683	0.2335	0	0
NDUFA12	1156.1824	0.8268	0.2154	1e-04	4e-04
NDUFA13	2022.2588	1.2935	0.2396	0	0
NDUFA2	949.303	1.2283	0.2495	0	0
NDUFA3	339.3815	1.0446	0.3109	3e-04	0.0013
NDUFA4	1954.0142	0.9993	0.2033	0	0
NDUFA4L2	0.8695	0.1264	0.9497	0.4946	NA
NDUFA5	1058.9825	0.2531	0.3135	0.3869	0.5327
NDUFA6	970.4703	0.6956	0.2212	0.0011	0.0039
NDUFA6-AS1	5.2553	-0.7996	0.9677	0.0185	0.0453
NDUFA7	552.374	1.0805	0.2691	0	1e-04
NDUFA8	1252.8155	0.9423	0.2236	0	1e-04
NDUFA9	1552.6962	0.8015	0.2061	1e-04	3e-04
NDUFAB1	1516.6733	0.781	0.2076	1e-04	5e-04
NDUFAF1	299.6246	0.3288	0.2991	0.2417	0.3746
NDUFAF2	603.7519	0.6347	0.2921	0.0209	0.0503
NDUFAF3	1016.7999	1.0064	0.2484	0	1e-04
NDUFAF4	319.038	-0.2816	0.3306	0.3574	0.5027
NDUFAF4P1	4.1525	0.655	0.9548	0.037	0.082
NDUFAF5	192.73	0.1344	0.3446	0.6715	0.7782
NDUFAF6	304.5333	0.1633	0.3176	0.581	0.7103
