Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Cell Cycle (GO:0045786)	22/81	1.261943285068323E-5	9.89836764225466E-4	0	0	3.3213628067993026	37.465878004948145	BARD1;HEXIM2;ZBTB17;FOXC1;PPP1R13B;SUV39H1;ANGEL2;GMNN;GATA3;ETS1;SIRT1;RRP8;LATS1;BMP4;LATS2;THAP5;TFAP4;MCIDAS;TP53BP2;TRIM35;HECA;PTPN3
Positive Regulation of Cell Cycle Process (GO:0090068)	28/118	1.492854151188451E-5	0.0011470603835152077	0	0	2.7745386064030133	30.83132678553246	GPSM2;CEP120;KIF14;CDCA8;CDC14A;AURKA;SPAST;CSPP1;NUP62;ZNF367;E2F7;E2F8;GEN1;PLK4;STIL;CDC7;KIF23;EREG;ZNF16;RAB33B;RGCC;DBF4;INCENP;SASS6;PHIP;PKN2;KIF20B;RAD18
Mitotic Cell Cycle Phase Transition (GO:0044772)	27/113	1.8419003867539313E-5	0.00138695099122571	0	0	2.799140007654382	30.51658155457168	USP37;CCNJ;CTDP1;CUL5;CCNF;KDM8;ACVR1B;AURKA;SPAST;CDC27;E2F3;PIM2;CLASP1;PLK3;CDC7;MASTL;CDC25A;HINFP;CCNA2;LATS1;DBF4;LATS2;CCNE2;CCNE1;CCNG2;CACUL1;CCNJL
Regulation of Intracellular Signal Transduction (GO:1902531)	54/302	2.727834591275466E-5	0.0020137837717945353	0	0	1.9497460804632252	20.490695306633818	ARHGAP11A;ARHGAP11B;DYRK2;TP53RK;FAM13B;ARHGAP39;ARHGEF10L;ARHGAP5;AKAP13;FLCN;SPRED2;SPRED1;EP300;EPHA4;URB2;TRAF1;SIRT1;RNF41;TIAM2;TIAM1;PPM1B;TRAF4;KAT6A;TRAF6;SPATA13;TRAF5;ARHGEF3;ARHGEF2;ARHGEF7;CRK;PHLPP1;RNF34;SGMS1;NOP2;AKAP5;PPM1D;AURKA;GNA13;FGD4;NUAK1;PIP5K1A;RICTOR;SHOC2;FAM83D;SRGAP2;RFFL;PLK3;STARD13;ARHGAP29;SEPSECS;ARHGAP31;DNMBP;BCL3;PKN2
DNA-templated Transcription Initiation (GO:0006352)	18/62	2.8662465484708295E-5	0.002075272741344745	0	0	3.6398247535596933	38.072283430762866	TBP;RRN3;NCOA6;GTF2B;TAF11;RSF1;TFB2M;GTF2E1;MED17;MED23;CDK7;POLR2D;TAF8;TBPL1;E2F2;E2F3;TAF5;TAF4
Epigenetic Regulation of Gene Expression (GO:0040029)	18/63	3.634896716962788E-5	0.002582148328182056	0	0	3.558746987951807	36.378738652493276	HDAC4;KMT2E;SUV39H2;TFAP2C;EHMT1;CTCF;PPM1D;HDAC9;RNF2;HDAC7;ALKBH4;ING3;TDG;MTF2;METTL4;TRIM27;LRIF1;EZH2
Negative Regulation of Apoptotic Process (GO:0043066)	76/474	4.020359658378914E-5	0.002799317577200804	0	0	1.7143326947080468	17.351711113313925	GSK3B;TNFAIP8;FHL2;KIF14;SIX1;SMG9;SH3RF1;DSTYK;SIX4;NUP62;CASP2;PIM2;MEF2C;TLE1;KDM2B;OSR1;LIG4;WDR73;NGF;DKK1;SIRT1;ZNF16;RNF144B;CREB1;PIK3CA;PHIP;ANGPTL4;SOS1;BIRC2;NAIP;GATA6;PIK3R3;XIAP;GATA3;PIK3R1;GATA2;CBL;MALT1;SOCS2;BAG4;MAPK8;GRK5;KRIT1;BNIP1;BNIP2;RICTOR;RIPK1;VHL;BARD1;TBX1;TFAP2A;PLK3;MBD4;XBP1;STIL;CBX4;BDNF;SIAH2;SMAD6;SMAD5;HIPK3;NFKB1;KLHL20;TJP1;DAB2;ITCH;GCLC;GOLPH3;CLCF1;BCL3;MDM2;PKN2;NAA15;BCL2L2;CPEB4;NFE2L2
Positive Regulation of Autophagy (GO:0010508)	24/99	4.089308545711666E-5	0.002799317577200804	0	0	2.850613823102948	28.804168677437683	PLK3;GSK3B;XBP1;SETD2;TFEB;TICAM1;C9ORF72;SIRT1;MID2;FLCN;IRGQ;TBK1;SESN2;TP53INP1;TRIM13;WAC;SH3BP4;PIM2;MAP3K7;TRIM21;RNF152;TRIM65;TRIM32;TRIM23
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	31/145	4.806817934989466E-5	0.003189935126908944	0	0	2.4254768832848366	24.11625021611462	AMER1;GSK3B;CHD8;JADE1;NLK;LIMD1;MLLT3;TSKU;GLI3;HMGXB4;ZNRF3;GRB10;RNF43;TLE3;WWTR1;TCF7L2;SMAD4;TLE1;SIAH2;SOX13;AXIN1;PPP2R3A;TMEM170B;MCC;DKK1;LATS1;DAB2;LATS2;FRMD8;CCDC88C;RBMS3
Regulation of DNA Biosynthetic Process (GO:2000278)	11/28	4.829383857471708E-5	0.003189935126908944	0	0	5.74614341413799	57.106360237350664	ING5;RGCC;TNKS;JADE1;ANKRD1;PDGFA;JADE3;KAT7;JADE2;SOS1;TERF2
