Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Protein Kinase Activity (GO:0045859)	3/82	0.06339621730917308	0.28057078251844203	0	0	3.4094880699003025	9.404565110808186	TRAF4;JTB;TARBP2
Aortic Valve Morphogenesis (GO:0003180)	2/37	0.06356356335104406	0.28057078251844203	0	0	5.118942731277533	14.106346634451294	BMP4;JAG1
Cellular Response to Glucose Stimulus (GO:0071333)	2/37	0.06356356335104406	0.28057078251844203	0	0	5.118942731277533	14.106346634451294	TRA2B;RACK1
Regulation of Cellular Component Biogenesis (GO:0044087)	2/37	0.06356356335104406	0.28057078251844203	0	0	5.118942731277533	14.106346634451294	HSPA8;EZR
HRI-mediated Signaling (GO:0140468)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	ATF4
RIG-I Signaling Pathway (GO:0039529)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	PHB2
Regulation of Mitochondrial mRNA Stability (GO:0044528)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	TBRG4
Regulation of Mitotic Cytokinetic Process (GO:1903436)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	NUP62
Nucleotide Catabolic Process (GO:0009166)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	VCP
Regulation of Translational Initiation in Response to Stress (GO:0043558)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	PPP1CA
Podocyte Development (GO:0072015)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	JAG1
Centriole Assembly (GO:0098534)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	NUP62
Response to Lead Ion (GO:0010288)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	PPP1CA
Cortical Microtubule Organization (GO:0043622)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	EZR
Ribosomal Large Subunit Export From Nucleus (GO:0000055)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	RAN
Ribosomal Small Subunit Export From Nucleus (GO:0000056)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	RAN
Serine Transport (GO:0032329)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	SLC38A2
Stress Granule Disassembly (GO:0035617)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	VCP
Positive Regulation of Gastrulation (GO:2000543)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	RACK1
Tubulin Complex Assembly (GO:0007021)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	TCP1
Positive Regulation of Membrane Depolarization (GO:1904181)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	RACK1
Free Ubiquitin Chain Polymerization (GO:0010994)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	UBE2S
Positive Regulation of Mitotic Cytokinetic Process (GO:1903438)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	NUP62
Glomerular Epithelial Cell Development (GO:0072310)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	JAG1
White Fat Cell Differentiation (GO:0050872)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	CTBP1
Positive Regulation of Protein Localization to Centrosome (GO:1904781)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	NUP62
Hemostasis (GO:0007599)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	FLII
Inositol Metabolic Process (GO:0006020)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	ISYNA1
Positive Regulation of Trophoblast Cell Migration (GO:1901165)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	C1QBP
Proline Metabolic Process (GO:0006560)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	PYCR1
Long-Term Synaptic Depression (GO:0060292)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	PLK2
Lung Vasculature Development (GO:0060426)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	BMP4
Lymphoid Progenitor Cell Differentiation (GO:0002320)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	BMP4
Regulation of MDA-5 Signaling Pathway (GO:0039533)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	C1QBP
Morphogenesis of an Endothelium (GO:0003159)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	BSG
Regulation of Cardiac Epithelial to Mesenchymal Transition (GO:0062042)	1/6	0.0648830792745956	0.28057078251844203	0	0	17.864035087719298	48.86114443322492	JAG1
Regulation of Intracellular Protein Transport (GO:0033157)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	BMP4;OAZ2
Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	BMP4;TPM1
Positive Regulation of Bone Mineralization (GO:0030501)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	TFAP2A;BMP4
Positive Regulation of Protein Binding (GO:0032092)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	BMP4;RAN
Inner Mitochondrial Membrane Organization (GO:0007007)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	HSPA9;TMEM11
Interstrand Cross-Link Repair (GO:0036297)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	VCP;FANCG
Protein K11-linked Ubiquitination (GO:0070979)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	UBE2S;UBE2D3
mRNA Transcription by RNA Polymerase II (GO:0042789)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	TAF10;ATF4
Regulation of DNA-templated Transcription Elongation (GO:0032784)	2/38	0.06661768033576991	0.28057078251844203	0	0	4.976505139500734	13.480283798848099	INTS11;SUPT4H1
Regulation of Cell Division (GO:0051302)	3/85	0.06905059960873065	0.28711651192547627	0	0	3.284265055039931	8.778563679403119	PRC1;RACK1;CDK2AP2
Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491)	2/39	0.06971971150457955	0.28711651192547627	0	0	4.841766877009168	12.89494310428056	C1QBP;CLSTN1
Positive Regulation of Neuron Apoptotic Process (GO:0043525)	2/39	0.06971971150457955	0.28711651192547627	0	0	4.841766877009168	12.89494310428056	TFAP2A;ATF4
Cellular Response to Starvation (GO:0009267)	4/140	0.0711919715583562	0.28711651192547627	0	0	2.644967320261438	6.9889961204634234	HSPA8;HNRNPA1;YWHAZ;ATF4
G2/M Transition of Mitotic Cell Cycle (GO:0000086)	2/40	0.07286822490513334	0.28711651192547627	0	0	4.714120102017158	12.346764250530898	ENSA;BIRC5
Aortic Valve Development (GO:0003176)	2/40	0.07286822490513334	0.28711651192547627	0	0	4.714120102017158	12.346764250530898	BMP4;JAG1
Odontogenesis (GO:0042476)	2/40	0.07286822490513334	0.28711651192547627	0	0	4.714120102017158	12.346764250530898	BMP4;ANKRD11
Positive Regulation of Viral Process (GO:0048524)	2/40	0.07286822490513334	0.28711651192547627	0	0	4.714120102017158	12.346764250530898	PABPC1;TARBP2
Protein Monoubiquitination (GO:0006513)	2/40	0.07286822490513334	0.28711651192547627	0	0	4.714120102017158	12.346764250530898	RNF126;UBE2D3
Regulation of Endothelial Cell Migration (GO:0010594)	3/87	0.07294291554164971	0.28711651192547627	0	0	3.2057522123893807	8.392909733798028	CLSTN1;BSG;BCAR1
Regulation of Cell Adhesion (GO:0030155)	4/142	0.07415029432074113	0.28711651192547627	0	0	2.606376811594203	6.780909530542578	PLXND1;C1QBP;TPM1;P4HB
Positive Regulation of Protein Kinase Activity (GO:0045860)	3/88	0.07492518343592595	0.28711651192547627	0	0	3.167881311816762	8.20882065654811	TRAF4;PIH1D1;JTB
Negative Regulation of Circadian Rhythm (GO:0042754)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	SFPQ
Negative Regulation of p38MAPK Cascade (GO:1903753)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	EZR
Regulation of Mitotic Cytokinesis (GO:1902412)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	BIRC5
Nucleobase-Containing Small Molecule Interconversion (GO:0015949)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	AK2
Regulation of Skeletal Muscle Fiber Development (GO:0048742)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	NACA
Regulation of Thymocyte Apoptotic Process (GO:0070243)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	BMP4
Positive Regulation of ATP Biosynthetic Process (GO:2001171)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	VCP
Centromeric Sister Chromatid Cohesion (GO:0070601)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	NAA50
Chaperone Mediated Protein Folding Independent of Cofactor (GO:0051086)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	TCP1
Positive Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902425)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	BIRC5
Coronary Vasculature Development (GO:0060976)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	BMP4
Positive Regulation of Cardiac Epithelial to Mesenchymal Transition (GO:0062043)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	JAG1
siRNA Processing (GO:0030422)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	TARBP2
Establishment of Golgi Localization (GO:0051683)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	YWHAZ
Positive Regulation of Myeloid Cell Apoptotic Process (GO:0033034)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	CLSTN1
Glycine Metabolic Process (GO:0006544)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	SHMT2
Heart Induction (GO:0003129)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	BMP4
Positive Regulation of Tooth Mineralization (GO:0070172)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	TFAP2A
Lens Fiber Cell Development (GO:0070307)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	ATF4
Macropinocytosis (GO:0044351)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	RAB34
Proximal/Distal Pattern Formation (GO:0009954)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	HOXA9
Natural Killer Cell Differentiation (GO:0001779)	1/7	0.07528182395715328	0.28711651192547627	0	0	14.885964912280702	38.502794683130176	CLSTN1
Regulation of Protein Import Into Nucleus (GO:0042306)	2/41	0.07606181426120225	0.2884432201950783	0	0	4.593019315486276	11.832577347465541	BMP4;RAN
Positive Regulation of DNA Biosynthetic Process (GO:2000573)	2/41	0.07606181426120225	0.2884432201950783	0	0	4.593019315486276	11.832577347465541	TCP1;HNRNPA1
Regulation of RNA Biosynthetic Process (GO:2001141)	9/465	0.07625993367138632	0.2884432201950783	0	0	1.786543062200957	4.597860792464536	WWTR1;PRMT5;SFPQ;CNBP;TAF10;SUPT4H1;AJUBA;RPL6;ATF4
Ceramide Biosynthetic Process (GO:0046513)	2/42	0.07929909856379075	0.29120940849079896	0	0	4.477973568281938	11.349551710870266	SMPD4;CERS1
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	2/42	0.07929909856379075	0.29120940849079896	0	0	4.477973568281938	11.349551710870266	MORF4L1;RNF126
Positive Regulation of Ossification (GO:0045778)	2/42	0.07929909856379075	0.29120940849079896	0	0	4.477973568281938	11.349551710870266	TFAP2A;BMP4
Lysosome Localization (GO:0032418)	2/42	0.07929909856379075	0.29120940849079896	0	0	4.477973568281938	11.349551710870266	RAB34;CLSTN1
Regulation of Cell Cycle Process (GO:0010564)	4/146	0.08025097202968322	0.29120940849079896	0	0	2.53245696400626	6.388366832018896	PRMT5;PRC1;RPL23;CDK16
Negative Regulation of mRNA Catabolic Process (GO:1902373)	2/43	0.08257872171165792	0.29120940849079896	0	0	4.368539808746105	10.895152428509927	SYNCRIP;PABPC1
Cell Cycle G2/M Phase Transition (GO:0044839)	2/43	0.08257872171165792	0.29120940849079896	0	0	4.368539808746105	10.895152428509927	ENSA;BIRC5
Positive Regulation of Biomineral Tissue Development (GO:0070169)	2/43	0.08257872171165792	0.29120940849079896	0	0	4.368539808746105	10.895152428509927	TFAP2A;BMP4
Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)	2/43	0.08257872171165792	0.29120940849079896	0	0	4.368539808746105	10.895152428509927	PAF1;PHB2
Import Into the Mitochondrion (GO:0170036)	2/43	0.08257872171165792	0.29120940849079896	0	0	4.368539808746105	10.895152428509927	HSPA9;SLC25A39
Positive Regulation of Cell Adhesion (GO:0045785)	3/92	0.08308926858607574	0.29120940849079896	0	0	3.024908024261708	7.525486344249647	C1QBP;TPM1;P4HB
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	3/93	0.08518778552074868	0.29120940849079896	0	0	2.9911504424778763	7.3668961029698075	VCP;RACK1;AJUBA
Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	RACK1
Regulation of Heart Morphogenesis (GO:2000826)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	BMP4
Negative Regulation of Mitotic Nuclear Division (GO:0045839)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	BMP4
R-loop Processing (GO:0062176)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	DDX56
Negative Regulation of Protein-Containing Complex Disassembly (GO:0043242)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	PHF23
Regulation of miRNA Metabolic Process (GO:2000628)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	DDX5
Regulation of Mitotic Centrosome Separation (GO:0046602)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	RANBP1
Astral Microtubule Organization (GO:0030953)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	EZR
Regulation of Protein Localization to Chromatin (GO:1905634)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	VCP
Box C/D snoRNP Assembly (GO:0000492)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	PIH1D1
Regulation of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	DDX5
Regulation of Type B Pancreatic Cell Development (GO:2000074)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	RHEB
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	EZR
Positive Regulation of Early Endosome to Late Endosome Transport (GO:2000643)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	EZR
Glutamine Transport (GO:0006868)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	SLC38A2
Positive Regulation of Purine Nucleotide Biosynthetic Process (GO:1900373)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	VCP
Interleukin-12-Mediated Signaling Pathway (GO:0035722)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	P4HB
Positive Regulation of Telomerase RNA Localization to Cajal Body (GO:1904874)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	TCP1
Positive Regulation of Ubiquitin Protein Ligase Activity (GO:1904668)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	UBE2S
Proline Transport (GO:0015824)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	SLC38A2
Malate-Aspartate Shuttle (GO:0043490)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	SLC25A11
protein-DNA Complex Organization (GO:0071824)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	RPL23
protein-DNA Covalent Cross-Linking Repair (GO:0106300)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	VCP
protein-RNA Complex Disassembly (GO:0032988)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	VCP
Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	SLC35B1
Negative Regulation of DNA-templated DNA Replication (GO:2000104)	1/8	0.08556543266517078	0.29120940849079896	0	0	12.758771929824562	31.367107803367244	DYNLL1
Organelle Disassembly (GO:1903008)	2/44	0.08589935210398658	0.29120940849079896	0	0	4.26431718061674	10.467103368750413	RRP7A;VCP
Regulation of Telomere Maintenance via Telomerase (GO:0032210)	2/44	0.08589935210398658	0.29120940849079896	0	0	4.26431718061674	10.467103368750413	TCP1;HNRNPA1
Response to Unfolded Protein (GO:0006986)	2/44	0.08589935210398658	0.29120940849079896	0	0	4.26431718061674	10.467103368750413	DNAJB1;HSPA8
Protein Sumoylation (GO:0016925)	2/44	0.08589935210398658	0.29120940849079896	0	0	4.26431718061674	10.467103368750413	UBE2I;HDAC7
Regulation of Cell Migration (GO:0030334)	9/478	0.0869107497038046	0.2939124614367579	0	0	1.735888738127544	4.240556688213434	HSPA8;JAG1;UBE2I;PLXND1;CLSTN1;TPM1;RACK1;BCAR1;ACTG1
Regulation of TORC1 Signaling (GO:1903432)	3/96	0.09161719799633895	0.29715656760812664	0	0	2.894233514130745	6.917612507183802	RHEB;PIH1D1;YWHAZ
Cellular Response to Type II Interferon (GO:0071346)	2/46	0.0926584285758202	0.29715656760812664	0	0	4.070084100921106	9.68205997000647	SYNCRIP;RPL13A
Negative Regulation of Response to External Stimulus (GO:0032102)	4/154	0.09317123684801489	0.29715656760812664	0	0	2.3964444444444446	5.687520476160267	DDX39A;C1QBP;LYAR;YWHAZ
Golgi Ribbon Formation (GO:0090161)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	PRMT5
RISC Complex Assembly (GO:0070922)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	TARBP2
Negative Regulation of Muscle Cell Differentiation (GO:0051148)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	PTBP1
Negative Regulation of Peptidyl-Serine Phosphorylation (GO:0033137)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	RACK1
Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	NACA
Negative Regulation of Transcription by RNA Polymerase I (GO:0016479)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	DDX56
Regulation of Odontoblast Differentiation (GO:1901329)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	BMP4
Regulation of Phospholipid Metabolic Process (GO:1903725)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	PHB2
Regulation of Protein Localization to Cajal Body (GO:1904869)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	TCP1
Regulation of Protein Localization to Early Endosome (GO:1902965)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	EZR
Phosphate Ion Transmembrane Transport (GO:0035435)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	SLC25A3
Regulation of Translation in Response to Stress (GO:0043555)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	PPP1CA
Response to Type I Interferon (GO:0034340)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	SHMT2
Positive Regulation of Centriole Replication (GO:0046601)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	NUP62
Embryonic Forelimb Morphogenesis (GO:0035115)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	TFAP2A
Endodermal Cell Fate Commitment (GO:0001711)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	PAF1
Endothelial Tube Morphogenesis (GO:0061154)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	BSG
Positive Regulation of Leukocyte Apoptotic Process (GO:2000108)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	CLSTN1
Formation of Translation Preinitiation Complex (GO:0001731)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	EIF4H
Positive Regulation of Protein Localization to Cajal Body (GO:1904871)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	TCP1
Positive Regulation of Protein Localization to Early Endosome (GO:1902966)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	EZR
Positive Regulation of Protein Localization to Endosome (GO:1905668)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	EZR
Positive Regulation of Skeletal Muscle Tissue Development (GO:0048643)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	NACA
Insulin Metabolic Process (GO:1901142)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	P4HB
Positive Regulation of Transcription of Nucleolar Large rRNA by RNA Polymerase I (GO:1901838)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	PIH1D1
Lung Epithelium Development (GO:0060428)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	BMP4
Protein Prenylation (GO:0018342)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	RABGGTB
Mitochondrial Respirasome Assembly (GO:0097250)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	COX7A2
Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902423)	1/9	0.09573517429866384	0.29715656760812664	0	0	11.163377192982455	26.191175092996417	BIRC5
Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800)	3/98	0.09601238124097786	0.29715656760812664	0	0	2.8330228225430836	6.63856040647331	VCP;RACK1;CSNK1D
Negative Regulation of Cold-Induced Thermogenesis (GO:0120163)	2/47	0.09609433067589819	0.29715656760812664	0	0	3.9794419970631423	9.321544255832212	RHEB;ATF4
BMP Signaling Pathway (GO:0030509)	2/47	0.09609433067589819	0.29715656760812664	0	0	3.9794419970631423	9.321544255832212	BMP4;DDX5
Positive Regulation of Kinase Activity (GO:0033674)	2/47	0.09609433067589819	0.29715656760812664	0	0	3.9794419970631423	9.321544255832212	TRAF4;JTB
Intracellular Glucose Homeostasis (GO:0001678)	2/47	0.09609433067589819	0.29715656760812664	0	0	3.9794419970631423	9.321544255832212	TRA2B;RACK1
Mitotic Spindle Assembly (GO:0090307)	2/47	0.09609433067589819	0.29715656760812664	0	0	3.9794419970631423	9.321544255832212	PRC1;BIRC5
Endoplasmic Reticulum Unfolded Protein Response (GO:0030968)	2/48	0.09956615139705828	0.30644057665328855	0	0	3.8927408542424824	8.980292405469099	VCP;ATF4
Positive Regulation of Osteoblast Differentiation (GO:0045669)	2/48	0.09956615139705828	0.30644057665328855	0	0	3.8927408542424824	8.980292405469099	BMP4;WWTR1
Regulation of Cellular Component Organization (GO:0051128)	4/158	0.09997986915433445	0.30644057665328855	0	0	2.3337373737373737	5.374098736093508	HSPA8;DCUN1D5;SSRP1;BCAR1
Hemopoiesis (GO:0030097)	3/101	0.1027631354350712	0.30644057665328855	0	0	2.7458912768647283	6.2478049409903065	BMP4;JAG1;ATF4
Positive Regulation of Intracellular Transport (GO:0032388)	2/49	0.10307267621124044	0.30644057665328855	0	0	3.809729121754616	8.656927279218483	EZR;OAZ2
Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224)	2/49	0.10307267621124044	0.30644057665328855	0	0	3.809729121754616	8.656927279218483	VCP;PHB2
Regulation of Complement Activation (GO:0030449)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	PHB2
Negative Regulation of Inclusion Body Assembly (GO:0090084)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	DNAJB1
L-serine Metabolic Process (GO:0006563)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	SHMT2
Regulation of Inclusion Body Assembly (GO:0090083)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	DNAJB1
RNA Localization to Cajal Body (GO:0090670)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	TCP1
Negative Regulation of Nuclear Division (GO:0051784)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	BMP4
Regulation of Muscle System Process (GO:0090257)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	TPM1
One-Carbon Metabolic Process (GO:0006730)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	SHMT2
Pinocytosis (GO:0006907)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	RAB34
Cellular Response to Interleukin-12 (GO:0071349)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	P4HB
Positive Regulation of Attachment of Spindle Microtubules to Kinetochore (GO:0051987)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	BIRC5
Serine Family Amino Acid Metabolic Process (GO:0009069)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	SHMT2
Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	PIH1D1
tRNA Transcription by RNA Polymerase III (GO:0042797)	1/10	0.1057923039575082	0.30644057665328855	0	0	9.92251461988304	22.288721370044765	POLR2E
