gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
FAM129B	3466.6115	-0.117	0.0688	0.0884	0.1306
FAM129C	1.0598	0.2656	1.2135	0.5158	NA
FAM131A	112.8311	-3.3984	0.4114	0	0
FAM131B	367.6642	0.1306	0.1855	0.4758	0.5609
FAM131C	2.2603	0.158	1.1176	0.7674	0.822
FAM132A	2.6806	-0.4022	1.1049	0.4666	0.5513
FAM132B	14.4124	0.0628	0.7546	0.9159	0.939
FAM133B	329.2078	-0.95	0.1935	0	0
FAM133CP	1.8647	0.5934	1.1705	0.2348	0.3096
FAM133DP	7.6138	-2.0512	1.1956	0.0014	0.0026
FAM134A	925.0965	-0.6254	0.1197	0	0
FAM134B	1.5906	-0.3098	1.1718	0.5166	0.5993
FAM134C	257.1021	-3.3726	0.2671	0	0
FAM135A	282.0498	-2.6996	0.2426	0	0
FAM136A	3352.1714	0.771	0.0731	0	0
FAM13A	141.7743	-0.0658	0.2881	0.814	0.859
FAM13A-AS1	3.8094	-0.5013	1.0302	0.4038	0.4897
FAM13B	339.8748	-1.6342	0.1935	0	0
FAM149A	27.4301	0.1637	0.5685	0.7442	0.8034
FAM149B1	259.5429	0.6778	0.2058	8e-04	0.0016
FAM150A	0.379	-0.1046	1.2488	0.7428	NA
FAM150B	1.4376	-0.2467	1.1723	0.6027	0.6784
FAM151B	16.0359	0.082	0.7032	0.8866	0.9157
FAM154B	0.8668	-0.2465	1.2329	0.5024	NA
FAM155A	7.1689	0.184	0.8742	0.7668	0.8214
FAM155B	213.4037	-1.2849	0.2606	0	0
FAM156A	68.4154	-0.2771	1.1639	0.569	0.6487
FAM156B	144.4819	-0.726	1.0456	0.2276	0.3013
FAM157A	5.2112	-1.627	1.1766	0.0071	0.0126
FAM159A	0.9976	0.0834	1.1954	0.8474	NA
FAM160A1	491.3375	0.3136	0.1595	0.0473	0.0741
FAM160A2	232.7133	-0.5741	0.2361	0.0131	0.0223
FAM160B1	259.4042	-1.9465	0.2247	0	0
FAM160B2	269.0731	-1.4688	0.2172	0	0
FAM161A	66.2687	-2.7667	0.4974	0	0
FAM161B	41.8805	-1.9096	0.5381	1e-04	2e-04
FAM162A	469.7438	1.2842	0.1617	0	0
FAM166A	1.2991	0.1697	1.1905	0.7022	NA
FAM166B	1.5764	0.1585	1.1561	0.7476	0.8059
FAM167A	12.623	-1.4196	0.8344	0.0235	0.0386
FAM167B	0.5135	0.0588	1.2461	0.8562	NA
FAM168A	588.3385	-2.1511	0.157	0	0
FAM168B	2200.6685	-1.8596	0.0865	0	0
FAM169A	219.5735	-1.2799	0.236	0	0
FAM171A1	1128.0241	0.7461	0.1069	0	0
FAM171A2	650.683	0.1319	0.1379	0.3355	0.4206
FAM171B	913.3624	-0.379	0.1177	0.0012	0.0024
FAM172A	244.8756	0.6271	0.2164	0.0032	0.0059
FAM172BP	0.1898	-0.0377	1.2501	0.9042	NA
FAM173A	620.5578	1.0499	0.1488	0	0
FAM173B	282.0897	0.0365	0.2015	0.8541	0.8926
FAM174A	103.3905	0.5885	0.3176	0.0545	0.0842
FAM174B	190.2724	-1.2314	0.2514	0	0
FAM175A	87.9886	-1.4048	0.3899	1e-04	3e-04
FAM175B	225.6517	-1.5316	0.233	0	0
FAM177A1	611.6473	0.8226	0.1594	0	0
FAM178A	394.6095	0.8356	0.1739	0	0
FAM178B	5.616	0.9666	0.9945	0.1226	0.1751
FAM179A	16.437	-0.6859	0.7149	0.2376	0.3125
FAM179B	44.7142	0.2818	0.4743	0.5177	0.6003
FAM180B	0.1795	-0.0349	1.2501	0.911	NA
FAM181B	6.3121	1.1723	0.9613	0.0655	0.0995
FAM182A	0.5598	-0.1664	1.2408	0.6278	NA
FAM184A	0.3774	-0.1057	1.2489	0.7399	NA
FAM184B	10.0413	-1.5511	0.9607	0.0166	0.0279
FAM185A	96.4816	0.9939	0.3284	0.0016	0.0031
FAM186A	0.9133	-0.3193	1.2177	0.4302	NA
FAM186B	2.8806	-0.4801	1.0802	0.4025	0.4884
FAM188A	156.4496	-1.0442	0.2695	1e-04	1e-04
FAM188B	46.1002	-1.2636	0.4798	0.004	0.0073
FAM189A1	117.7556	0.5873	0.3111	0.0505	0.0785
FAM189A2	7.3858	0.1419	0.863	0.8188	0.8628
FAM189B	1054.6784	0.0804	0.1203	0.5015	0.5852
FAM192A	875.1983	-0.1311	0.1243	0.289	0.3703
FAM193A	387.5585	-1.1112	0.1822	0	0
FAM193B	356.1253	-1.0624	0.1967	0	0
FAM195A	416.3453	0.9191	0.1754	0	0
FAM195B	2292.0158	1.256	0.0822	0	0
FAM196A	19.9706	-0.1214	0.6538	0.8257	0.8689
FAM198A	26.9114	-0.5095	0.5712	0.3114	0.3948
FAM198B	3.1357	0.2841	1.0414	0.6302	0.7035
FAM199X	717.0391	-2.2619	0.1439	0	0
FAM19A2	1.2106	0.0302	1.1782	0.9477	NA
FAM19A3	1.6141	0.232	1.1749	0.6215	0.6953
FAM19A4	1.5226	0.4092	1.1945	0.3649	0.4509
FAM200A	122.7477	0.4254	0.3241	0.1726	0.2368
FAM200B	254.2326	0.1294	0.2119	0.5348	0.6173
FAM201A	17.068	-0.5877	0.6874	0.301	0.3834
FAM201B	2.1292	-0.0377	1.0987	0.9454	0.9615
FAM203A	1110.2746	-0.8529	0.1157	0	0
FAM204A	508.4669	0.073	0.1559	0.6365	0.709
FAM206A	167.6593	-1.3168	0.302	0	0
FAM207A	476.6003	-0.6948	0.1617	0	0
FAM208A	994.0328	-0.4231	0.1127	2e-04	3e-04
FAM208B	1681.7489	-1.4855	0.0946	0	0
FAM209B	1.4063	-0.0133	1.1827	0.9766	0.9823
FAM20A	0.1898	-0.0376	1.2501	0.9043	NA
FAM20B	1918.1038	0.3298	0.0859	1e-04	3e-04
FAM20C	8.7322	0.4063	0.8327	0.5098	0.5932
FAM210A	314.1322	-0.088	0.2144	0.6764	0.7445
FAM210B	470.3725	0.7718	0.1566	0	0
FAM211A	31.1228	0.8386	0.5405	0.0825	0.1227
FAM211A-AS1	5143.8696	0.962	0.0674	0	0
FAM211B	14.2444	-1.069	0.7604	0.0749	0.1126
FAM212A	1.2612	-0.2209	1.1828	0.6295	NA
FAM212B	15.5114	-1.4544	0.7734	0.0167	0.0281
FAM213A	1181.7983	1.1443	0.1061	0	0
FAM213B	1511.65	-1.3754	0.1023	0	0
FAM214A	45.3755	-1.9507	0.5197	0	1e-04
FAM214B	49.2231	-2.8303	0.575	0	0
FAM216A	287.7466	-0.5698	0.2064	0.0051	0.0091
FAM217B	260.5743	-1.5827	0.2196	0	0
FAM218A	1.2369	0.0315	1.1925	0.9427	NA
FAM219A	198.5668	-2.8741	0.2902	0	0
FAM219B	224.6024	-0.7523	0.2429	0.0015	0.003
FAM21A	871.4589	0.4427	0.1195	2e-04	4e-04
FAM21C	684.2605	0.7071	0.1447	0	0
FAM220A	393.9461	-0.943	0.1799	0	0
FAM220BP	0.3418	0.1456	1.2516	0.6419	NA
FAM221A	59.4778	-2.0812	0.4889	0	0
FAM222A	151.1054	-0.4004	0.2808	0.1422	0.1995
FAM222A-AS1	0.5229	0.0611	1.2454	0.8515	NA
FAM222B	501.7757	-0.094	0.1577	0.5475	0.6292
FAM223B	0.5141	0.0586	1.2461	0.8566	NA
FAM225A	63.9591	-2.8276	0.5032	0	0
FAM226B	2.1102	-0.0321	1.0994	0.9533	0.9671
FAM227A	13.1706	-0.9308	0.8257	0.1326	0.1877
FAM227B	8.8399	0.9161	0.8479	0.1417	0.1989
FAM228A	2.0027	0.7618	1.21	0.1046	0.1517
FAM228B	3.8114	-0.5022	1.0302	0.403	0.4889
FAM229A	0.9159	-0.317	1.219	0.4307	NA
FAM229B	48.2762	0.7556	0.4701	0.0805	0.1199
FAM26E	0.8938	-0.0875	1.2053	0.8334	NA
FAM26F	0.5491	-0.1619	1.2415	0.635	NA
FAM27B	53.4	0.5347	0.4267	0.1797	0.2455
FAM27C	5.2906	0.4271	1.2421	0.2459	0.3221
FAM27E2	1.9201	0.0327	1.1149	0.9513	0.9656
FAM27E3	43.7291	-0.0347	0.4672	0.9358	0.9545
FAM32A	1302.0131	0.3868	0.101	1e-04	3e-04
FAM35A	404.7837	-1.0564	0.177	0	0
FAM35BP	2.1388	-0.0388	1.1042	0.9433	0.9599
FAM35DP	9.815	-1.2136	0.8892	0.0557	0.0859
FAM3A	708.0068	0.5581	0.1317	0	0
FAM3C	1545.5792	1.0041	0.0946	0	0
FAM41C	0.5503	-0.1626	1.2414	0.6338	NA
FAM43A	622.3089	1.9396	0.1426	0	0
FAM43B	2.1893	0.6794	1.1668	0.1838	0.2504
FAM45A	346.8775	-0.7701	0.1845	0	1e-04
FAM45B	34.9919	-0.1737	0.5172	0.7099	0.7736
FAM46A	1382.2962	1.2079	0.0986	0	0
FAM46B	226.7208	1.4934	0.2287	0	0
FAM46C	1.9935	-0.2	1.1319	0.701	0.7654
FAM47E	2.0812	0.1826	1.1485	0.7162	0.7793
FAM47E-STBD1	2.6771	-0.1809	1.0918	0.7452	0.804
FAM49B	1784.3571	0.2528	0.0955	0.0079	0.0139
FAM50A	1060.885	0.8525	0.1132	0	0
FAM50B	203.0741	0.1031	0.2323	0.6508	0.7222
FAM53A	9.9894	-1.6504	0.9553	0.0111	0.0192
FAM53B	404.962	-2.421	0.198	0	0
FAM53C	474.3852	-3.6906	0.2079	0	0
FAM57A	714.0162	-0.2499	0.1351	0.0626	0.0955
FAM57B	1.8802	0.0035	1.1321	0.9946	0.9965
FAM58A	371.5218	-0.7679	0.1777	0	0
FAM60A	3513.2271	1.4489	0.0732	0	0
FAM63A	26.033	-2.4833	0.7321	0	1e-04
FAM63B	1195.7238	-0.1239	0.1171	0.2878	0.3691
FAM64A	700.1916	-1.1146	0.1386	0	0
FAM65A	722.0537	-0.2884	0.1336	0.0299	0.0484
FAM65B	287.0827	-2.6969	0.2298	0	0
FAM65C	59.2369	-1.4296	0.4348	4e-04	8e-04
FAM66B	1.9192	0.2928	1.1203	0.5843	0.6624
FAM66C	6.3598	0.9345	0.9316	0.1388	0.1953
FAM66D	0.1804	-0.0353	1.2501	0.9101	NA
FAM69A	164.0867	0.7301	0.2566	0.0036	0.0065
FAM69B	606.163	0.6051	0.1525	1e-04	1e-04
FAM69C	0.1899	-0.0377	1.2501	0.9041	NA
FAM71E1	13.5183	0.7791	0.7345	0.186	0.2528
FAM71F2	0.1899	-0.0377	1.2501	0.9041	NA
FAM72A	72.5283	-2.393	0.4483	0	0
FAM72B	167.7062	-0.8552	0.2596	7e-04	0.0014
FAM72C	116.3019	-1.1438	0.3345	4e-04	7e-04
FAM72D	107.8495	-1.1433	0.338	4e-04	8e-04
FAM73A	212.3741	-0.5141	0.2383	0.0276	0.0449
FAM73B	285.397	-3.5751	0.2671	0	0
FAM76A	44.3791	-1.8941	0.5174	0	1e-04
FAM76B	179.3774	-1.5437	0.2695	0	0
FAM78A	6.7764	-0.2928	0.891	0.6378	0.7101
FAM78B	3.0855	-0.5031	1.0888	0.3763	0.4611
FAM81A	6.3375	1.0562	0.9945	0.0932	0.1369
FAM83B	4.3291	-0.9785	1.1206	0.0892	0.1316
FAM83D	1449.9897	-0.7732	0.0982	0	0
FAM83E	1.9299	0.031	1.1098	0.9542	0.9677
FAM83G	83.9861	-1.1479	0.3737	0.0012	0.0023
FAM83H	1149.4133	-0.1483	0.1107	0.1783	0.2438
FAM83H-AS1	16.4708	-0.4402	0.7028	0.444	0.5296
FAM84A	1.0974	-0.1701	1.1933	0.6987	NA
FAM84B	14848.486	2.4625	0.0498	0	0
FAM85A	21.0884	0.0232	0.6512	0.9664	0.9753
FAM86A	425.5285	0.0441	0.1764	0.8004	0.8479
FAM86B1	36.9113	-0.8117	0.5103	0.0789	0.1178
FAM86B2	9.7011	-0.33	0.8111	0.5894	0.6664
FAM86B3P	11.2641	-0.2839	0.7929	0.64	0.7121
FAM86C1	100.0349	-1.2108	0.3371	2e-04	4e-04
FAM86C2P	75.785	-1.1375	0.3877	0.0019	0.0036
FAM86DP	105.034	-0.0298	0.325	0.9241	0.9456
FAM86EP	38.4531	-0.69	0.4989	0.1284	0.1823
FAM86FP	30.0477	1.025	0.5654	0.0401	0.0636
FAM86HP	2.2715	0.1465	1.086	0.7938	0.8425
FAM86JP	37.3126	-1.5749	0.5542	0.0014	0.0026
FAM87B	0.7204	-0.0137	1.2292	0.9702	NA
FAM89A	38.3992	-2.1417	0.5714	0	0
FAM89B	1570.0396	0.9846	0.0974	0	0
FAM8A1	344.1708	-1.1203	0.1882	0	0
FAM90A1	0.3325	0.1441	1.2516	0.6451	NA
FAM90A25P	1.0361	0.1146	1.1931	0.7935	NA
FAM90A2P	0.5257	0.0615	1.2452	0.8507	NA
FAM91A1	1034.8149	-0.5217	0.1247	0	1e-04
FAM92A1	304.785	-0.6338	0.198	0.0012	0.0023
FAM95B1	1.0919	-0.1545	1.1934	0.7247	NA
FAM95C	16.3969	-0.77	0.7179	0.186	0.2528
FAM96A	897.0522	0.8406	0.1187	0	0
FAM96B	1139.7854	1.5109	0.112	0	0
FAM98A	729.1069	-0.8047	0.1349	0	0
FAM98B	1331.3129	0.5173	0.1023	0	0
FAM98C	172.0259	0.4591	0.2516	0.0618	0.0945
FAM9C	0.3329	0.1442	1.2516	0.6449	NA
FAN1	471.2147	-0.5495	0.1579	4e-04	9e-04
FANCA	1106.3502	-0.0955	0.115	0.4044	0.4903
FANCB	58.4708	-1.9687	0.4584	0	0
FANCC	338.15	-1.3566	0.1917	0	0
FANCD2	1928.4146	0.3834	0.0858	0	0
FANCD2OS	0.6835	0.2469	1.2453	0.4657	NA
FANCE	194.9421	-2.8435	0.2837	0	0
FANCF	183.4199	0.3897	0.2488	0.1092	0.1578
FANCG	1027.7	0.1323	0.1107	0.2301	0.3042
FANCI	3285.3377	0.7008	0.0708	0	0
FANCL	215.4244	-1.8588	0.2443	0	0
FANCM	197.6977	-1.3317	0.2477	0	0
FANK1	0.496	-0.1541	1.2469	0.637	NA
FAR1	1365.382	-0.6437	0.1021	0	0
FAR2	57.6944	0.5632	0.4327	0.1626	0.2246
FAR2P1	12.1582	-0.4932	0.797	0.4178	0.5042
FAR2P2	12.5976	-1.4356	0.8464	0.0227	0.0373
FAR2P3	0.6505	-0.2017	1.2348	0.5752	NA
FARP1	4003.1309	1.2285	0.067	0	0
FARP2	175.964	-0.6274	0.2534	0.0112	0.0193
FARS2	146.7688	-0.7002	0.2776	0.0095	0.0165
FARSA	1808.3667	-0.877	0.0981	0	0
FARSB	1208.3366	0.4223	0.1032	0	1e-04
FAS	21.6365	-0.8575	0.6425	0.116	0.1665
FAS-AS1	1.6819	0.7615	1.2022	0.112	0.1613
FASN	14937.2701	0.6542	0.0583	0	0
FASTK	1011.4381	-0.2677	0.1132	0.0175	0.0293
FASTKD1	132.5703	-1.928	0.3352	0	0
FASTKD2	504.6255	-1.3118	0.1632	0	0
FASTKD3	194.6833	0.0324	0.2502	0.8946	0.9224
FASTKD5	501.8195	-0.2512	0.1604	0.114	0.1638
FAT1	8944.8035	0.5311	0.0614	0	0
FAT2	41.3616	0.0238	0.486	0.9573	0.9697
FAT3	3.5975	1.0515	1.1486	0.0616	0.0942
FAT4	357.5032	1.1832	0.1796	0	0
FAU	8084.6312	1.4952	0.0602	0	0
FAXC	5.5123	-0.4905	1.0065	0.4205	0.507
FAXDC2	1.2121	0.0405	1.1783	0.9299	NA
FBF1	259.2556	0.1742	0.2062	0.3909	0.4762
FBL	6660.1992	1.1001	0.0585	0	0
FBLIM1	442.8225	-1.8379	0.1728	0	0
FBLL1	0.5697	-0.145	1.2489	0.6512	NA
FBLN1	9357.8173	1.6361	0.0532	0	0
FBLN2	1820.4233	1.5333	0.0892	0	0
FBLN5	92.7978	1.2244	0.3869	8e-04	0.0016
FBLN7	7.8844	1.819	1.0578	0.0053	0.0095
FBN1	4701.3431	1.06	0.1678	0	0
FBN2	1356.6283	1.0715	0.118	0	0
FBN3	6.4275	0.5354	0.9019	0.3913	0.4766
FBP1	0.5687	-0.1447	1.2489	0.6517	NA
FBRS	978.2421	-0.3049	0.1133	0.0069	0.0121
FBRSL1	2137.7849	-0.0026	0.0828	0.9752	0.9813
FBXL12	202.4931	-0.9989	0.2466	0	1e-04
FBXL13	4.9426	-0.4046	0.9758	0.5109	0.5941
FBXL14	304.0275	-0.1977	0.1924	0.2977	0.3799
FBXL15	169.309	-0.6082	0.2648	0.0184	0.0307
FBXL16	3.585	0.8161	1.0577	0.1741	0.2388
FBXL17	263.7954	0.6617	0.2076	0.0012	0.0023
FBXL18	427.1798	-3.4316	0.2106	0	0
FBXL19	1268.1285	-0.8149	0.104	0	0
FBXL19-AS1	53.1039	1.3095	0.4396	0.0013	0.0026
FBXL2	54.633	-0.6194	0.433	0.1248	0.1779
FBXL20	99.8631	-1.6558	0.373	0	0
FBXL22	87.0801	2.0205	0.3622	0	0
FBXL3	641.5955	-0.0404	0.1397	0.771	0.8249
FBXL4	103.2883	-1.5944	0.3412	0	0
FBXL5	257.0003	-3.9502	0.2954	0	0
FBXL6	386.5196	0.5254	0.1769	0.0027	0.005
FBXL7	7.1524	-0.4844	0.9112	0.4375	0.5231
FBXL8	30.0972	-0.0798	0.542	0.8691	0.903
FBXO10	80.6315	-1.1073	0.3728	0.0017	0.0033
FBXO11	766.7175	-1.9743	0.1362	0	0
FBXO15	2.6459	0.2745	1.0732	0.6311	0.7041
FBXO16	7.3631	-1.3555	1.0283	0.0328	0.0527
FBXO17	273.7803	-0.2297	0.2028	0.2502	0.327
FBXO18	1158.5507	0.0482	0.1061	0.6482	0.7196
FBXO2	23.3727	1.3255	0.6535	0.0164	0.0276
FBXO21	510.3713	-2.5416	0.1727	0	0
FBXO22	540.7338	-0.649	0.1532	0	0
FBXO22-AS1	2.0929	0.7915	1.2094	0.0951	0.1394
FBXO24	2.5965	-0.6207	1.1451	0.2404	0.3158
FBXO25	99.2792	0.1402	0.3253	0.6542	0.725
FBXO27	204.6696	0.4439	0.2418	0.0608	0.093
FBXO28	490.1824	-1.2698	0.168	0	0
FBXO3	193.1951	-0.8725	0.2657	7e-04	0.0015
FBXO30	348.3191	-0.3019	0.1822	0.0935	0.1372
FBXO31	298.5063	-1.9388	0.2276	0	0
FBXO32	21.0187	-1.0807	0.6598	0.0516	0.0802
FBXO33	214.9927	-0.196	0.2256	0.3763	0.4611
FBXO34	1146.7444	1.2785	0.1182	0	0
FBXO36	19.0732	-0.6198	0.6638	0.2656	0.3443
FBXO38	294.2747	-1.8934	0.2134	0	0
FBXO4	122.5606	0.4842	0.3007	0.096	0.1406
FBXO41	282.0059	-0.9782	0.204	0	0
FBXO42	344.117	-1.7131	0.1993	0	0
FBXO43	140.9397	1.3743	0.287	0	0
FBXO44	82.6698	-2.1431	0.4092	0	0
FBXO45	614.7443	-0.3662	0.1392	0.0081	0.0141
FBXO46	520.5686	0.0801	0.1492	0.5884	0.6657
FBXO48	14.623	-0.5935	0.7283	0.3112	0.3946
FBXO5	1562.5136	1.7677	0.0949	0	0
FBXO6	167.413	0.0379	0.2631	0.8827	0.9127
FBXO7	1236.9819	-0.1652	0.1044	0.1122	0.1615
FBXO8	142.1943	0.3309	0.2724	0.2121	0.2834
FBXO9	370.1715	-1.2232	0.1811	0	0
FBXW11	838.6905	-2.0871	0.1336	0	0
FBXW2	1021.6053	-1.6476	0.1185	0	0
FBXW4	505.8017	0.3641	0.1555	0.0182	0.0304
FBXW4P1	246.1491	3.6984	1.0409	0	0
FBXW5	4798.8038	1.2107	0.0624	0	0
FBXW7	480.1916	0.4484	0.1607	0.0049	0.0088
FBXW8	584.6335	0.5936	0.1516	1e-04	2e-04
FBXW9	269.0542	0.5525	0.2087	0.0072	0.0126
FCER1G	0.3364	0.1438	1.2516	0.6458	NA
FCER2	0.1804	-0.0353	1.2501	0.9101	NA
FCF1	692.6588	0.0488	0.1342	0.7144	0.7776
FCGBP	365.6982	0.4364	0.2267	0.0499	0.0777
FCGR2A	1.3609	0.21	1.1881	0.6402	NA
FCGR2B	0.1893	-0.0374	1.2501	0.9049	NA
FCGRT	978.6161	1.4263	0.1197	0	0
FCHO1	265.1235	-0.1609	0.2043	0.4242	0.5102
FCHO2	312.86	-1.7823	0.2096	0	0
FCHSD1	110.9977	-1.3612	0.3419	0	1e-04
FCHSD2	419.0064	-1.1092	0.1699	0	0
FCRLB	3.9298	0.1826	0.998	0.7633	0.8186
FDFT1	818.9482	0.35	0.1215	0.0038	0.0069
FDPS	3394.8	1.0521	0.0699	0	0
FDPSP2	2.0803	0.1964	1.1279	0.7083	0.7722
FDX1	551.5492	0.4919	0.1481	8e-04	0.0016
FDX1L	354.0839	0.0825	0.1827	0.6477	0.7191
FDXACB1	67.9714	-0.6379	0.3932	0.0857	0.1269
FDXR	514.6751	1.1188	0.1543	0	0
FECH	997.978	0.4093	0.1192	6e-04	0.0011
FEM1A	4393.0273	2.5399	0.0688	0	0
FEM1B	973.4002	-0.2609	0.1158	0.0236	0.0388
FEM1C	755.6023	1.405	0.1387	0	0
FEN1	3913.4861	1.0375	0.0668	0	0
FER	121.9165	-0.1281	0.298	0.6572	0.7275
FER1L4	4.8242	0.4775	0.977	0.4386	0.5242
FER1L6	0.1898	-0.0376	1.2501	0.9042	NA
FERMT1	151.8164	-0.4106	0.276	0.1261	0.1795
FERMT2	2339.3233	-0.5335	0.087	0	0
FERMT3	9.313	-0.587	0.8297	0.3413	0.4271
FES	13.9708	0.7155	0.7332	0.224	0.2973
FETUB	1.7098	-0.3886	1.1645	0.4293	0.5153
FEV	0.1898	-0.0377	1.2501	0.9042	NA
FEZ1	7.8901	0.4704	0.8571	0.4484	0.5342
FEZ2	289.1911	-0.6766	0.2007	6e-04	0.0012
FFAR4	1.0647	-0.1497	1.1948	0.7314	NA
FGD1	676.651	-0.085	0.1349	0.5262	0.6089
FGD3	2.6564	-0.6345	1.1359	0.2386	0.3137
FGD4	252.5332	-1.3455	0.2252	0	0
FGD5-AS1	3058.9698	0.6217	0.0769	0	0
FGD6	117.2481	-1.7639	0.3241	0	0
FGF1	9.4256	0.6184	0.8311	0.3165	0.4004
FGF11	3.4212	0.9249	1.0909	0.1168	0.1675
FGF14	0.1905	-0.0381	1.2501	0.9032	NA
FGF17	4.8729	0.6778	1.0136	0.2679	0.3469
FGF18	1857.6919	-1.7003	0.1029	0	0
FGF2	816.7767	-0.4146	0.1423	0.0033	0.0061
FGF21	0.1804	-0.0353	1.2501	0.9101	NA
FGF22	3.8201	0.4345	1.0375	0.4655	0.5504
FGF8	19.6425	0.1087	0.644	0.8422	0.8829
FGFBP1	36.5185	1.1925	0.5155	0.0104	0.0179
FGFBP2	1.7206	0.3597	1.1554	0.4728	0.5577
FGFBP3	61.2538	1.4687	0.4271	2e-04	5e-04
FGFR1	2925.9052	0.9066	0.0748	0	0
FGFR1OP	397.3303	-0.2504	0.1761	0.1504	0.2099
FGFR1OP2	464.3808	0.1964	0.16	0.2153	0.2872
FGFR2	2308.2727	-1.002	0.083	0	0
FGFR3	400.5153	-1.1561	0.1763	0	0
FGFR4	577.8815	0.6127	0.1419	0	0
FGFRL1	578.1267	0.2107	0.1437	0.1395	0.1962
FGGY	102.8249	1.7259	0.3287	0	0
FGL2	54.0088	0.9622	0.4269	0.0157	0.0265
FH	2253.419	0.4526	0.087	0	0
FHAD1	14.5599	-0.3035	0.713	0.6003	0.6762
FHDC1	275.2225	-1.5489	0.2193	0	0
FHIT	16.2752	0.6628	0.7256	0.2574	0.335
FHL1	41.5815	1.1683	0.5051	0.0107	0.0185
FHL2	205.1193	-1.8634	0.2518	0	0
FHL3	220.7422	-1.2709	0.2452	0	0
FHOD1	821.534	0.2161	0.1231	0.0775	0.1161
FHOD3	449.5187	-0.6495	0.1861	4e-04	8e-04
FIBIN	1.3888	-0.0168	1.1836	0.9704	0.9779
FIBP	1766.2121	1.1869	0.0894	0	0
FICD	37.7774	-2.3749	0.5963	0	0
FIG4	217.7849	0.7324	0.2246	9e-04	0.0018
FIGF	0.9484	-0.2785	1.2294	0.4612	NA
FIGN	473.509	1.3334	0.1613	0	0
FIGNL1	361.0979	-0.7866	0.1899	0	1e-04
FIGNL2	167.5343	-0.7014	0.2716	0.008	0.014
FILIP1L	22.9577	-0.5182	0.614	0.3278	0.4121
FIP1L1	490.5099	-2.0654	0.1688	0	0
FIRRE	2.2214	-0.8238	1.1778	0.1091	0.1577
FIS1	1198.7927	1.4675	0.1048	0	0
FITM1	0.5509	-0.163	1.2414	0.6331	NA
FITM2	36.5281	-0.9156	0.547	0.0602	0.0922
FIZ1	586.9914	0.7998	0.1477	0	0
FJX1	1367.9104	2.3141	0.1095	0	0
FKBP10	8056.8267	1.5227	0.0552	0	0
FKBP11	691.7017	1.3146	0.1447	0	0
FKBP14	487.6003	0.4798	0.1575	0.0021	0.004
FKBP15	294.4346	-2.2297	0.2225	0	0
FKBP1A	6278.9523	1.4915	0.059	0	0
FKBP1AP1	5.8244	1.1957	0.9928	0.0594	0.0911
FKBP1B	74.721	0.8159	0.3678	0.0196	0.0326
FKBP2	1307.3428	1.1938	0.1003	0	0
FKBP3	1162.1993	1.0895	0.1084	0	0
FKBP4	6746.2208	0.7928	0.0605	0	0
FKBP5	912.3968	0.1275	0.1178	0.2767	0.3568
FKBP7	79.4384	0.9066	0.369	0.0097	0.0169
FKBP8	6078.9937	1.5186	0.0634	0	0
FKBP9	4356.902	1.2833	0.0685	0	0
FKBP9L	28.614	0.6885	0.5663	0.1686	0.232
FKBPL	174.8537	1.0354	0.249	0	0
FKRP	396.7299	-0.6033	0.1747	5e-04	0.001
FKTN	612.2502	0.0512	0.1396	0.7118	0.7754
FLAD1	723.8923	0.2918	0.1332	0.0275	0.0447
FLCN	194.2239	-1.6112	0.2568	0	0
FLII	8910.3965	1.2007	0.0602	0	0
FLJ10038	470.9961	3.803	0.1877	0	0
FLJ12825	1.0631	0.1025	1.2044	0.8062	NA
FLJ13197	38.1385	3.8046	0.7083	0	0
FLJ13224	16.9759	2.3034	0.788	2e-04	4e-04
FLJ16779	7.3088	1.3497	0.9514	0.0354	0.0567
FLJ20021	4.2082	-0.1999	1.039	0.7348	0.7953
FLJ20444	1.6332	-0.3392	1.166	0.486	0.5708
FLJ20464	104.2172	1.9233	0.3294	0	0
FLJ22184	224.8378	-0.2849	0.2215	0.1904	0.2582
FLJ23867	54.3443	1.0118	0.4275	0.0112	0.0192
FLJ25715	0.5121	0.0588	1.2462	0.8561	NA
FLJ25917	0.3418	0.1456	1.2516	0.6419	NA
FLJ26850	0.1899	-0.0377	1.2501	0.9041	NA
FLJ27354	5.3129	0.0188	0.9365	0.9758	0.9816
FLJ30403	5.2862	0.0152	0.9602	0.9802	0.9851
FLJ30679	2.7395	0.6817	1.1194	0.2197	0.2921
FLJ31104	3.586	0.4749	1.0642	0.4153	0.5016
FLJ31306	196.5824	-1.381	0.2459	0	0
FLJ31356	0.1804	-0.0353	1.2501	0.9101	NA
FLJ31945	27.0571	2.447	0.6469	0	0
FLJ32255	7.5482	0.2402	0.8651	0.6984	0.7637
FLJ32756	0.7112	-0.0126	1.2192	0.974	NA
FLJ36777	0.3421	0.1457	1.2516	0.6417	NA
FLJ37035	2.3898	-0.8775	1.1757	0.0928	0.1363
FLJ37201	6.8493	0.0869	0.9579	0.8878	0.9167
FLJ37453	235.6478	2.4626	0.2381	0	0
FLJ38576	9.5708	0.9206	0.8736	0.1424	0.1998
FLJ38668	3.4028	-0.4064	1.0423	0.4928	0.5771
FLJ38717	19.9952	1.7731	0.6871	0.0019	0.0036
FLJ39095	0.1804	-0.0353	1.2501	0.9101	NA
FLJ39632	3.1096	-0.5049	1.0943	0.3714	0.4567
