gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
C1orf229	4.9451	-0.0023	0.1121	0.7903	0.9836
C1orf233	169.173	-0.0213	0.1038	0.5198	0.9416
C1orf27	356.9553	0.0148	0.1009	0.6893	0.9712
C1orf35	553.1229	0.01	0.0976	0.8087	0.9839
C1orf43	2558.1942	-0.0493	0.0934	0.2946	0.8992
C1orf50	147.1054	-0.0184	0.1044	0.5619	0.952
C1orf51	1.066	0.0019	0.117	0.6124	NA
C1orf52	366.1828	-0.0359	0.1002	0.366	0.9102
C1orf53	135.389	-0.043	0.1082	0.1666	0.8611
C1orf54	4.1228	-0.0072	0.1134	0.3464	NA
C1orf56	190.5103	-0.027	0.1048	0.4029	0.9185
C1orf63	354.5602	-0.0715	0.1048	0.0825	0.807
C1orf65	2.2051	-0.0021	0.1133	0.718	NA
C1orf74	40.241	-0.0022	0.1086	0.9159	0.9932
C1orf85	1082.7755	-0.0165	0.0964	0.6998	0.9723
C1orf86	1050.1347	-0.0366	0.0997	0.3642	0.9102
C1QBP	6487.615	-0.0443	0.0938	0.3408	0.9036
C1QL1	39.6091	0.0072	0.1087	0.7307	0.9759
C1QL3	15.0942	-0.0038	0.1108	0.7849	0.9822
C1QL4	24.3457	0.0027	0.11	0.8741	0.9894
C1QTNF2	5.0645	0.0027	0.1122	0.7506	0.977
C1QTNF3	2.7507	-3e-04	0.1128	0.9632	NA
C1QTNF4	3.722	-0.0017	0.1125	0.8235	NA
C1QTNF5	54.6581	-0.0108	0.1078	0.6482	0.9682
C1QTNF6	946.0395	-0.0341	0.0951	0.4471	0.9232
C1QTNF8	7.5076	0.0014	0.1117	0.888	0.9899
C1QTNF9	0.2733	0.001	0.1202	0.7403	NA
C1QTNF9B	3.3764	1e-04	0.1125	0.9922	NA
C1QTNF9B-AS1	6.4094	-0.0172	0.1303	0.0358	0.7408
C1R	351.3628	-0.0314	0.1009	0.4125	0.9201
C1R-2	409.6321	0.0525	0.1018	0.1909	0.8684
C1RL	341.9611	-0.0736	0.1053	0.0745	0.7903
C1RL-AS1	17.8175	0.0162	0.1116	0.2852	0.8971
C1S	1323.3463	-0.0068	0.0937	0.8811	0.9899
C2	0.4741	-0.0014	0.1207	0.6396	NA
C20orf112	445.743	0.0384	0.1007	0.3286	0.9004
C20orf144	0.8248	0.0025	0.1213	0.4446	NA
C20orf194	519.3171	0.0478	0.1019	0.2246	0.8832
C20orf196	25.5428	-0.0082	0.11	0.6352	0.9654
C20orf203	0.2289	-7e-04	0.1199	0.8029	NA
C20orf24	2702.5103	-0.0342	0.0967	0.4302	0.9212
C20orf26	0.2044	-6e-04	0.1198	0.8305	NA
C20orf27	2104.1871	-0.0366	0.0981	0.3852	0.9152
C20orf96	133.0395	-0.0332	0.1056	0.3037	0.8992
C21orf119	58.8312	-0.0085	0.1075	0.7268	0.9758
C21orf2	252.5923	-0.0177	0.101	0.633	0.9644
C21orf33	34.2081	-0.0311	0.1134	0.0942	0.8162
C21orf49	1.2107	-0.0024	0.1161	0.5717	NA
C21orf58	24.4438	-0.0068	0.1099	0.6965	0.9722
C21orf59	772.86	-0.0218	0.0961	0.6155	0.959
C21orf62	0.2729	9e-04	0.1202	0.7407	NA
C21orf67	42.9244	-0.0013	0.1082	0.9519	0.9956
C21orf91	392.3401	0.0114	0.0989	0.774	0.9802
C22orf15	0.2305	8e-04	0.12	0.7746	NA
C22orf23	571.4444	0.0349	0.0973	0.4144	0.9204
C22orf24	6.0257	0.0014	0.1119	0.8788	0.9899
C22orf26	1.7951	0.0012	0.114	0.8055	NA
C22orf29	967.7381	0.041	0.0976	0.3398	0.9032
C22orf34	0.6867	-0.0019	0.1209	0.5405	NA
C22orf39	349.409	-0.0627	0.1056	0.1055	0.8257
C22orf43	2.3199	0.0023	0.1132	0.6986	NA
C22orf46	128.6025	0.0173	0.1059	0.5471	0.9486
C2CD2	741.8145	0.0232	0.098	0.5742	0.9544
C2CD2L	399.8716	0.0226	0.0989	0.5748	0.9545
C2CD3	807.5614	0.0493	0.1026	0.2053	0.8747
C2CD4A	5.571	0.0029	0.1121	0.7426	0.9761
C2CD4B	0.2736	0.001	0.1202	0.74	NA
C2CD4C	3.8257	-0.0062	0.1133	0.3967	NA
C2CD4D	2.6838	0.0076	0.1207	0.1646	NA
C2CD5	497.311	-0.0658	0.1027	0.1134	0.8296
C2orf15	20.574	0.0082	0.1105	0.6046	0.9581
C2orf16	39.5062	0.0041	0.1086	0.8441	0.986
C2orf27A	0.7146	-0.002	0.1208	0.5269	NA
C2orf42	153.1649	0.0328	0.1044	0.3319	0.9014
C2orf43	311.7215	-0.0149	0.0994	0.7043	0.9724
C2orf44	344.7895	-0.0379	0.1009	0.3324	0.9014
C2orf47	569.7563	-0.0679	0.1007	0.1175	0.8296
C2orf48	0.735	-6e-04	0.1174	0.8489	NA
C2orf49	405.1378	-0.0136	0.1009	0.7126	0.9733
C2orf50	0.24	-7e-04	0.1199	0.7975	NA
C2orf54	0.2729	9e-04	0.1202	0.7407	NA
C2orf61	1.0423	6e-04	0.1153	0.8903	NA
C2orf62	25.5638	-0.0061	0.1098	0.7297	0.9759
C2orf66	7.8252	0.0055	0.1119	0.5914	0.9562
C2orf68	282.7695	-0.0265	0.1025	0.4593	0.9259
C2orf69	319.3621	-0.0388	0.1012	0.3184	0.9
C2orf70	0.5433	0.0016	0.1213	0.5845	NA
C2orf72	89.2642	8e-04	0.1054	0.9788	0.9959
C2orf74	0.5211	0.0016	0.1212	0.5955	NA
C2orf76	100.3018	-0.0284	0.1072	0.32	0.9
C2orf81	20.2698	-0.0089	0.1107	0.5609	0.9516
C2orf82	5.0189	0.0028	0.1122	0.7465	0.9761
C2orf88	3600.9949	-0.0478	0.0926	0.3143	0.9
C3	508.8758	0.0455	0.1005	0.2605	0.89
C3AR1	0.2289	-7e-04	0.1199	0.8029	NA
C3orf17	444.9855	-0.0223	0.0984	0.5846	0.9552
C3orf18	15.3712	-0.0166	0.112	0.2396	0.886
C3orf30	0.2289	-7e-04	0.1199	0.8029	NA
C3orf33	183.5771	-0.0094	0.1023	0.7869	0.9831
C3orf35	3.8003	-0.0048	0.113	0.507	NA
C3orf38	410.8823	-0.0323	0.0986	0.4334	0.9227
C3orf49	0.48	-0.0014	0.1207	0.6399	NA
C3orf52	243.2814	0.028	0.102	0.4437	0.9232
C3orf55	0.2243	8e-04	0.12	0.7796	NA
C3orf58	433.4926	0.0062	0.0977	0.8804	0.9899
C3orf62	70.9362	-0.0223	0.1078	0.3928	0.9162
C3orf65	0.5341	0.0017	0.1207	0.572	NA
C3orf67	0.2289	-7e-04	0.1199	0.8029	NA
C3orf70	1.4494	-0.0033	0.1162	0.4697	NA
C3orf72	65.4053	-0.0317	0.1094	0.2201	0.8828
C3orf80	1.336	0.0027	0.1171	0.5037	NA
C3orf83	1.3182	0.0052	0.1232	0.2246	NA
C4A	33.4737	0.0154	0.1098	0.4374	0.9227
C4B	12.3902	-0.0053	0.1117	0.6254	0.9627
C4BPA	5.7066	9e-04	0.112	0.923	0.9934
C4BPB	14.4449	-0.0014	0.1108	0.9221	0.9933
C4orf19	370.2093	-0.0164	0.0988	0.6829	0.9712
C4orf21	294.4228	0.0313	0.1054	0.3297	0.9004
C4orf27	353.1916	-0.0527	0.1014	0.1935	0.8686
C4orf29	75.9981	9e-04	0.1069	0.972	0.9959
C4orf3	1600.9851	-0.0616	0.0973	0.1717	0.8611
C4orf32	12.6672	-0.0232	0.116	0.0607	0.7686
C4orf33	114.7891	-0.0578	0.1124	0.0662	0.7756
C4orf36	20.7948	-0.0092	0.1105	0.5656	0.953
C4orf46	551.5676	0.0013	0.0964	0.9756	0.9959
C4orf47	1.1886	-0.0044	0.1216	0.2796	NA
C4orf48	682.1193	-0.0222	0.101	0.552	0.9489
C5	341.9945	0.0342	0.1017	0.3648	0.9102
C5AR1	77.3288	-0.0165	0.1069	0.5382	0.9449
C5orf15	2231.8627	-0.0492	0.0933	0.2965	0.8992
C5orf22	381.5053	0.0035	0.0994	0.9276	0.9937
C5orf24	1331.0595	-0.0254	0.0934	0.5822	0.9552
C5orf28	269.7286	-0.0503	0.1028	0.1947	0.8697
C5orf30	217.2324	-0.0515	0.1057	0.1543	0.8598
C5orf34	152.9642	4e-04	0.103	0.9898	0.9973
C5orf42	433.3937	0.0511	0.1043	0.1732	0.8611
C5orf45	93.0378	-0.0218	0.1063	0.4487	0.9232
C5orf47	1.8365	0.0029	0.1148	0.5605	NA
C5orf48	0.2605	9e-04	0.1202	0.7459	NA
C5orf49	8.1949	-0.0127	0.1132	0.2147	0.8779
C5orf51	656.3298	0.0196	0.0995	0.6176	0.9593
C5orf54	121.4382	-0.0024	0.1042	0.9373	0.9946
C5orf55	63.834	-0.0135	0.1074	0.5926	0.9562
C5orf56	4.628	-0.0048	0.1125	0.5591	0.9508
C5orf60	0.2266	8e-04	0.12	0.7717	NA
C5orf63	21.9246	-0.0081	0.1104	0.6128	0.9588
C5orf66	17.6668	0.0066	0.1107	0.6569	0.969
C6	1.7172	-0.0018	0.1148	0.694	NA
C6orf1	228.6993	-0.0218	0.1026	0.5341	0.9444
C6orf106	3033.6575	0.0178	0.0923	0.7036	0.9724
C6orf118	1.2181	-0.0021	0.1166	0.6008	NA
C6orf120	1218.7416	4e-04	0.0937	0.9923	0.9982
C6orf132	909.3361	0.0904	0.104	0.0454	0.7463
C6orf136	254.0128	-0.0079	0.1003	0.8335	0.9854
C6orf141	0.7371	-7e-04	0.1175	0.8263	NA
C6orf147	0.2733	0.001	0.1202	0.7403	NA
C6orf15	3.9548	-0.0024	0.1125	0.7528	NA
C6orf163	1.6913	-0.0019	0.1142	0.7009	NA
C6orf164	0.2609	9e-04	0.1202	0.7457	NA
C6orf165	25.9775	-0.0104	0.11	0.5616	0.952
C6orf201	1.796	-2e-04	0.1135	0.9675	NA
C6orf203	125.8794	-0.0363	0.1068	0.2436	0.886
C6orf211	1643.1728	-0.0333	0.093	0.4753	0.9312
C6orf223	80.8866	0.0028	0.1062	0.916	0.9932
C6orf226	108.4161	-0.0294	0.1074	0.3043	0.8992
C6orf229	0.7816	0.0024	0.1212	0.4647	NA
C6orf25	2.1663	0.0051	0.1187	0.2825	NA
C6orf47	660.2155	0.0163	0.0963	0.7041	0.9724
C6orf48	1099.9678	-0.0346	0.0957	0.4354	0.9227
C6orf52	24.9797	-0.0037	0.1098	0.8289	0.9854
C6orf57	54.8918	-0.0271	0.1097	0.2532	0.8882
C6orf58	0.261	9e-04	0.1202	0.7456	NA
C6orf62	2044.1305	-0.0077	0.0924	0.8683	0.9889
C6orf89	1074.4785	-0.0033	0.0944	0.942	0.9947
C6orf99	27.221	-0.0232	0.1121	0.1743	0.8611
C7	5.9112	0.0089	0.1129	0.3207	0.9
C7orf13	2.5586	0.0023	0.1131	0.7049	NA
C7orf25	324.1995	-0.0189	0.0995	0.6313	0.964
C7orf26	560.8506	-3e-04	0.0975	0.9934	0.9987
C7orf31	66.9492	-0.0104	0.1079	0.6586	0.969
C7orf43	343.7752	0.0317	0.1009	0.4098	0.9188
C7orf49	1392.8603	0.0053	0.0938	0.9069	0.9922
C7orf50	2158.6163	-0.0194	0.0986	0.6316	0.964
C7orf55	211.7967	-0.0191	0.1024	0.5865	0.9552
C7orf55-LUC7L2	140.3894	-0.0042	0.1333	0.2006	0.874
C7orf57	7.1981	-0.0035	0.1118	0.7251	0.9755
C7orf60	261.9979	-0.03	0.102	0.415	0.9204
C7orf61	4.6433	-0.0029	0.1124	0.7099	0.9731
C7orf63	14.2691	-0.0058	0.111	0.6686	0.9698
C7orf65	1.2208	-6e-04	0.1147	0.8919	NA
C7orf71	0.5716	0.0016	0.1211	0.5933	NA
C7orf73	749.6275	-0.0803	0.1074	0.0527	0.7568
C8G	16.1677	-0.0088	0.1109	0.5424	0.9465
C8orf31	0.245	-8e-04	0.1199	0.7921	NA
C8orf33	1266.1526	0.0178	0.0944	0.6919	0.9715
C8orf34	13.2266	-0.0102	0.1115	0.4331	0.9227
C8orf37	88.8512	0.0245	0.1068	0.389	0.9162
C8orf4	132.1598	0.0088	0.1041	0.7801	0.9806
C8orf44	17.7692	0.0028	0.1105	0.8521	0.9876
C8orf44-SGK3	8.595	-0.0965	0.6934	5e-04	0.1801
C8orf46	1.2102	-0.0024	0.116	0.5672	NA
C8orf47	1.7972	0.0028	0.1147	0.569	NA
C8orf58	485.5538	0.0088	0.0991	0.8229	0.9851
C8orf59	338.8942	-0.0787	0.117	0.0272	0.6829
C8orf76	395.701	-0.0754	0.1055	0.0694	0.7804
C8orf82	613.825	-0.0655	0.1019	0.1203	0.8309
C8orf88	3.9815	-7e-04	0.1123	0.9241	NA
C9orf114	1084.8126	0.0442	0.0949	0.3328	0.9014
C9orf116	145.7069	-0.0334	0.107	0.2682	0.89
C9orf117	1.2657	0.0012	0.1148	0.7906	NA
C9orf129	3.3073	0.0024	0.1128	0.7207	NA
C9orf131	2.904	0.0125	0.1507	0.0375	NA
C9orf135	67.8251	-0.0153	0.1075	0.5463	0.9485
C9orf135-AS1	17.6014	-0.0057	0.1107	0.6995	0.9723
C9orf139	0.7943	0.0029	0.1206	0.4162	NA
C9orf142	706.2342	-0.0584	0.1045	0.1319	0.8492
C9orf152	3.831	-0.0077	0.1142	0.2849	NA
C9orf153	0.5465	0.0016	0.1213	0.5862	NA
C9orf156	183.7014	1e-04	0.1019	0.9986	0.9994
C9orf16	651.6014	-0.0328	0.0992	0.4181	0.9204
C9orf163	22.5309	0.0041	0.1101	0.8034	0.9839
C9orf169	28.5763	-0.0239	0.1115	0.1989	0.8737
C9orf170	0.2729	9e-04	0.1202	0.7407	NA
C9orf172	146.9936	0.0292	0.1068	0.3215	0.9
C9orf173	0.5334	-3e-04	0.1189	0.9155	NA
C9orf24	6.7391	-0.0074	0.1123	0.4349	0.9227
C9orf3	300.5568	-0.0564	0.1056	0.1309	0.8492
C9orf37	146.3838	-0.0394	0.1071	0.2119	0.8773
C9orf40	421.1644	-0.0814	0.1075	0.0508	0.7518
C9orf41	730.8493	0.0513	0.1005	0.2135	0.8774
C9orf43	15.1918	-0.0108	0.1113	0.4329	0.9227
C9orf47	0.6987	-0.0023	0.12	0.4944	NA
C9orf50	4.7521	2e-04	0.1122	0.9824	0.9961
C9orf57	0.2289	-7e-04	0.1199	0.8029	NA
C9orf64	688.6277	0.0174	0.0969	0.6817	0.9711
C9orf66	18.7513	-0.0065	0.1107	0.6607	0.969
C9orf69	1719.9764	0.0214	0.0934	0.642	0.9666
C9orf72	79.6506	-0.044	0.1109	0.1157	0.8296
C9orf78	984.0937	-0.0388	0.0951	0.3897	0.9162
C9orf84	0.5215	0.0016	0.1212	0.5953	NA
C9orf85	62.5706	-0.0225	0.1083	0.3709	0.9111
C9orf89	162.9955	-0.0327	0.1053	0.316	0.9
C9orf9	80.5606	-0.0232	0.1074	0.3915	0.9162
C9orf91	397.9262	0.0576	0.1014	0.1629	0.8611
C9orf96	1.2326	-6e-04	0.1143	0.8914	NA
CA11	170.7422	-0.051	0.1075	0.1356	0.8556
CA12	2463.5456	0.0682	0.0953	0.1473	0.8598
CA13	5.9603	-0.004	0.1125	0.6165	0.9592
CA14	2.219	-0.0022	0.1133	0.7098	NA
CA2	7181.968	-0.0153	0.0918	0.7454	0.9761
CA4	7.6156	-0.0015	0.1117	0.8772	0.9899
CA5B	437.8177	0.0185	0.1001	0.6309	0.964
CA5BP1	173.6721	-0.0103	0.1027	0.7614	0.9791
CA8	2865.3269	0.0212	0.0915	0.6554	0.969
CAAP1	704.4643	0.033	0.0969	0.4432	0.9232
CAB39	1416.2218	0.0118	0.0946	0.7917	0.9836
CAB39L	124.7858	-0.0048	0.1041	0.8784	0.9899
CABIN1	2443.2635	0.0911	0.1034	0.0456	0.7463
CABLES1	401.6108	0.0139	0.0981	0.7343	0.976
CABLES2	615.2426	-0.013	0.0961	0.7625	0.9791
CABP1	3.1135	1e-04	0.1127	0.9933	NA
CABP7	0.5023	1e-04	0.1192	0.9646	NA
CABYR	181.0173	-0.1371	0.1555	0.0016	0.3338
CACFD1	619.2512	-0.0283	0.0972	0.5055	0.9381
CACHD1	686.81	0.0151	0.0976	0.7164	0.9747
CACNA1A	1.4736	-0.0013	0.1144	0.7839	NA
CACNA1B	7.2752	7e-04	0.1118	0.939	0.9946
CACNA1D	8.3187	-0.0078	0.1121	0.4554	0.9254
CACNA1F	0.24	-7e-04	0.1199	0.7975	NA
CACNA1G	24.5726	2e-04	0.1098	0.9894	0.9973
CACNA1G-AS1	0.2605	9e-04	0.1202	0.7459	NA
CACNA1H	35.1905	-0.0029	0.109	0.8849	0.9899
CACNA1S	1.0012	1e-04	0.1159	0.9698	NA
CACNA2D1	9.2144	0.0124	0.1125	0.2682	0.89
CACNA2D2	4.2316	1e-04	0.1123	0.9852	NA
CACNA2D3	0.5694	-0.0015	0.1209	0.613	NA
CACNA2D4	0.7501	9e-04	0.1176	0.7771	NA
CACNB1	96.0826	0.0228	0.1063	0.4331	0.9227
CACNB2	1.5387	0.0036	0.1165	0.4297	NA
CACNB3	568.4157	-0.0016	0.0963	0.9706	0.9959
CACNB4	5.05	-0.0079	0.1133	0.3296	0.9004
CACNG4	13.1777	0.0105	0.1115	0.4257	0.9204
CACNG6	110.8305	-0.0442	0.1088	0.1497	0.8598
CACNG7	66.0587	0.0048	0.1072	0.8454	0.9862
CACNG8	22.4845	-0.0064	0.1102	0.6984	0.9722
CACTIN	906.2476	0.0803	0.1	0.0786	0.8039
CACTIN-AS1	52.4125	-0.006	0.1077	0.7987	0.9839
CACUL1	1230.0683	0.0277	0.0941	0.5428	0.9465
CACYBP	4154.9418	-0.1113	0.1093	0.0183	0.6379
CAD	3613.3147	0.0861	0.1009	0.061	0.7686
CADM1	31.1824	-0.0037	0.1094	0.8435	0.986
CADM4	982.2774	-0.0039	0.0943	0.9313	0.9937
CADPS2	744.6561	-2e-04	0.0959	0.9967	0.9991
CAGE1	0.5338	0.0017	0.1207	0.5722	NA
CAHM	9.675	0.0089	0.1118	0.443	0.9232
CALB1	98.552	-0.0492	0.1116	0.0909	0.8081
CALB2	0.2729	9e-04	0.1202	0.7407	NA
CALCOCO1	311.1502	-0.061	0.1036	0.127	0.8418
CALCOCO2	574.5166	-0.0064	0.0968	0.8799	0.9899
CALCR	0.48	-0.0014	0.1207	0.6399	NA
CALCRL	2272.2662	0.0284	0.0964	0.5124	0.9403
CALD1	13799.436	0.0103	0.0938	0.8201	0.985
CALHM1	3.8077	0.0016	0.1125	0.8291	NA
CALHM2	270.9207	0.0095	0.1013	0.7926	0.9836
CALHM3	11.6266	-0.003	0.1112	0.8053	0.9839
CALM1	7346.4509	-0.014	0.0912	0.769	0.9791
CALM2	11915.3557	-0.0375	0.0937	0.4174	0.9204
CALM3	9658.0383	-0.0053	0.0908	0.9113	0.9928
CALML4	52.9093	0.013	0.108	0.5854	0.9552
CALML6	0.2729	9e-04	0.1202	0.7407	NA
CALR	23743.4774	-0.014	0.0902	0.7731	0.98
CALR3	0.7939	0.0029	0.1206	0.4165	NA
CALU	8546.2327	0.0263	0.0914	0.5822	0.9552
CALY	13.9776	-0.0122	0.1116	0.3673	0.9109
CAMK1	689.8764	-0.0306	0.0993	0.4475	0.9232
CAMK1D	1.7439	-0.0016	0.1141	0.7467	NA
CAMK2A	0.2605	9e-04	0.1202	0.7459	NA
CAMK2D	3959.7289	0.0492	0.097	0.265	0.89
CAMK2G	627.9105	-0.0129	0.0966	0.7624	0.9791
CAMK2N1	23.9264	-0.0253	0.1129	0.1264	0.8412
CAMK2N2	62.7673	-0.0332	0.11	0.1901	0.8684
CAMK4	0.2385	-7e-04	0.1199	0.7991	NA
CAMKK1	56.6856	0.0177	0.1096	0.3977	0.9182
CAMKK2	872.5761	0.0263	0.0954	0.5516	0.9489
CAMKMT	155.4567	0.0016	0.1028	0.961	0.9956
CAMKV	4.4533	-0.0021	0.1123	0.7882	NA
CAMLG	412.9952	-0.0408	0.1009	0.301	0.8992
CAMP	0.24	-7e-04	0.1199	0.7975	NA
CAMSAP1	1394.8916	0.0834	0.1029	0.061	0.7686
CAMSAP2	1575.8492	0.0389	0.101	0.3197	0.9
CAMSAP3	663.4134	0.1078	0.1103	0.0196	0.6425
CAMTA1	410.0404	-0.0625	0.1051	0.1095	0.8274
CAMTA2	676.8549	0.0827	0.1029	0.0625	0.7689
CAND1	3623.241	0.0535	0.096	0.2379	0.886
CAND1.11	0.2736	0.001	0.1202	0.7401	NA
CAND2	222.3407	0.0165	0.1028	0.6292	0.964
CANT1	1878.1208	0.0368	0.0938	0.4262	0.9204
CANX	13165.1181	-1e-04	0.092	0.9989	0.9994
CAP1	5953.6318	0.0274	0.0907	0.5707	0.9544
CAP2	424.0263	-1e-04	0.0984	0.9973	0.9991
CAPG	873.1669	0.0025	0.0967	0.9534	0.9956
CAPN1	6457.8151	0.0354	0.0914	0.4606	0.9261
CAPN10	594.8636	0.0197	0.0968	0.6446	0.9672
CAPN10-AS1	29.9673	0.0106	0.1105	0.5226	0.9416
CAPN11	0.48	-0.0014	0.1207	0.6399	NA
CAPN12	62.8702	-0.0391	0.1114	0.124	0.8342
CAPN14	0.731	-6e-04	0.1174	0.8536	NA
CAPN15	2451.0163	0.0762	0.0961	0.1074	0.8262
CAPN2	7424.3077	0.0379	0.0916	0.4285	0.9207
CAPN3	11.3619	-0.0124	0.113	0.2306	0.8846
CAPN5	443.3967	0.0353	0.0983	0.3978	0.9182
CAPN7	896.9518	0.0106	0.0976	0.7976	0.9839
CAPN8-2	0.9742	-0.0014	0.1168	0.7034	NA
CAPN9	39.9154	-0.0213	0.11	0.3137	0.9
CAPNS1	11859.8785	-0.0193	0.0948	0.665	0.969
CAPRIN1	6629.341	0.0378	0.0926	0.4233	0.9204
CAPRIN2	248.8299	0.0209	0.1008	0.5788	0.9552
CAPS	155.1926	-0.0375	0.1055	0.2589	0.89
CAPS2	2.3054	-0.0053	0.1187	0.27	NA
CAPZA1	4061.2004	-0.0327	0.0913	0.4947	0.9343
CAPZA2	2998.0304	-0.0292	0.092	0.5372	0.9448
CAPZB	5999.877	-0.0167	0.0919	0.7234	0.9755
CARD10	676.8556	0.0308	0.0961	0.4819	0.932
CARD11	0.48	-0.0014	0.1207	0.6399	NA
CARD14	9.7985	0.0018	0.1113	0.8761	0.9899
CARD16	25.1602	-0.0034	0.1098	0.8467	0.9866
CARD6	64.0005	0.005	0.1081	0.8239	0.9851
CARD8	199.3185	-0.0048	0.1045	0.8745	0.9894
CARD9	7.2166	7e-04	0.1117	0.9427	0.9947
CARF	52.1546	-0.0068	0.1079	0.767	0.9791
CARHSP1	1081.8782	-0.0357	0.0965	0.414	0.9204
CARKD	883.7426	0.0389	0.0956	0.3842	0.9151
CARM1	3117.3512	0.0465	0.0921	0.3309	0.901
CARNS1	4.8314	0.0011	0.1121	0.8997	0.9908
CARS	1387.0914	0.1896	0.1446	0.001	0.2549
CARS2	1137.9051	0.017	0.0943	0.7063	0.9724
CASC1	6.9986	-0.0124	0.1153	0.1448	0.8598
CASC10	100.0328	0.0402	0.1084	0.1799	0.8633
CASC11	0.2739	0.001	0.1202	0.7397	NA
CASC15	1.4625	-0.0011	0.1149	0.8038	NA
CASC18	10.1725	0.0015	0.1115	0.8898	0.9899
CASC2	18.9443	-0.0046	0.1104	0.7661	0.9791
CASC3	2206.5438	0.0684	0.0945	0.1504	0.8598
CASC4	2259.8718	0.0106	0.0931	0.8182	0.985
CASC5	619.842	0.0079	0.1102	0.6362	0.9657
CASC9	3.6203	-0.005	0.1132	0.4799	NA
CASD1	837.4935	-0.0032	0.0954	0.9414	0.9946
CASK	1379.8108	1e-04	0.0956	0.9975	0.9991
CASKIN1	283.1131	0.0128	0.1023	0.7121	0.9733
CASKIN2	2490.3546	0.0868	0.098	0.0674	0.7786
CASP1	8.2997	-0.0116	0.1127	0.2728	0.8918
CASP10	194.3023	-0.0281	0.1043	0.3975	0.9182
CASP2	1550.7233	0.0524	0.0965	0.2435	0.886
CASP3	2118.0957	-0.0444	0.0927	0.3474	0.9067
CASP4	467.1528	-0.0723	0.1035	0.0868	0.807
CASP5	0.24	-7e-04	0.1199	0.7975	NA
CASP6	411.8343	-0.0436	0.0995	0.2905	0.8981
CASP7	732.0276	-0.0468	0.0969	0.288	0.8971
CASP8	779.3116	-0.018	0.0952	0.6845	0.9712
CASP8AP2	429.6488	0.0398	0.1064	0.2212	0.8832
CASP9	155.9934	-0.0374	0.105	0.2693	0.8901
CASS4	1.5349	0.0022	0.1147	0.6402	NA
CAST	2000.0517	-3e-04	0.0928	0.9955	0.9991
CASZ1	128.2428	0.0495	0.1098	0.1128	0.8296
CAT	1099.3045	-0.0272	0.094	0.5506	0.9489
CATSPER2	4.4166	0.0041	0.1125	0.6013	NA
CATSPER2P1	14.0991	-0.0069	0.1111	0.6092	0.9583
CATSPER3	4.0289	0.001	0.1124	0.8979	NA
CATSPERG	4.5122	-0.0011	0.1122	0.8953	NA
CAV1	3778.6959	-0.0109	0.0913	0.819	0.985
CAV2	3869.9632	-0.0741	0.0948	0.1213	0.8309
CBFA2T2	669.8144	0.0462	0.1004	0.2562	0.89
CBFB	1471.8864	0.0517	0.0946	0.2636	0.89
CBL	1313.6407	0.0689	0.1085	0.07	0.7804
CBLB	601.1488	0.0504	0.1017	0.2066	0.8753
CBLC	63.1755	0.0034	0.1069	0.894	0.9901
CBLL1	557.8109	0.0066	0.0971	0.8753	0.9896
CBLN1	7.8316	0.0025	0.1117	0.8063	0.9839
CBLN3	23.399	0.0028	0.1102	0.8591	0.9881
CBR1	296.0131	-0.0428	0.1018	0.2681	0.89
CBR3	995.7532	-0.0431	0.0982	0.3105	0.8998
CBR3-AS1	7.7753	0.0098	0.1124	0.3439	0.905
CBR4	267.1605	-0.0686	0.1066	0.0811	0.807
CBS	4164.8828	-0.0023	0.0916	0.9605	0.9956
CBWD1	309.8008	-0.0393	0.1024	0.2954	0.8992
CBWD2	280.1622	-0.0093	0.1001	0.807	0.9839
CBWD3	108.115	-0.027	0.1064	0.3635	0.9102
CBWD5	253.5545	-0.009	0.1018	0.799	0.9839
CBWD6	44.1028	0.0167	0.109	0.4498	0.9232
CBX1	2881.5519	0.0068	0.0914	0.8867	0.9899
CBX2	451.178	0.0747	0.1051	0.0728	0.7886
CBX3	3797.6332	-0.0754	0.0958	0.1118	0.8281
CBX3P2	1.893	-0.0048	0.117	0.3312	NA
CBX4	1273.6476	0.0352	0.094	0.4434	0.9232
CBX5	8926.3251	0.0393	0.0946	0.3885	0.9162
CBX6	4084.1534	0.106	0.1111	0.02	0.6425
CBX7	35.8468	-0.0379	0.1144	0.0646	0.7718
CBX8	281.8159	0.0413	0.1023	0.2766	0.8937
CBY1	669.0847	-0.0491	0.1	0.2357	0.886
CC2D1A	703.3282	-0.0125	0.0962	0.7726	0.9797
CC2D1B	1104.3836	0.0071	0.0943	0.8739	0.9894
CC2D2A	340.785	-0.0446	0.1011	0.2624	0.89
CC2D2B	0.5938	0.001	0.1188	0.7559	NA
CCAR1	2889.2126	0.1315	0.1155	0.008	0.5196
CCAR2	4729.2342	0.0765	0.0941	0.1142	0.8296
CCAT1	2.0097	5e-04	0.1133	0.9257	NA
CCBL1	78.3411	0.0012	0.1063	0.9651	0.9956
CCBL2	373.8634	-0.0751	0.1061	0.0675	0.7786
CCDC101	191.1028	-0.0265	0.103	0.4474	0.9232
CCDC102A	821.5372	-0.0092	0.0954	0.8339	0.9854
CCDC103	139.2878	-0.0188	0.1039	0.5648	0.9526
CCDC104	479.3836	-0.0223	0.0988	0.5806	0.9552
CCDC106	13.6526	0.003	0.111	0.8205	0.9851
CCDC107	298.4852	-0.0259	0.1006	0.4976	0.9351
