Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Cytokinesis (GO:0032465)	2/81	0.1038673320200945	0.2196794072224999	0	0	3.766238566016816	8.529177699283553	AURKB;BCL2L1
Cellular Response to Nitrogen Compound (GO:1901699)	3/168	0.1051016276859153	0.2219024284678468	0	0	2.713235294117647	6.112451123081546	DAXX;RPL23;RELA
Response to Insulin (GO:0032868)	2/82	0.10601215950164254	0.2219024284678468	0	0	3.718978102189781	8.346136157932817	EIF6;SLC2A1
Positive Regulation of Protein Phosphorylation (GO:0001934)	3/170	0.10790542226871785	0.2219024284678468	0	0	2.6804772807326525	5.968083081718249	DAXX;FLOT1;VEGFA
Regulation of Interleukin-8 Production (GO:0032677)	2/83	0.10816896771282399	0.2219024284678468	0	0	3.6728845633955123	8.168718428236229	F3;RELA
Sphingolipid Biosynthetic Process (GO:0030148)	2/83	0.10816896771282399	0.2219024284678468	0	0	3.6728845633955123	8.168718428236229	ELOVL1;SMPD4
3'-UTR-mediated mRNA Destabilization (GO:0061158)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	KHSRP
DNA Biosynthetic Process (GO:0071897)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	POLD2
Regulation of Endothelial Cell Chemotaxis (GO:2001026)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	VEGFA
Negative Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002862)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	PLK2
Negative Regulation of Intracellular Protein Transport (GO:0090317)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	NFKBIA
Regulation of Mitochondrial Membrane Permeability (GO:0046902)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	BCL2L1
Cellular Response to dsRNA (GO:0071359)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	FLOT1
Regulation of Ubiquitin Protein Ligase Activity (GO:1904666)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	RPL23
Release of Cytochrome C From Mitochondria (GO:0001836)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	BCL2L1
Positive Chemotaxis (GO:0050918)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	VEGFA
Cellular Response to Zinc Ion (GO:0071294)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	MT1E
Positive Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090050)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	VEGFA
Positive Regulation of Leukocyte Adhesion to Vascular Endothelial Cell (GO:1904996)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	RELA
Eye Photoreceptor Cell Development (GO:0042462)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	VEGFA
Positive Regulation of Potassium Ion Transport (GO:0043268)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	FLNA
Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	ELOVL1
Maturation of 5.8S rRNA (GO:0000460)	1/17	0.10876541411111168	0.2219024284678468	0	0	9.259057971014492	20.54179306017148	EIF6
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	2/84	0.11033750032303512	0.22438828190694163	0	0	3.627915257254762	7.996692261541636	RHOC;AURKB
Positive Regulation of Synaptic Transmission (GO:0050806)	2/84	0.11033750032303512	0.22438828190694163	0	0	3.627915257254762	7.996692261541636	PLK2;FLOT1
Nitrogen Compound Transport (GO:0071705)	3/172	0.1107382742276131	0.22484299199174568	0	0	2.648494604942569	5.828239491119532	ARRDC1;CHMP1A;MYH9
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	4/271	0.11142801671296851	0.22513341539299198	0	0	2.2408655846858094	4.91730274862795	EHD1;DNMBP;RAB34;FLNA
Actomyosin Structure Organization (GO:0031032)	2/85	0.11251750386152375	0.22513341539299198	0	0	3.5840295488523437	7.829837536540367	WDR1;MYH9
Regulation of Cell Division (GO:0051302)	2/85	0.11251750386152375	0.22513341539299198	0	0	3.5840295488523437	7.829837536540367	AURKB;BCL2L1
Integrin-Mediated Signaling Pathway (GO:0007229)	2/86	0.1147087276857601	0.22513341539299198	0	0	3.5411887382690304	7.667945494089244	MYH9;ITGA5
G Protein-Coupled Dopamine Receptor Signaling Pathway (GO:0007212)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	FLNA
Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002861)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	PLK2
Regulation of Integrin-Mediated Signaling Pathway (GO:2001044)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	FLNA
Androgen Receptor Signaling Pathway (GO:0030521)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	DAXX
Regulation of Neurotransmitter Transport (GO:0051588)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	FLOT1
Neural Crest Cell Differentiation (GO:0014033)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	SNAI2
Regulation of Oxidoreductase Activity (GO:0051341)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	SZT2
Positive Regulation of Amyloid-Beta Formation (GO:1902004)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	RELA
Positive Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	RELA
Positive Regulation of Cell Activation (GO:0050867)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	FLNA
Positive Regulation of Focal Adhesion Assembly (GO:0051894)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	VEGFA
Glycerolipid Catabolic Process (GO:0046503)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	SMPD4
Positive Regulation of Potassium Ion Transmembrane Transport (GO:1901381)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	FLNA
Linoleic Acid Metabolic Process (GO:0043651)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	ELOVL1
Protein Import Into Mitochondrial Matrix (GO:0030150)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	TOMM20
Protein Localization to Chromosome, Centromeric Region (GO:0071459)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	BOD1
Megakaryocyte Differentiation (GO:0030219)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	FLNA
Regulation of Adaptive Immune Response (GO:0002819)	1/18	0.11478433393165154	0.22513341539299198	0	0	8.713981244671782	18.86315753933683	IRF1
Double-Strand Break Repair (GO:0006302)	3/176	0.11648916831617083	0.22812462128583452	0	0	2.5867477048622916	5.561396299413464	MUS81;RFWD3;CYREN
Regulation of Endothelial Cell Migration (GO:0010594)	2/87	0.11691092396798504	0.22824609617749694	0	0	3.4993559467582656	7.510818027989098	EPHA2;VEGFA
Regulation of Endothelial Cell Proliferation (GO:0001936)	2/87	0.11691092396798504	0.22824609617749694	0	0	3.4993559467582656	7.510818027989098	F3;VEGFA
DNA Catabolic Process (GO:0006308)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	MUS81
Negative Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141086)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	HSPA8
Negative Regulation of Lipid Storage (GO:0010888)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	NFKBIA
Regulation of Megakaryocyte Differentiation (GO:0045652)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	EIF6
Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	AURKB
Cardiac Epithelial to Mesenchymal Transition (GO:0060317)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	SNAI2
Regulation of Smooth Muscle Cell Migration (GO:0014910)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	PLAU
Regulation of Spindle Organization (GO:0090224)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	NUP62
Positive Regulation of Axon Extension (GO:0045773)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	VEGFA
Positive Regulation of calcineurin-NFAT Signaling Cascade (GO:0070886)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	PTBP1
Positive Regulation of Calcineurin-Mediated Signaling (GO:0106058)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	PTBP1
Positive Regulation of Cation Transmembrane Transport (GO:1904064)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	FLNA
Positive Regulation of Endothelial Cell Apoptotic Process (GO:2000353)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	F3
mRNA Cis Splicing, via Spliceosome (GO:0045292)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	SRSF1
Protein Localization to Microtubule Organizing Center (GO:1905508)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	CSNK1D
Maturation of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000466)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	KRI1
Mesoderm Development (GO:0007498)	1/19	0.12076289586332851	0.2297572936290313	0	0	8.229468599033817	17.39648923511954	VEGFA
Positive Regulation of Canonical Wnt Signaling Pathway (GO:0090263)	2/89	0.12134725661836775	0.23052345606094113	0	0	3.4185753838409263	7.210113767076404	DDX3X;CSNK1D
Regulation of Protein Localization to Plasma Membrane (GO:1903076)	2/90	0.12358091118057941	0.23406593475844073	0	0	3.3795620437956204	7.066188344509137	EPHA2;BCL2L1
Establishment of Protein Localization to Organelle (GO:0072594)	2/90	0.12358091118057941	0.23406593475844073	0	0	3.3795620437956204	7.066188344509137	NUP62;RAN
Regulation of Fatty Acid Metabolic Process (GO:0019217)	1/20	0.12670136853196975	0.23735939726129665	0	0	7.795957284515637	16.105842708340433	EIF6
Regulation of Fibroblast Migration (GO:0010762)	1/20	0.12670136853196975	0.23735939726129665	0	0	7.795957284515637	16.105842708340433	CORO1C
Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901028)	1/20	0.12670136853196975	0.23735939726129665	0	0	7.795957284515637	16.105842708340433	BCL2L1
Alternative mRNA Splicing, via Spliceosome (GO:0000380)	1/20	0.12670136853196975	0.23735939726129665	0	0	7.795957284515637	16.105842708340433	SRSF1
Positive Regulation of RNA Metabolic Process (GO:0051254)	1/20	0.12670136853196975	0.23735939726129665	0	0	7.795957284515637	16.105842708340433	RELA
Positive Regulation of Translational Initiation (GO:0045948)	1/20	0.12670136853196975	0.23735939726129665	0	0	7.795957284515637	16.105842708340433	DDX3X
Purine Nucleotide Biosynthetic Process (GO:0006164)	1/20	0.12670136853196975	0.23735939726129665	0	0	7.795957284515637	16.105842708340433	NADK
Positive Regulation of Catabolic Process (GO:0009896)	3/183	0.12681613187010177	0.23735939726129665	0	0	2.485294117647059	5.132174657917959	KHSRP;PLK2;NFE2L2
Sensory Perception of Mechanical Stimulus (GO:0050954)	2/92	0.12807801268147076	0.23936818570366186	0	0	3.3041362530413627	6.790382376594671	WDR1;SNAI2
Regulation of Generation of Precursor Metabolites and Energy (GO:0043467)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	EIF6
NADP Metabolic Process (GO:0006739)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	NADK
Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	SNAI2
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	NFE2L2
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	VEGFA
Cellular Response to Nerve Growth Factor Stimulus (GO:1990090)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	EHD1
Innate Immune Response in Mucosa (GO:0002227)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	FAU
Positive Regulation of Smoothened Signaling Pathway (GO:0045880)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	RAB34
Protein Localization to Centrosome (GO:0071539)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	CSNK1D
Mammary Gland Development (GO:0030879)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	VEGFA
Pulmonary Valve Development (GO:0003177)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	TNFRSF1A
Midbody Abscission (GO:0061952)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	CHMP1A
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	FLNA
Regulation of Cell-Substrate Junction Assembly (GO:0090109)	1/21	0.13260001877858135	0.24248741318454292	0	0	7.405797101449275	14.96280620959124	CORO1C
Regulation of Immune Response (GO:0050776)	2/94	0.13261328979517162	0.24248741318454292	0	0	3.2319898444938113	6.529647199027206	IRF1;NFE2L2
Small GTPase-mediated Signal Transduction (GO:0007264)	3/188	0.13438732350594115	0.24537771730797026	0	0	2.417527821939587	4.8520488687828225	ARHGDIA;PLK2;RGL2
Retrograde Transport, Endosome to Golgi (GO:0042147)	2/95	0.13489467373930644	0.2459502025505458	0	0	3.197080291970803	6.404586261422976	VPS51;SNX5
Sensory Perception of Sound (GO:0007605)	2/96	0.13718492226858453	0.2467761415954161	0	0	3.162913495884454	6.282891914128923	WDR1;SNAI2
Regulation of Actin Filament-Based Process (GO:0032970)	2/96	0.13718492226858453	0.2467761415954161	0	0	3.162913495884454	6.282891914128923	RHOC;RND3
D-glucose Transmembrane Transport (GO:1904659)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	SLC2A1
Regulation of Mitochondrial Translation (GO:0070129)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	DDX3X
Regulation of Mitotic Spindle Assembly (GO:1901673)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	CHMP1A
Neuron Apoptotic Process (GO:0051402)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	DAXX
Nucleophagy (GO:0044804)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	WDR45B
Organelle Fission (GO:0048285)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	CORO1C
Cellular Response to Interferon-Beta (GO:0035458)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	IRF1
Cellular Response to Interleukin-6 (GO:0071354)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	RELA
Positive Regulation of Interferon-Alpha Production (GO:0032727)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	DDX3X
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	VEGFA
Hexose Transmembrane Transport (GO:0008645)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	SLC2A1
Post-Transcriptional Gene Silencing (GO:0016441)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	ELOB
Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	MYH9
protein-DNA Complex Disassembly (GO:0032986)	1/22	0.1384591117540869	0.2467761415954161	0	0	7.052795031055901	13.944646823596116	RPL23
Negative Regulation of Cytokine Production (GO:0001818)	3/191	0.13900415915897052	0.24740010935867265	0	0	2.3785982478097623	4.693572380309348	NFKBIA;DDX56;RELA
Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	FLOT1
Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	NFE2L2
U2-type Prespliceosome Assembly (GO:1903241)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	SNRPB
Artery Development (GO:0060840)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	VEGFA
Nuclear Membrane Reassembly (GO:0031468)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	CHMP1A
Regulation of Regulatory T Cell Differentiation (GO:0045589)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	IRF1
Positive Regulation of Amide Metabolic Process (GO:0034250)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	RELA
Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	RELA
Positive Regulation of Cell-Substrate Junction Organization (GO:0150117)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	VEGFA
Eye Morphogenesis (GO:0048592)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	VEGFA
Translesion Synthesis (GO:0019985)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	POLD2
Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	ELOVL1
Maturation of LSU-rRNA (GO:0000470)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	EIF6
Regulation of ERAD Pathway (GO:1904292)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	NFE2L2
Modulation by Host of Viral Genome Replication (GO:0044827)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	DDX56
Negative Regulation of Cell Junction Assembly (GO:1901889)	1/23	0.14427891075087795	0.2511521779737505	0	0	6.731884057971015	13.032974474466016	CORO1C
Cellular Response to Chemical Stress (GO:0062197)	2/100	0.14643017872382527	0.25390097419475804	0	0	3.0332191270668853	5.827440484458223	DDX3X;NFE2L2
Response to UV (GO:0009411)	2/100	0.14643017872382527	0.25390097419475804	0	0	3.0332191270668853	5.827440484458223	AURKB;RELA
Response to Endoplasmic Reticulum Stress (GO:0034976)	3/196	0.14681692355472808	0.25390097419475804	0	0	2.3164050594331	4.444182675272177	FLOT1;UBE2J2;NFE2L2
ATP Biosynthetic Process (GO:0006754)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	ATP5MF
DNA Methylation-Dependent Constitutive Heterochromatin Formation (GO:0006346)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	MBD1
Regulation of Lipid Storage (GO:0010883)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	NFKBIA
Negative Regulation of Protein Localization to Cell Periphery (GO:1904376)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	BCL2L1
Acute Inflammatory Response (GO:0002526)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	F3
Osteoclast Differentiation (GO:0030316)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	EPHA2
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	HSPA8
Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	DDX3X
Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	TSC22D1
Positive Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	NUP62
Positive Regulation of Morphogenesis of an Epithelium (GO:1905332)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	VEGFA
Positive Regulation of Receptor Internalization (GO:0002092)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	VEGFA
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	TSC22D1
Protein Localization to Cell Surface (GO:0034394)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	FLNA
Macrophage Differentiation (GO:0030225)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	VEGFA
Protein Targeting to Lysosome (GO:0006622)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	HSPA8
Mitotic Cytokinetic Process (GO:1902410)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	CHMP1A
Regulation of Cholesterol Transport (GO:0032374)	1/24	0.1500596774200698	0.25390097419475804	0	0	6.43887838689351	12.212763673141525	NFKBIA
Regulation of Cell Differentiation (GO:0045595)	3/201	0.1547703665242239	0.2587857608423538	0	0	2.2573529411764706	4.2117979369871295	PTBP1;SNAI2;MTA2
Regulation of Actin Cytoskeleton Organization (GO:0032956)	2/104	0.15580003464376313	0.2587857608423538	0	0	2.913696865607557	5.417092542178457	RHOC;RND3
Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	GPRC5A
Regulation of Muscle Cell Differentiation (GO:0051147)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	PTBP1
Regulation of Protein Processing (GO:0070613)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	PLAU
Nucleic Acid Metabolic Process (GO:0090304)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	RAN
Regulation of Protein Transport (GO:0051223)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	HSPA8
Organophosphate Ester Transport (GO:0015748)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	PRELID3B
Cardiac Muscle Cell Development (GO:0055013)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	VEGFA
Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	IRF1
Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	DDX3X
Protein Export From Nucleus (GO:0006611)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	RAN
Microtubule Nucleation (GO:0007020)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	CSNK1D
Receptor Clustering (GO:0043113)	1/25	0.15580167161824923	0.2587857608423538	0	0	6.170289855072464	11.471626529120377	FLNA
Positive Regulation of Cell Growth (GO:0030307)	2/106	0.16052756326134393	0.262084446685571	0	0	2.857383492419989	5.226981955731403	DDX3X;EIF4G2
Negative Regulation of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	NFE2L2
Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902235)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	BCL2L1
Regulation of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	EIF6
NADH Metabolic Process (GO:0006734)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	ENO1
Negative Regulation of Protein Localization to Nucleus (GO:1900181)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	NFKBIA
Regulation of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	ITGA5
Respiratory Tube Development (GO:0030323)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	VEGFA
Cellular Response to Topologically Incorrect Protein (GO:0035967)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	DAXX
Positive Regulation of ERBB Signaling Pathway (GO:1901186)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	NUP62
fatty-acyl-CoA Biosynthetic Process (GO:0046949)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	ELOVL1
Positive Regulation of Nuclear Division (GO:0051785)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	NUP62
Protein Depolymerization (GO:0051261)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	WDR1
Macromolecule Methylation (GO:0043414)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	SNRPB
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	AURKB
Myeloid Cell Development (GO:0061515)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	FLNA
Regulation of Actin Polymerization or Depolymerization (GO:0008064)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	WDR1
Regulation of Chondrocyte Differentiation (GO:0032330)	1/26	0.16150515154303904	0.262084446685571	0	0	5.923188405797101	10.799265132876515	SNAI2
