Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of RNA Biosynthetic Process (GO:2001141)	9/465	0.08974464912817871	0.2934989449436455	0	0	1.7231648199445984	4.1541831281667125	WWTR1;CDK11A;MYBBP1A;THAP7;CNBP;TAF10;DVL1;CDK11B;MLF2
Regulation of Osteoblast Differentiation (GO:0045667)	3/92	0.08989155953594599	0.2934989449436455	0	0	2.920339959665802	7.035540603409555	WWTR1;DDX5;MEN1
Positive Regulation of DNA Repair (GO:0045739)	3/92	0.08989155953594599	0.2934989449436455	0	0	2.920339959665802	7.035540603409555	SMARCE1;FOXM1;NPAS2
Negative Regulation of Protein Modification Process (GO:0031400)	2/44	0.09105598625107336	0.29532760142494147	0	0	4.117527862208713	9.86675266368963	MAGEA2;MEN1
Regulation of Microtubule-Based Process (GO:0032886)	2/44	0.09105598625107336	0.29532760142494147	0	0	4.117527862208713	9.86675266368963	CDK11A;CDK11B
Peptidyl-Threonine Modification (GO:0018210)	2/44	0.09105598625107336	0.29532760142494147	0	0	4.117527862208713	9.86675266368963	PDPK1;CSNK2B
Cellular Response to Growth Factor Stimulus (GO:0071363)	4/149	0.09350144404241531	0.29867300866538604	0	0	2.3936066301613144	5.672317286669485	EHD1;SHC1;PDPK1;RACK1
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	3/94	0.09440722330864808	0.29867300866538604	0	0	2.855874894336433	6.740257977927226	PKM;PDPK1;USF1
Positive Regulation of Double-Strand Break Repair (GO:2000781)	3/94	0.09440722330864808	0.29867300866538604	0	0	2.855874894336433	6.740257977927226	SMARCE1;RNF126;FOXM1
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	2/45	0.09459537941529034	0.29867300866538604	0	0	4.021573478476002	9.483460015972646	IMPDH2;AK2
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	7/339	0.09761586816556636	0.29867300866538604	0	0	1.8361707700366685	4.2722464681933605	ANAPC13;PSMD6;RNF126;PSMC5;PSMA2;CSNK1A1;SYVN1
Negative Regulation of Proteasomal Protein Catabolic Process (GO:1901799)	2/46	0.09817382683810236	0.29867300866538604	0	0	3.929980657640232	9.121546525262284	CSNK2B;NOP53
Neurotransmitter Transport (GO:0006836)	2/46	0.09817382683810236	0.29867300866538604	0	0	3.929980657640232	9.121546525262284	DVL1;SLC38A2
Cellular Response to Type II Interferon (GO:0071346)	2/46	0.09817382683810236	0.29867300866538604	0	0	3.929980657640232	9.121546525262284	LONP1;RPL13A
RISC Complex Assembly (GO:0070922)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	TARBP2
Negative Regulation of Peptidyl-Serine Phosphorylation (GO:0033137)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	RACK1
Regulation of Mitotic Sister Chromatid Segregation (GO:0033047)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	AURKB
Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	NACA
Amyloid-Beta Formation (GO:0034205)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	APH1A
Regulation of Phospholipid Metabolic Process (GO:1903725)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	PHB2
Regulation of Translation in Response to Stress (GO:0043555)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	PPP1CA
Regulation of Transmembrane Transporter Activity (GO:0022898)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	LONP1
Cellular Response to Muramyl Dipeptide (GO:0071225)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	VIM
Response to Type I Interferon (GO:0034340)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	SHMT2
Sex-Chromosome Dosage Compensation (GO:0007549)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	HNRNPU
Endoplasmic Reticulum Mannose Trimming (GO:1904380)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	SYVN1
Endothelial Tube Morphogenesis (GO:0061154)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	CSNK2B
Positive Regulation of Lipase Activity (GO:0060193)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	PDPK1
Formation of Translation Preinitiation Complex (GO:0001731)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	EIF4H
Positive Regulation of Phospholipase Activity (GO:0010518)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	PDPK1
Positive Regulation of Skeletal Muscle Tissue Development (GO:0048643)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	NACA
Insulin Metabolic Process (GO:1901142)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	P4HB
Lung Epithelium Development (GO:0060428)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	ERRFI1
Protein Localization to Microtubule (GO:0035372)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	HNRNPU
Protein Prenylation (GO:0018342)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	RABGGTB
Purine Nucleobase Transport (GO:0006863)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	SLC43A3
Mitochondrial Protein Catabolic Process (GO:0035694)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	LONP1
Regulation of Calcium Ion Import Across Plasma Membrane (GO:1905664)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	KCNN4
Negative Regulation of Cholesterol Storage (GO:0010887)	1/9	0.09892700167597977	0.29867300866538604	0	0	10.78072033898305	24.93982797412337	NR1H2
B Cell Activation (GO:0042113)	3/96	0.09901438077174463	0.29867300866538604	0	0	2.7941825199889716	6.461519636020753	GPS2;PHB2;HSPD1
Regulation of Protein Localization (GO:0032880)	3/97	0.10135151719570905	0.3023244201332775	0	0	2.7643207855973815	6.327973775720404	DVL1;RACK1;AMOTL2
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	5/214	0.10160379862574334	0.3023244201332775	0	0	2.0781430457020296	4.752036411720734	WWTR1;DDX3X;CSNK1A1;LZTS2;PPP1CA
Cellular Defense Response (GO:0006968)	2/47	0.10178997080947556	0.3023244201332775	0	0	3.8424586288416074	8.779417384048607	FOSL1;BECN1
Cellular Response to Radiation (GO:0071478)	2/47	0.10178997080947556	0.3023244201332775	0	0	3.8424586288416074	8.779417384048607	EEF1D;GRB2
Positive Regulation of Kinase Activity (GO:0033674)	2/47	0.10178997080947556	0.3023244201332775	0	0	3.8424586288416074	8.779417384048607	TRAF4;JTB
Positive Regulation of mRNA Catabolic Process (GO:0061014)	2/47	0.10178997080947556	0.3023244201332775	0	0	3.8424586288416074	8.779417384048607	KHSRP;PABPC1
Intracellular Glucose Homeostasis (GO:0001678)	2/47	0.10178997080947556	0.3023244201332775	0	0	3.8424586288416074	8.779417384048607	RACK1;USF1
Post-Translational Protein Modification (GO:0043687)	2/48	0.10544247940215196	0.3023244201332775	0	0	3.7587419056429234	8.45562705217073	AURKB;UBE2M
Membrane Lipid Biosynthetic Process (GO:0046467)	2/48	0.10544247940215196	0.3023244201332775	0	0	3.7587419056429234	8.45562705217073	ELOVL1;CERS2
Pyruvate Metabolic Process (GO:0006090)	2/48	0.10544247940215196	0.3023244201332775	0	0	3.7587419056429234	8.45562705217073	LDHA;PKM
Mitophagy (GO:0000423)	2/48	0.10544247940215196	0.3023244201332775	0	0	3.7587419056429234	8.45562705217073	BECN1;PHB2
Mitochondrial Gene Expression (GO:0140053)	3/100	0.10849349801028514	0.3023244201332775	0	0	2.678429817605075	5.948966813824621	MRPL53;MRPS11;MRPL55
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	10/555	0.10882617622232443	0.3023244201332775	0	0	1.6018267792911127	3.552857215798126	PSMC5;SHC1;NR1H2;CNBP;TAF10;FOXM1;SOX10;SNX5;NPAS2;BRD4
Carboxylic Acid Transport (GO:0046942)	2/49	0.10913004613641371	0.3023244201332775	0	0	3.6785875961973744	8.148862510533403	SLC16A1;SLC38A2
Positive Regulation of Intracellular Transport (GO:0032388)	2/49	0.10913004613641371	0.3023244201332775	0	0	3.6785875961973744	8.148862510533403	EHD1;OAZ2
Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224)	2/49	0.10913004613641371	0.3023244201332775	0	0	3.6785875961973744	8.148862510533403	DDX3X;PHB2
mRNA Catabolic Process (GO:0006402)	2/49	0.10913004613641371	0.3023244201332775	0	0	3.6785875961973744	8.148862510533403	DDX5;DXO
Regulation of Complement Activation (GO:0030449)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	PHB2
Negative Regulation of Inclusion Body Assembly (GO:0090084)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	DNAJB1
Negative Regulation of Lipid Localization (GO:1905953)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	NR1H2
L-serine Metabolic Process (GO:0006563)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	SHMT2
Regulation of Inclusion Body Assembly (GO:0090083)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	DNAJB1
RNA Localization to Cajal Body (GO:0090670)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	DKC1
Regulation of Low-Density Lipoprotein Particle Clearance (GO:0010988)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	KHSRP
Nuclear mRNA Surveillance (GO:0071028)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	DXO
Nuclear Membrane Disassembly (GO:0051081)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	CTDNEP1
One-Carbon Metabolic Process (GO:0006730)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	SHMT2
Cellular Response to Interleukin-12 (GO:0071349)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	P4HB
Cellular Response to Nitrogen Levels (GO:0043562)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	BECN1
Cellular Response to Nitrogen Starvation (GO:0006995)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	BECN1
Respiratory Electron Transport Chain (GO:0022904)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	NDUFA5
Positive Regulation of CREB Transcription Factor Activity (GO:0032793)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	CRTC2
Positive Regulation of T-helper 17 Cell Differentiation (GO:2000321)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	BRD4
Serine Family Amino Acid Metabolic Process (GO:0009069)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	SHMT2
Positive Regulation of Gluconeogenesis (GO:0045722)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	SIRT7
Tetrahydrofolate Metabolic Process (GO:0046653)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	SHMT2
Glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	PYCR1
Protein K27-linked Ubiquitination (GO:0044314)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	RNF126
Long-Chain Fatty Acid Import Into Cell (GO:0044539)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	SLC2A1
Protein Deneddylation (GO:0000338)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	GPS1
Protein Localization to Condensed Chromosome (GO:1903083)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	KCNN4
Mitochondrial Protein Processing (GO:0034982)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	STOML2
Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042996)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	RACK1
Negative Regulation of Activated T Cell Proliferation (GO:0046007)	1/10	0.10929873306319036	0.3023244201332775	0	0	9.582391713747645	21.21225761888318	SCRIB
Regulation of Interleukin-12 Production (GO:0032655)	2/50	0.1128513895413673	0.30910514334823946	0	0	3.60177304964539	7.857928698533357	C1QBP;HSPD1
Negative Regulation of Phosphorylation (GO:0042326)	2/50	0.1128513895413673	0.30910514334823946	0	0	3.60177304964539	7.857928698533357	HNRNPU;MEN1
Positive Regulation of Developmental Growth (GO:0048639)	2/50	0.1128513895413673	0.30910514334823946	0	0	3.60177304964539	7.857928698533357	NACA;AGRN
Positive Regulation of Fat Cell Differentiation (GO:0045600)	2/50	0.1128513895413673	0.30910514334823946	0	0	3.60177304964539	7.857928698533357	LONP1;HNRNPU
Insulin Receptor Signaling Pathway (GO:0008286)	2/50	0.1128513895413673	0.30910514334823946	0	0	3.60177304964539	7.857928698533357	SHC1;GRB2
DNA Damage Response (GO:0006974)	8/421	0.11416002627802192	0.30910514334823946	0	0	1.6874292904194466	3.661981551937297	DCUN1D5;GRB2;SIRT7;NOP53;NPAS2;BRD4;PPP1CA;MEN1
Cellular Response to Cytokine Stimulus (GO:0071345)	6/288	0.11612514609967357	0.30910514334823946	0	0	1.8494980197107858	3.9821298167442527	SMPD4;KHSRP;LONP1;HNRNPU;RPL13A;IL13RA2
Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	2/51	0.11660525275832072	0.30910514334823946	0	0	3.5280937907077723	7.58173580778971	ERRFI1;RNF126
Nicotinamide Nucleotide Metabolic Process (GO:0046496)	2/51	0.11660525275832072	0.30910514334823946	0	0	3.5280937907077723	7.58173580778971	LDHA;PKM
Response to Glucose (GO:0009749)	2/51	0.11660525275832072	0.30910514334823946	0	0	3.5280937907077723	7.58173580778971	RACK1;USF1
Positive Regulation of TORC1 Signaling (GO:1904263)	2/51	0.11660525275832072	0.30910514334823946	0	0	3.5280937907077723	7.58173580778971	CSNK1A1;LONP1
Fatty Acid Oxidation (GO:0019395)	2/51	0.11660525275832072	0.30910514334823946	0	0	3.5280937907077723	7.58173580778971	ACAA1;ADIPOR1
Negative Regulation of Fibrinolysis (GO:0051918)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	USF1
- Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901029)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	SLC25A6
Regulation of Lipid Transport (GO:0032368)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	NR1H2
Regulation of Mitochondrial Depolarization (GO:0051900)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	RACK1
Regulation of Mitochondrial Gene Expression (GO:0062125)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	SHMT2
Regulation of Mitotic Sister Chromatid Separation (GO:0010965)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	AURKB
Regulation of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	PYCR1
Regulation of Purine Nucleotide Catabolic Process (GO:0033121)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	EIF6
Regulation of Telomerase RNA Localization to Cajal Body (GO:1904872)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	DKC1
Phagosome-Lysosome Fusion (GO:0090385)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	RAB34
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	BECN1
Central Nervous System Myelination (GO:0022010)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	SOX10
Positive Regulation of Behavior (GO:0048520)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	NPAS2
Defense Response to Tumor Cell (GO:0002357)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	PRDX2
Skeletal Muscle Tissue Regeneration (GO:0043403)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	NACA
Dosage Compensation by Inactivation of X Chromosome (GO:0009048)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	HNRNPU
Positive Regulation of Execution Phase of Apoptosis (GO:1900119)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	HSPD1
Positive Regulation of mRNA Metabolic Process (GO:1903313)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	KHSRP
Fatty Acid Transmembrane Transport (GO:1902001)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	SLC2A1
Positive Regulation of Mitotic Cytokinesis (GO:1903490)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	AURKB
+ Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900153)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	PABPC1
Protein K29-linked Ubiquitination (GO:0035519)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	RNF126
Protein Localization to Kinetochore (GO:0034501)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	KCNN4
Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	IMPDH2
Regulation of Chromatin Organization (GO:1902275)	1/11	0.1195515799989439	0.30910514334823946	0	0	8.623728813559323	18.316863547795837	HNRNPU
Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	2/52	0.12039040317402515	0.3107259349526776	0	0	3.4573617021276597	7.3192881643322325	C1QBP;P4HB
Dephosphorylation (GO:0016311)	3/105	0.12081347756007485	0.3112698736433563	0	0	2.5465057817998993	5.382058891642461	CTDNEP1;PPP1CC;PPP1CA
Regulation of Macroautophagy (GO:0016241)	3/106	0.12333716266995969	0.31321415877622927	0	0	2.5216579536967885	5.27741027588394	BECN1;ATG12;SNX5
Positive Regulation of Cell Growth (GO:0030307)	3/106	0.12333716266995969	0.31321415877622927	0	0	2.5216579536967885	5.27741027588394	DDX3X;DDX49;EIF4G2
Protein Polyubiquitination (GO:0000209)	5/228	0.12362964847362962	0.31321415877622927	0	0	1.94632364311118	4.068721237273204	ANAPC13;RNF126;UBE2Q1;SYVN1;FBXO22
B Cell Differentiation (GO:0030183)	2/53	0.12420563201142187	0.31321415877622927	0	0	3.389403420942845	7.0696744760500145	SYVN1;GPS2
