Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of DNA Metabolic Process (GO:0051054)	3/108	0.06020622289374597	0.2566281753977625	0	0	3.4771599657827204	9.770748436547283	INO80E;TRIM28;AURKB
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	3/109	0.06154957906333127	0.2566281753977625	0	0	3.444187097503107	9.60209145316385	UBXN1;RACK1;EIF3H
Translational Elongation (GO:0006414)	2/49	0.061868106708200095	0.2566281753977625	0	0	5.1626139817629175	14.36626648952591	RACK1;EEF2
Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224)	2/49	0.061868106708200095	0.2566281753977625	0	0	5.1626139817629175	14.36626648952591	DDX3X;PHB2
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	6/339	0.06252906795657255	0.2566281753977625	0	0	2.2078664029883543	6.120478877215688	RNF126;UBXN1;TRIM28;PSMD4;PSMC3;UBE2S
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	3/110	0.06290689131415189	0.2566281753977625	0	0	3.41183054451844	9.43746297287805	DDX3X;PSME3;INHBA
Regulation of Interleukin-12 Production (GO:0032655)	2/50	0.06410648836533793	0.2566281753977625	0	0	5.054811507936508	13.886627194294874	C1QBP;HSPD1
Negative Regulation of Protein Binding (GO:0032091)	2/50	0.06410648836533793	0.2566281753977625	0	0	5.054811507936508	13.886627194294874	RACK1;GTF2F1
Nuclear Export (GO:0051168)	2/50	0.06410648836533793	0.2566281753977625	0	0	5.054811507936508	13.886627194294874	ALYREF;HNRNPA1
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	2/50	0.06410648836533793	0.2566281753977625	0	0	5.054811507936508	13.886627194294874	SIRT7;MEN1
Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	RACK1
Negative Regulation of Nitric Oxide Biosynthetic Process (GO:0045019)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	KHSRP
Negative Regulation of Nitric Oxide Metabolic Process (GO:1904406)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	KHSRP
Regulation of miRNA Metabolic Process (GO:2000628)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	DDX5
Regulation of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	LIF
Regulation of Phospholipase Activity (GO:0010517)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	PDPK1
Bone Resorption (GO:0045453)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	PTRH2
Regulation of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	DDX5
Positive Regulation of T Cell Mediated Immune Response to Tumor Cell (GO:0002842)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	HSPD1
Positive Regulation of Cell Fate Commitment (GO:0010455)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	BRD4
Positive Regulation of Immune Response to Tumor Cell (GO:0002839)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	HSPD1
+ Reg of Mt Membrane Permeability Inv in Apoptotic Process (GO:1902110)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	RHOT2
Vascular Endothelial Cell Response to Laminar Fluid Shear Stress (GO:0097700)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	PDPK1
Glutamine Transport (GO:0006868)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	SLC38A2
Interleukin-12-Mediated Signaling Pathway (GO:0035722)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	P4HB
Positive Regulation of Ubiquitin Protein Ligase Activity (GO:1904668)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	UBE2S
Proline Transport (GO:0015824)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	SLC38A2
Negative Regulation of DNA-templated DNA Replication (GO:2000104)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	DYNLL1
Regulation of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649)	1/8	0.06415704384944063	0.2566281753977625	0	0	17.262890955198646	47.41117299246768	DDX3X
Epithelial to Mesenchymal Transition (GO:0001837)	2/51	0.06637187786430238	0.2582636393712778	0	0	4.951409135082605	13.430607353163238	DDX5;TRIM28
Fatty Acid Oxidation (GO:0019395)	2/51	0.06637187786430238	0.2582636393712778	0	0	4.951409135082605	13.430607353163238	ACAA1;ADIPOR1
Negative Regulation of Protein Ubiquitination (GO:0031397)	2/52	0.06866368305948588	0.2582636393712778	0	0	4.852142857142857	12.996633741950763	UBXN1;SIRT7
Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	2/52	0.06866368305948588	0.2582636393712778	0	0	4.852142857142857	12.996633741950763	C1QBP;P4HB
Regulation of Telomere Maintenance (GO:0032204)	2/52	0.06866368305948588	0.2582636393712778	0	0	4.852142857142857	12.996633741950763	ERCC1;AURKB
Signal Transduction by P53 Class Mediator (GO:0072331)	2/52	0.06866368305948588	0.2582636393712778	0	0	4.852142857142857	12.996633741950763	DDX5;FOXM1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	3/115	0.06989964716569701	0.2582636393712778	0	0	3.2587147134302823	8.670444893372016	DDX5;DDX3X;PDPK1
Organelle Organization (GO:0006996)	7/437	0.070861208797094	0.2582636393712778	0	0	1.9973320017120844	5.287001964317337	RHOT2;STOML2;YTHDF1;MSTO1;RAB34;CHMP1A;PHB2
Regulation of Smoothened Signaling Pathway (GO:0008589)	2/53	0.0709813196440418	0.2582636393712778	0	0	4.756769374416433	12.583265352814129	RAB34;RACK1
Negative Regulation of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	GPRC5A
Negative Regulation of Hormone Secretion (GO:0046888)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	LIF
Negative Regulation of Necroptotic Process (GO:0060546)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	YBX3
Negative Regulation of Peptidyl-Serine Phosphorylation (GO:0033137)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	RACK1
Regulation of Melanin Biosynthetic Process (GO:0048021)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	MFSD12
Aggrephagy (GO:0035973)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	ATG4B
Regulation of Mitotic Sister Chromatid Segregation (GO:0033047)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	AURKB
Alpha-Linolenic Acid Metabolic Process (GO:0036109)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	ACAA1
Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	NACA
Negative Regulation of Transcription by RNA Polymerase I (GO:0016479)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	DDX56
Regulation of Phospholipid Metabolic Process (GO:1903725)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	PHB2
Cellular Response to Muramyl Dipeptide (GO:0071225)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	VIM
Sex-Chromosome Dosage Compensation (GO:0007549)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	HNRNPU
Positive Regulation of Lipase Activity (GO:0060193)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	PDPK1
Positive Regulation of Phospholipase Activity (GO:0010518)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	PDPK1
Positive Regulation of rRNA Processing (GO:2000234)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	SIRT7
Positive Regulation of Skeletal Muscle Tissue Development (GO:0048643)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	NACA
Insulin Metabolic Process (GO:1901142)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	P4HB
Protein Localization to Microtubule (GO:0035372)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	HNRNPU
Protein Localization to Nucleolus (GO:1902570)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	RRP7A
Protein Prenylation (GO:0018342)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	RABGGTB
Mitotic Nuclear Membrane Organization (GO:0101024)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	REEP4
Mitotic Nuclear Membrane Reassembly (GO:0007084)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	REEP4
Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902423)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	HNRNPU
Regulation of Calcium Ion Import Across Plasma Membrane (GO:1905664)	1/9	0.07188337962500566	0.2582636393712778	0	0	15.104289940828401	39.76521819963437	KCNN4
Regulation of Signal Transduction by P53 Class Mediator (GO:1901796)	2/54	0.07332421104206699	0.2618721822930964	0	0	4.665064102564102	12.18918002887958	NOP2;AURKB
mRNA Destabilization (GO:0061157)	2/54	0.07332421104206699	0.2618721822930964	0	0	4.665064102564102	12.18918002887958	YTHDF1;KHSRP
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078)	2/55	0.07569178835078769	0.263689391069226	0	0	4.576819407008086	11.813162668131854	PDPK1;RACK1
Metaphase Chromosome Alignment (GO:0051310)	2/55	0.07569178835078769	0.263689391069226	0	0	4.576819407008086	11.813162668131854	BOD1;CHMP1A
Mitotic Sister Chromatid Segregation (GO:0000070)	3/120	0.07722746972653771	0.263689391069226	0	0	3.118685705512053	7.986954278217064	BOD1;CHMP1A;AURKB
Transcription by RNA Polymerase II (GO:0006366)	4/194	0.07724016604316984	0.263689391069226	0	0	2.5667723525681674	6.573082201640479	DRAP1;DDX56;POLR2E;GTF2F1
Regulation of Proteasomal Protein Catabolic Process (GO:0061136)	2/56	0.07808349022164367	0.263689391069226	0	0	4.4918430335097	11.454094793831509	PSMC3;PSME3
Regulation of Complement Activation (GO:0030449)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	PHB2
Negative Regulation of Programmed Necrotic Cell Death (GO:0062099)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	YBX3
Nuclear mRNA Surveillance (GO:0071028)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	EXOSC9
Nuclear Membrane Disassembly (GO:0051081)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	CTDNEP1
Regulation of Telomere Capping (GO:1904353)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	HNRNPD
Cellular Response to Interleukin-12 (GO:0071349)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	P4HB
Positive Regulation of T-helper 17 Cell Differentiation (GO:2000321)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	BRD4
Positive Regulation of Attachment of Spindle Microtubules to Kinetochore (GO:0051987)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	HNRNPU
Somatic Recombination of Immunoglobulin Genes Involved in Immune Response (GO:0002204)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	EXOSC3
Positive Regulation of Gluconeogenesis (GO:0045722)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	SIRT7
T-Circle Formation (GO:0090656)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	ERCC1
tRNA Transcription by RNA Polymerase III (GO:0042797)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	POLR2E
Telomere Maintenance via Telomere Trimming (GO:0090737)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	ERCC1
Exit From Mitosis (GO:0010458)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	UBE2S
Formation of Extrachromosomal Circular DNA (GO:0001325)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	ERCC1
Long-Chain Fatty Acid Import Into Cell (GO:0044539)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	SLC2A1
Protein Deneddylation (GO:0000338)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	GPS1
Protein Localization to Condensed Chromosome (GO:1903083)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	KCNN4
Mitochondrial Protein Processing (GO:0034982)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	STOML2
Regulation of DNA-templated Transcription Initiation (GO:2000142)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	FOSL1
Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042996)	1/10	0.07954629963921651	0.263689391069226	0	0	13.425378040762656	33.9852173348294	RACK1
Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	3/122	0.08024968798599469	0.2646534667287919	0	0	3.0659689025310723	7.734251186883095	SIRT7;GTF2F1;MEN1
ERBB Signaling Pathway (GO:0038127)	2/57	0.08049876279667421	0.2646534667287919	0	0	4.40995670995671	11.110945304898701	PDPK1;SHC1
Myeloid Cell Differentiation (GO:0030099)	2/57	0.08049876279667421	0.2646534667287919	0	0	4.40995670995671	11.110945304898701	HSPA9;INHBA
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	7/452	0.08139473684832314	0.26474831746874383	0	0	1.928558626869787	4.837682600537706	RNF126;UBXN1;TRIM28;PSMD4;PSMC3;UBE2S;CHMP1A
Defense Response to Virus (GO:0051607)	4/198	0.08183209452325987	0.26474831746874383	0	0	2.513352378586511	6.2911365455324155	TRIM28;DDX56;DHX15;PHB2
Negative Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903321)	2/58	0.08293705962738615	0.26474831746874383	0	0	4.330994897959184	10.78276225852352	UBXN1;SIRT7
Mesenchymal Cell Differentiation (GO:0048762)	2/58	0.08293705962738615	0.26474831746874383	0	0	4.330994897959184	10.78276225852352	DDX5;TRIM28
Protein Ubiquitination (GO:0016567)	6/368	0.08502468230551546	0.26474831746874383	0	0	2.028062255760679	4.998795601177208	RNF126;UBE2Q1;UBE2S;RACK1;BLMH;UBE2V1
Negative Regulation of Protein-Containing Complex Assembly (GO:0031333)	2/59	0.08539784157692942	0.26474831746874383	0	0	4.254803675856308	10.468665553899692	DDX3X;RPL13A
Regulation of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	GPRC5A
N-terminal Protein Amino Acid Acetylation (GO:0006474)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	NAA50
Regulation of Mitochondrial Depolarization (GO:0051900)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	RACK1
Regulation of Mitotic Sister Chromatid Separation (GO:0010965)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	AURKB
Cellular Hyperosmotic Response (GO:0071474)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	YBX3
Phagosome-Lysosome Fusion (GO:0090385)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	RAB34
Central Nervous System Myelination (GO:0022010)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	SOX10
Positive Regulation of MHC Class II Biosynthetic Process (GO:0045348)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	RFXANK
Skeletal Muscle Tissue Regeneration (GO:0043403)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	NACA
sno(s)RNA 3'-End Processing (GO:0031126)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	EXOSC3
Dosage Compensation by Inactivation of X Chromosome (GO:0009048)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	HNRNPU
Positive Regulation of Execution Phase of Apoptosis (GO:1900119)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	HSPD1
tRNA Transcription (GO:0009304)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	POLR2E
Positive Regulation of mRNA Metabolic Process (GO:1903313)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	KHSRP
Positive Regulation of Macrophage Differentiation (GO:0045651)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	LIF
Fatty Acid Transmembrane Transport (GO:1902001)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	SLC2A1
Positive Regulation of Mitotic Cytokinesis (GO:1903490)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	AURKB
Positive Regulation of Triglyceride Biosynthetic Process (GO:0010867)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	CTDNEP1
Protein Localization to Kinetochore (GO:0034501)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	KCNN4
Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	IMPDH2
Mitochondrial RNA Processing (GO:0000963)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	TBRG4
Mitochondrial Electron Transport, Ubiquinol to Cytochrome C (GO:0006122)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	UQCRQ
Negative Regulation of D-glucose Transmembrane Transport (GO:0010829)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	PEA15
Regulation of Chromatin Organization (GO:1902275)	1/11	0.08714632116679484	0.26474831746874383	0	0	12.08224852071006	29.48270074984182	HNRNPU
Proteasomal Protein Catabolic Process (GO:0010498)	6/371	0.0875781560038242	0.26538835152674	0	0	2.011092549281657	4.89746018424719	RNF126;UBXN1;TRIM28;PSMD4;PSMC3;UBE2S
Autophagy of Mitochondrion (GO:0000422)	2/61	0.09038474036343715	0.2724718197026234	0	0	4.110169491525424	9.879531492831783	ATG4B;PHB2
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377)	2/61	0.09038474036343715	0.2724718197026234	0	0	4.110169491525424	9.879531492831783	SHC1;FOXM1
Antiviral Innate Immune Response (GO:0140374)	2/62	0.09290981478346715	0.2724718197026234	0	0	4.041468253968254	9.603037755349968	DHX15;PHB2
Negative Regulation of Cell Population Proliferation (GO:0008285)	6/379	0.09459185267225995	0.2724718197026234	0	0	1.9671745242921599	4.638959351881442	CTBP2;CTBP1;IGFBP3;INHBA;VGLL4;MEN1
DNA Deamination (GO:0045006)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	EXOSC3
N-terminal Protein Amino Acid Modification (GO:0031365)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	NAA50
UV-damage Excision Repair (GO:0070914)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	ERCC1
Alanine Transport (GO:0032328)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	SLC38A2
cAMP Metabolic Process (GO:0046058)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	PTRH2
Calcium Import Into the Mitochondrion (GO:0036444)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	HSPA9
Regulation of Response to Stress (GO:0080134)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	SLC38A2
Polyamine Metabolic Process (GO:0006595)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	DHPS
Dehydroascorbic Acid Transport (GO:0070837)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	SLC2A1
Forebrain Neuron Differentiation (GO:0021879)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	INHBA
Vascular Endothelial Cell Response to Fluid Shear Stress (GO:0097699)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	PDPK1
Hyperosmotic Response (GO:0006972)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	YBX3
Positive Regulation of Vascular Endothelial Cell Proliferation (GO:1905564)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	PDPK1
Lysosomal Membrane Organization (GO:0097212)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	CHMP1A
Protein Hydroxylation (GO:0018126)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	JMJD4
Regulation of T Cell Mediated Immune Response to Tumor Cell (GO:0002840)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	HSPD1
Regulation of Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0106070)	1/12	0.09468395734666163	0.2724718197026234	0	0	10.983324367939753	25.89000970123885	RACK1
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	5/296	0.09902110119541552	0.2742542742177837	0	0	2.0970530042694993	4.849272148490511	DDX3X;RACK1;SIRT7;ADIPOR1;VGLL4
Regulation of Endocytosis (GO:0030100)	2/65	0.1006054305117422	0.2742542742177837	0	0	3.8484504913076343	8.838155287239738	CD151;ARFGAP1
Regulation of Phosphorylation (GO:0042325)	2/65	0.1006054305117422	0.2742542742177837	0	0	3.8484504913076343	8.838155287239738	INHBA;DYNLL1
Fat Cell Differentiation (GO:0045444)	2/65	0.1006054305117422	0.2742542742177837	0	0	3.8484504913076343	8.838155287239738	CTBP2;CTBP1
Negative Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	MEN1
Negative Regulation of Defense Response to Virus (GO:0050687)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	C1QBP
Regulation of Gastrulation (GO:0010470)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	RACK1
MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	HSPD1
Regulation of Humoral Immune Response (GO:0002920)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	PHB2
Activation of Protein Kinase B Activity (GO:0032148)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	PDPK1
Regulation of Mitochondrial Fusion (GO:0010635)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	MSTO1
Negative Regulation of Stem Cell Differentiation (GO:2000737)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	HNRNPU
Non-Proteinogenic Amino Acid Catabolic Process (GO:0170044)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	BLMH
Regulation of Retinoic Acid Receptor Signaling Pathway (GO:0048385)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	CTBP2
Regulation of Transcription of Nucleolar Large rRNA by RNA Polymerase I (GO:1901836)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	SIRT7
Positive Regulation by Symbiont of Entry Into Host (GO:0075294)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	P4HB
Response to Muramyl Dipeptide (GO:0032495)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	VIM
Positive Regulation of Brown Fat Cell Differentiation (GO:0090336)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	HNRNPU
Spliceosomal tri-snRNP Complex Assembly (GO:0000244)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	PRPF8
Positive Regulation of Glycogen Biosynthetic Process (GO:0045725)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	PTRH2
Formation of Cytoplasmic Translation Initiation Complex (GO:0001732)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	EIF3H
Intraciliary Retrograde Transport (GO:0035721)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	DYNLL1
Intrinsic Apoptotic Signaling Pathway in Response to Oxidative Stress (GO:0008631)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	PDPK1
Positive Regulation of Viral Entry Into Host Cell (GO:0046598)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	P4HB
Lipid Oxidation (GO:0034440)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	ADIPOR1
Protein Deacetylation (GO:0006476)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	SIRT7
Protein Localization to Phagophore Assembly Site (GO:0034497)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	ATG4B
Mitochondrion Distribution (GO:0048311)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	MSTO1
Regulation of T-helper 17 Cell Lineage Commitment (GO:2000328)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	BRD4
Negative Regulation by Host of Viral Transcription (GO:0043922)	1/13	0.10215971714612443	0.2742542742177837	0	0	10.067554240631164	22.966284298582817	PSMC3
Regulation of Protein Phosphorylation (GO:0001932)	3/136	0.10278136113714188	0.27522429352539657	0	0	2.74134437891135	6.236973102136264	IGFBP3;RACK1;MEN1
Regulation of miRNA Transcription (GO:1902893)	2/66	0.10320911007202371	0.27522429352539657	0	0	3.7881324404761907	8.602841779198092	FOSL1;DDX5
Negative Regulation of Binding (GO:0051100)	2/66	0.10320911007202371	0.27522429352539657	0	0	3.7881324404761907	8.602841779198092	RACK1;GTF2F1
