gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
B4GALT2	1828.0021	0.059	0.0989	0.4225	0.7429
B4GALT3	1871.2736	-0.0687	0.0955	0.3447	0.6856
B4GALT4	457.7332	-0.1453	0.1286	0.0698	0.3148
B4GALT5	5337.7375	0.0101	0.0907	0.8868	0.9659
B4GALT6	697.6788	-0.0121	0.1147	0.8714	0.9609
B4GALT7	643.2338	-0.1502	0.1236	0.0603	0.2955
B9D1	230.6077	-0.1394	0.152	0.0787	0.3375
B9D2	155.4415	0.0251	0.1401	0.7127	0.8974
BAALC	6.239	-0.0056	0.1804	0.8257	NA
BAAT	2.8774	0.0027	0.183	0.8822	NA
BABAM1	4254.5235	-0.085	0.0939	0.2401	0.5847
BACE1	2172.7697	0.0597	0.0967	0.4132	0.739
BACE1-AS	25.4138	0.0312	0.1726	0.4869	NA
BACE2	3081.6566	-0.0497	0.0907	0.4842	0.7864
BACH1	615.3944	-0.0218	0.1137	0.77	0.9219
BACH2	29.3935	0.0204	0.1698	0.6548	NA
BAD	724.7277	0.0316	0.1143	0.6724	0.8831
BAG1	1389.8142	0.0232	0.1027	0.7537	0.915
BAG2	965.309	-0.1257	0.1078	0.1007	0.3848
BAG3	6089.5745	-0.0503	0.0909	0.4795	0.7827
BAG4	492.1549	-0.1068	0.1205	0.1676	0.497
BAG5	976.8459	0.1868	0.1242	0.0225	0.1746
BAG6	7102.9179	0.053	0.0868	0.4469	0.7571
BAGE2	164.8587	-0.0418	0.1407	0.5459	0.8218
BAHCC1	546.4902	-0.124	0.1202	0.113	0.4121
BAHD1	1725.6241	0.0021	0.1003	0.9777	0.9923
BAI2	277.6618	-0.0546	0.1286	0.4591	0.7671
BAI3	3.6972	-0.0188	0.1851	0.3065	NA
BAIAP2	902.8963	-0.0143	0.1085	0.8474	0.9536
BAIAP2-AS1	359.1494	-0.1215	0.1305	0.1217	0.4254
BAIAP2L1	1658.2057	0.2131	0.1109	0.0073	0.0899
BAIAP2L2	903.8615	0.0058	0.1167	0.938	0.9807
BAIAP3	8.1733	-1e-04	0.1793	0.9968	NA
BAK1	933.0324	-0.0708	0.1046	0.3436	0.6847
BAMBI	1526.3612	0.0587	0.1018	0.4288	0.7464
BANCR	1.1185	4e-04	0.1858	0.9679	NA
BANF1	5605.6877	0.1829	0.1012	0.0158	0.1435
BANK1	2.61	0.0058	0.1833	0.742	NA
BANP	802.8248	-0.0182	0.1124	0.8077	0.9373
BAP1	2795.5645	0.0193	0.0892	0.7844	0.9274
BARD1	260.9796	0.1314	0.1447	0.0955	0.3735
BARHL1	0.2593	-0.0022	0.1899	0.759	NA
BARHL2	0.5541	2e-04	0.188	0.9782	NA
BARX1	980.0765	0.0305	0.1173	0.6822	0.8868
BARX2	42.7481	-0.0057	0.1611	0.9144	NA
BASP1	0.7437	-0.0029	0.1873	0.752	NA
BATF2	18.8509	0.0025	0.1723	0.9506	NA
BATF3	56.1536	-0.0469	0.1651	0.4039	NA
BAX	3913.3996	0.1173	0.1035	0.1199	0.4222
BAZ1A	1396.8326	9e-04	0.1024	0.9902	0.9972
BAZ1B	4579.6733	0.0316	0.0912	0.6576	0.8762
BAZ2A	3396.0223	0.1262	0.095	0.0841	0.3498
BAZ2B	232.7343	-0.0804	0.1359	0.2798	0.6286
BBC3	409.5666	0.3237	0.1938	0.0017	0.0366
BBIP1	283.5738	-0.1727	0.1517	0.0384	0.236
BBS1	298.2781	-0.1302	0.1378	0.0997	0.3832
BBS10	340.0038	-0.0636	0.1327	0.387	0.7193
BBS12	88.2381	-0.0067	0.1484	0.9154	0.9753
BBS2	385.5626	-0.103	0.1257	0.1826	0.5166
BBS4	325.0213	-0.1188	0.1362	0.1282	0.4357
BBS5	184.8092	0.1336	0.1576	0.0857	0.3528
BBS7	225.1946	-0.0352	0.1302	0.6267	0.8605
BBS9	86.7564	-0.0474	0.154	0.4553	0.7636
BBX	1787.4612	-0.2388	0.1323	0.0055	0.0756
BCAM	327.0451	0.1007	0.1344	0.1882	0.5238
BCAN	210.638	0.0397	0.1387	0.5692	0.8347
BCAP29	894.2678	-0.151	0.1205	0.0578	0.29
BCAP31	8125.8474	0.1084	0.0911	0.1297	0.4381
BCAR1	2621.1962	0.1665	0.1107	0.0334	0.2183
BCAR3	3363.7688	0.188	0.096	0.011	0.1156
BCAS2	980.7824	0.006	0.1014	0.9355	0.9804
BCAS3	439.5655	-0.0287	0.1159	0.7009	0.8932
BCAS4	52.0777	0.0375	0.1618	0.5073	NA
BCAT1	1158.8382	0.1219	0.1162	0.117	0.4186
BCAT2	1098.9973	-0.0736	0.1121	0.3309	0.6753
BCCIP	2519.6434	0.0335	0.0899	0.6357	0.8651
BCDIN3D	213.7679	0.0379	0.1315	0.5996	0.8481
BCDIN3D-AS1	18.7932	0.0368	0.177	0.3725	NA
BCHE	57.1736	-0.0683	0.169	0.2499	NA
BCKDHA	1325.4186	0.1781	0.1168	0.0261	0.19
BCKDHB	206.3794	-0.1866	0.1728	0.0279	0.1975
BCKDK	1874.1306	-0.0776	0.1017	0.2966	0.6448
BCL10	308.3562	0.0598	0.1255	0.423	0.7432
BCL11A	8.9202	-0.004	0.1791	0.8892	NA
BCL11B	4.0421	-0.0161	0.1835	0.435	NA
BCL2	153.9113	-0.0604	0.1448	0.3852	0.719
BCL2A1	3.1529	-0.0189	0.1856	0.2829	NA
BCL2L1	1133.9569	0.1018	0.1023	0.1737	0.505
BCL2L11	140.3264	0.148	0.171	0.0588	0.293
BCL2L12	638.8172	-0.106	0.1217	0.171	0.501
BCL2L13	1206.0198	-0.0545	0.0992	0.459	0.7671
BCL2L15	5.5603	0.0196	0.1825	0.4266	NA
BCL2L2	630.1647	-0.2258	0.1388	0.0091	0.1029
BCL2L2-PABPN1	1280.1906	-0.3197	0.1359	4e-04	0.0144
BCL3	433.8428	0.0279	0.1172	0.7082	0.8955
BCL6	385.5054	0.0302	0.1204	0.6835	0.8872
BCL6B	0.5097	-0.0038	0.1907	0.6063	NA
BCL7A	279.4308	0.0259	0.1248	0.7237	0.9032
BCL7B	1601.7309	0.0626	0.1007	0.3976	0.7262
BCL7C	963.3383	0.0068	0.1131	0.9278	0.9776
BCL9	1343.3218	-0.2262	0.1165	0.0055	0.0756
BCL9L	2289.1201	0.1667	0.0976	0.0249	0.1855
BCLAF1	4554.941	0.0988	0.0977	0.1798	0.5137
BCMO1	1.0337	-0.011	0.1902	0.2919	NA
BCO2	1.6294	0.0114	0.1867	0.3736	NA
BCOR	1914.6402	0.1643	0.1023	0.0304	0.2076
BCORL1	452.813	-0.0128	0.1173	0.8631	0.9586
BCR	1297.7349	0.0216	0.1027	0.7704	0.922
BCRP2	10.5113	-0.031	0.1813	0.3366	NA
BCRP3	1.244	0.0076	0.1863	0.5148	NA
BCS1L	688.7328	-0.051	0.1097	0.4969	0.7949
BCYRN1	26.9284	0.1753	0.2627	0.0016	NA
BDH1	370.3697	-0.0389	0.1232	0.5996	0.8482
BDH2	150.6255	-0.0494	0.1404	0.4808	0.7838
BDNF	404.8425	0.454	0.2082	1e-04	0.0065
BDNF-AS	0.3466	0.0027	0.19	0.7111	NA
BDP1	1007.626	-0.0245	0.1144	0.7431	0.9117
BECN1	1470.9617	-0.0357	0.0974	0.625	0.8593
BEGAIN	53.2752	0.0374	0.1623	0.5059	NA
BEND3	260.6475	0.0186	0.1258	0.7988	0.9326
BEND3P3	160.7761	0.0836	0.1471	0.2461	0.5923
BEND4	196.8902	0.0096	0.1316	0.8929	0.9674
BEND5	5.151	-0.0219	0.1836	0.3467	NA
BEND6	109.7796	-0.0391	0.1465	0.5555	0.8264
BEND7	25.3213	-0.0107	0.169	0.8126	NA
BEST1	1.241	0	0.1848	0.9981	NA
BEST2	1.2347	-0.0086	0.1866	0.4623	NA
BEST3	5.0396	-0.0142	0.1826	0.5217	NA
BEST4	1.6957	0.0066	0.1849	0.629	NA
BET1	299.3881	0.0124	0.1239	0.8651	0.9588
BET1L	1344.2566	0.0267	0.0977	0.7143	0.8985
BEX1	1.5045	0.005	0.1847	0.7157	NA
BEX2	26.0714	-0.0349	0.1731	0.4423	NA
BEX4	490.7348	-0.0498	0.117	0.5073	0.7993
BFAR	3219.3675	0.1705	0.0979	0.0221	0.173
BFSP1	158.9008	0.0858	0.1467	0.2366	0.5812
BGLAP	2.399	-0.0121	0.1851	0.4341	NA
BGN	60.5907	-0.0606	0.1641	0.3148	NA
BHLHA15	0.9936	-0.0053	0.187	0.599	NA
BHLHA9	0.5097	-0.0038	0.1907	0.6063	NA
BHLHB9	23.4583	-0.0535	0.1813	0.2173	NA
BHLHE22	2.1151	7e-04	0.1836	0.9632	NA
BHLHE40	535.3149	0.1467	0.1247	0.0663	0.3084
BHLHE40-AS1	0.9163	-0.0011	0.1862	0.9123	NA
BHLHE41	43.2064	-0.1038	0.1906	0.0783	NA
BICC1	131.4065	0.0233	0.141	0.7309	0.9058
BICD1	968.5383	-0.0563	0.1019	0.4478	0.7583
BICD2	2898.5645	0.267	0.1068	7e-04	0.0207
BID	720.0626	0.1142	0.1139	0.1391	0.4532
BIK	3.5208	0.0091	0.183	0.6381	NA
BIN1	64.6043	-0.0094	0.1561	0.8699	NA
BIN3	1632.4828	0.085	0.101	0.2529	0.5985
BIN3-IT1	2.1666	0.0059	0.184	0.7073	NA
BIRC2	1936.4146	0.0398	0.0956	0.583	0.8396
BIRC3	70.5756	0.1472	0.1985	0.0392	0.2397
BIRC5	3588.5337	0.1346	0.093	0.0631	0.3016
BIRC6	1933.8191	0.1148	0.1244	0.141	0.4572
BIVM	673.1963	-0.3225	0.163	0.001	0.0257
BIVM-ERCC5	14.2962	-0.0122	0.2159	0.1262	NA
BLACAT1	52.5862	-0.1626	0.2175	0.0197	NA
BLCAP	879.5801	-0.0776	0.1072	0.3026	0.6506
BLID	1.0724	-0.0055	0.1862	0.622	NA
BLK	0.3935	0.0031	0.1902	0.6712	NA
BLM	549.3817	0.1309	0.1286	0.0981	0.3795
BLMH	2271.8807	0.0874	0.0938	0.227	0.5711
BLOC1S1	772.2106	0.0957	0.1115	0.2097	0.5517
BLOC1S1-RDH5	19.2608	-0.0839	0.1971	0.0536	NA
BLOC1S2	992.343	0.1227	0.1063	0.1073	0.4004
BLOC1S3	274.6038	0.0499	0.1282	0.4978	0.7953
BLOC1S4	762.9662	0.0796	0.1222	0.2949	0.6436
BLOC1S5	245.024	-0.0336	0.1325	0.6383	0.867
BLOC1S6	1023.8864	0.0059	0.1114	0.9368	0.9807
BLVRA	670.9749	0.0383	0.1104	0.6086	0.852
BLVRB	466.0406	0.0025	0.1256	0.9728	0.9915
BLZF1	539.7498	-0.0422	0.1146	0.5736	0.8367
BMF	15.1606	-0.0036	0.1748	0.9219	NA
BMI1	1032.2816	0.2104	0.1237	0.0111	0.1159
BMP1	797.252	0.0433	0.1069	0.5616	0.8305
BMP2	105.1017	0.0626	0.1523	0.3491	0.6906
BMP2K	249.8525	0.0733	0.135	0.321	0.6652
BMP4	16.7047	0.0429	0.1814	0.2589	NA
BMP5	0.4521	-3e-04	0.1888	0.9706	NA
BMP6	130.7128	-0.0039	0.1406	0.9537	0.9848
BMP7	53.6602	0.0321	0.1609	0.5689	NA
BMP8A	51.2941	-0.0048	0.1595	0.9298	NA
BMP8B	548.7944	-0.0514	0.1153	0.4942	0.7932
BMPER	1.6513	0.0025	0.1843	0.8598	NA
BMPR1A	913.2617	0.0205	0.108	0.7838	0.9271
BMPR1B	18.2085	0.0313	0.1765	0.4329	NA
BMPR2	620.2406	0.0208	0.1151	0.7803	0.9257
BMS1	2933.7844	0.0142	0.0909	0.8415	0.9514
BMS1P17	2.3071	-0.0218	0.1988	0.0897	NA
BMS1P18	4.8699	0.0145	0.1831	0.4907	NA
BMS1P2	7.8535	-0.0351	0.1844	0.2219	NA
BMS1P20	212.3916	-0.0163	0.1321	0.8184	0.9423
BMS1P4	19.1027	0.0034	0.172	0.9338	NA
BMS1P5	18.2477	-0.0149	0.1743	0.6996	NA
BMS1P6	34.1562	-0.0319	0.1682	0.5218	NA
BMX	1.2697	-0.0118	0.1913	0.2571	NA
BNC1	24.1932	0.0012	0.17	0.9772	NA
BNC2	967.2762	-0.0649	0.1146	0.39	0.7206
BNIP1	345.7542	0.075	0.1251	0.3207	0.6651
BNIP2	1744.7899	0.2363	0.1177	0.004	0.0627
BNIP3	3393.0001	-0.1054	0.0894	0.137	0.4508
BNIP3L	804.3689	0.1023	0.1134	0.1825	0.5166
BNIPL	6.4274	0.0013	0.1803	0.9607	NA
BOC	98.2946	-0.0779	0.1572	0.2496	0.5966
BOD1	1349.5984	0.1471	0.1148	0.061	0.2971
BOD1L1	2830.6542	0.2626	0.1373	0.003	0.0513
BOK	228.534	0.0033	0.13	0.9628	0.988
BOK-AS1	1.8709	0.0029	0.1841	0.8452	NA
BOLA1	16.9821	-0.0424	0.1811	0.2664	NA
BOLA2	1367.4527	0.0189	0.112	0.8	0.9329
BOLA2B	1400.2484	0.056	0.1081	0.4555	0.7636
BOLA3	816.9429	0.0054	0.1064	0.9417	0.9812
BOLA3-AS1	379.2026	0.0322	0.1304	0.6548	0.8759
BOP1	4676.0303	-0.0645	0.1057	0.389	0.72
BORA	268.5721	0.1618	0.1512	0.0489	0.2672
BPGM	157.3626	-0.0461	0.1395	0.5107	0.8015
BPHL	116.112	-0.0344	0.1452	0.6047	0.8497
BPIFA2	0.1968	0.0018	0.1897	0.798	NA
BPIFB1	2.4687	-0.0011	0.1833	0.95	NA
BPIFB2	0.2602	-0.0022	0.1899	0.758	NA
BPNT1	1139.0842	-0.0789	0.1007	0.2876	0.6355
BPTF	1896.4405	0.0403	0.1094	0.5904	0.8432
BRAF	352.4516	0.0273	0.122	0.7115	0.8967
BRAP	882.1743	0.1479	0.1187	0.0619	0.299
BRAT1	2063.4418	0.0936	0.1118	0.2195	0.5634
BRCA1	1142.211	-0.3813	0.1464	1e-04	0.0045
BRCA2	339.6698	0.02	0.1296	0.7813	0.9262
BRCC3	749.8105	-0.2643	0.1411	0.0031	0.0528
BRD1	926.1076	0.327	0.1459	5e-04	0.0163
BRD2	4462.9223	-0.0573	0.087	0.411	0.7371
BRD3	902.2707	0.0383	0.1047	0.6062	0.8505
BRD4	3700.9633	0.1293	0.0921	0.0727	0.3224
BRD7	1323.2517	0.128	0.1034	0.0905	0.3617
BRD7P3	1.0288	-0.0111	0.1901	0.2895	NA
BRD8	1790.918	0.4517	0.1343	0	4e-04
BRD9	1110.5633	0.267	0.1291	0.002	0.0402
BRE	524.5919	-5e-04	0.1133	0.9944	0.9977
BRE-AS1	1.7888	-0.0205	0.1953	0.1123	NA
BREA2	16.7703	0.0092	0.1738	0.8114	NA
BRF1	1139.5083	0.1181	0.1158	0.1279	0.435
BRF2	313.9676	-0.0584	0.1251	0.4334	0.7493
BRI3	2141.6865	0.0395	0.1022	0.594	0.8454
BRI3BP	655.6918	-0.1752	0.1261	0.0318	0.2129
BRICD5	88.5684	-0.0329	0.1517	0.5998	0.8482
BRINP2	23.0548	-0.0295	0.1729	0.503	NA
BRINP3	19.0095	-0.0688	0.1889	0.1082	NA
BRIP1	357.6579	-0.11	0.1332	0.1554	0.4814
BRIX1	2457.8297	0.2695	0.1113	8e-04	0.0227
BRK1	2430.2432	-0.0456	0.0906	0.5211	0.809
BRMS1	1757.1136	0.1204	0.1058	0.1133	0.4126
BRMS1L	253.6893	0.0595	0.1372	0.4091	0.7354
BROX	964.7907	-0.1124	0.1096	0.1421	0.4593
BRPF1	1196.875	0.1317	0.1081	0.0863	0.3534
BRPF3	1013.2308	-0.1594	0.1238	0.0476	0.2631
BRSK1	773.0594	-0.1024	0.1105	0.1801	0.5141
BRSK2	45.4363	0.0175	0.1613	0.7453	NA
BRWD1	547.1862	0.3291	0.1669	9e-04	0.0242
BRWD1-IT2	8.7891	4e-04	0.1787	0.9896	NA
BRWD3	654.0842	-0.3988	0.1765	2e-04	0.0083
BSCL2	811.6969	-0.0459	0.107	0.5387	0.8174
BSDC1	1344.2745	-0.1098	0.1036	0.1448	0.4634
BSG	19321.2766	0.104	0.0941	0.1519	0.4753
BSN	56.1229	-0.0171	0.1579	0.763	NA
BSN-AS2	1.4109	0.0033	0.1851	0.7867	NA
BST1	111.4665	0.0555	0.1523	0.3982	0.7262
BST2	13.189	-0.0274	0.1784	0.4422	NA
BTAF1	1080.747	-0.0118	0.1176	0.8734	0.9615
BTBD1	1954.3255	-0.0514	0.095	0.4781	0.7817
BTBD10	485.7029	0.0451	0.1152	0.5476	0.8223
BTBD11	2.4937	0.0164	0.189	0.2163	NA
BTBD16	1.3723	-0.002	0.185	0.8705	NA
BTBD18	2.1692	-0.0039	0.1838	0.8081	NA
BTBD19	46.1139	-0.016	0.1613	0.7664	NA
BTBD2	2039.8215	0.1924	0.1165	0.0167	0.1488
BTBD3	1473.1293	-0.0343	0.096	0.6368	0.8657
BTBD6	955.9014	0.0659	0.1091	0.3815	0.7167
BTBD7	655.4209	-0.0095	0.1141	0.8988	0.9697
BTBD8	1.8564	0.0033	0.184	0.8269	NA
BTBD9	369.2838	-0.0582	0.1208	0.4383	0.7516
BTC	1.3703	-9e-04	0.1849	0.9415	NA
BTD	557.2283	0.1053	0.1175	0.1727	0.5038
BTF3	14763.5211	0.1739	0.0887	0.0141	0.1341
BTF3L4	1317.5669	0.0651	0.1008	0.3789	0.7153
BTG1	2598.345	0.1164	0.0925	0.1064	0.3986
BTG2	708.0323	0.0669	0.1086	0.3739	0.7102
BTG3	711.8461	0.0942	0.1105	0.2159	0.5584
BTG4	1.4018	-0.0052	0.1857	0.652	NA
BTLA	1.1944	0.013	0.1905	0.2429	NA
BTN1A1	0.2596	-0.0022	0.1899	0.7586	NA
BTN2A1	606.3484	0.207	0.1351	0.0147	0.1374
BTN2A2	299.7713	-0.1417	0.1438	0.0767	0.3328
BTN2A3P	17.2349	0.0011	0.173	0.9779	NA
BTN3A1	188.9826	-0.1199	0.1554	0.1141	0.4136
BTN3A2	369.1326	-0.0068	0.1193	0.9263	0.9774
BTN3A3	162.1441	-0.0191	0.1374	0.7819	0.9262
BTNL8	0.4916	0.0041	0.1896	0.6026	NA
BTNL9	1.4574	-7e-04	0.1848	0.957	NA
BTRC	836.2228	-0.0017	0.1056	0.982	0.994
BUB1	1309.0555	-0.0137	0.0992	0.8523	0.9553
BUB1B	1819.173	0.0968	0.0988	0.1904	0.5263
BUB3	4682.0346	0.1763	0.0974	0.0177	0.1535
BUD13	667.8937	0.0807	0.1113	0.2872	0.6352
BUD31	3903.3632	0.1462	0.1014	0.0524	0.277
BVES	199.9498	-0.2712	0.2125	0.0054	0.0747
BVES-AS1	1.4463	0.008	0.1868	0.4771	NA
BYSL	1503.2053	0.1481	0.1092	0.0559	0.2852
BZRAP1-AS1	3.1809	-0.0042	0.1827	0.828	NA
BZW1	5116.9271	-0.015	0.0908	0.8331	0.9491
BZW2	2902.3219	0.0254	0.0887	0.7175	0.9006
C10orf10	2.9069	-0.0077	0.1833	0.672	NA
C10orf105	0.6534	0.0014	0.1874	0.875	NA
C10orf11	14.1148	0.0196	0.1763	0.5932	NA
C10orf111	1.1446	0.0066	0.1863	0.5605	NA
C10orf118	291.1262	-0.0502	0.1303	0.4928	0.7923
C10orf12	173.5676	-0.0271	0.1384	0.6946	0.8906
C10orf131	2.3586	-0.0187	0.1883	0.2011	NA
C10orf2	2807.8426	0.1592	0.0985	0.0328	0.2166
C10orf25	15.732	-0.0025	0.1742	0.946	NA
C10orf32	301.6342	-0.0174	0.124	0.812	0.9396
C10orf32-ASMT	3.9788	-0.0054	0.1824	0.7916	NA
C10orf35	49.4716	-0.0534	0.1668	0.3449	NA
C10orf54	154.0565	0.1855	0.1842	0.027	0.1942
C10orf55	0.1968	0.0018	0.1897	0.798	NA
C10orf62	1.8689	0.0079	0.1851	0.5648	NA
C10orf76	608.6424	-0.1281	0.1174	0.1013	0.386
C10orf85	32.1368	0.075	0.183	0.1472	NA
C10orf88	230.5564	0.0886	0.1363	0.238	0.5825
C10orf90	367.03	3e-04	0.1196	0.9965	0.9982
C10orf95	8.4477	-0.0032	0.1789	0.9131	NA
C11orf1	122.9713	-0.0216	0.1427	0.7465	0.9124
C11orf16	2.0139	-4e-04	0.1841	0.9775	NA
C11orf24	2729.0599	0.0317	0.0926	0.6587	0.8764
C11orf30	567.5675	-0.0029	0.1136	0.9685	0.9898
C11orf31	2157.4247	-0.0365	0.1049	0.6236	0.8589
C11orf35	11.4086	-0.0118	0.1778	0.7163	NA
C11orf42	0.2586	-0.0022	0.1899	0.7596	NA
C11orf45	10.9805	0.0049	0.1772	0.88	NA
C11orf48	61.0645	0.0679	0.1678	0.2574	NA
C11orf49	416.4841	0.0082	0.1192	0.9117	0.9741
C11orf52	1.7932	0.0072	0.1849	0.5994	NA
C11orf54	194.146	-0.0493	0.1364	0.4895	0.7896
C11orf57	402.51	0.125	0.1285	0.1123	0.4109
C11orf58	2695.848	0.0542	0.0922	0.4495	0.7598
C11orf63	54.8735	-0.0684	0.1687	0.2506	NA
C11orf65	0.8333	0.0084	0.1895	0.3836	NA
C11orf68	1800.6281	-0.0904	0.1063	0.2308	0.575
C11orf70	1.6077	-0.0123	0.1873	0.3303	NA
C11orf71	165.0477	-0.1212	0.1562	0.1105	0.4082
C11orf73	666.2526	-0.0574	0.1142	0.4458	0.7565
C11orf74	98.3734	0.0346	0.1485	0.5929	0.8447
C11orf80	132.5332	-0.0549	0.1447	0.4259	0.7452
C11orf82	589.2442	-0.0752	0.1196	0.3219	0.6658
C11orf83	594.2501	0.1016	0.1286	0.1873	0.5233
C11orf84	2633.8253	0.0731	0.098	0.3194	0.665
C11orf86	1.0124	-4e-04	0.1852	0.9752	NA
C11orf87	0.4512	-3e-04	0.1888	0.9723	NA
C11orf91	7.7901	-0.0206	0.1808	0.4734	NA
C11orf94	0.1968	0.0018	0.1897	0.798	NA
C11orf95	1516.4971	0.0515	0.096	0.4794	0.7827
C11orf96	87.7396	-0.0133	0.1493	0.8318	0.9486
C12orf10	1845.77	-0.0126	0.1003	0.8643	0.9587
C12orf23	1277.9756	-0.0947	0.1056	0.209	0.5509
C12orf29	647.1994	0.0664	0.113	0.3796	0.7158
C12orf4	309.1827	-0.0594	0.1277	0.4236	0.7437
C12orf43	662.7997	0.0588	0.1103	0.4344	0.7501
C12orf44	2952.4237	0.1684	0.1087	0.0304	0.2076
C12orf45	258.9293	0.0625	0.1307	0.3974	0.7262
C12orf49	1387.6721	-0.0621	0.101	0.4018	0.729
C12orf5	1318.1154	0.0994	0.1008	0.182	0.5162
C12orf55	6.2709	8e-04	0.1804	0.9752	NA
C12orf56	1.4505	0.008	0.1868	0.4791	NA
C12orf57	1327.8412	0.0929	0.109	0.2209	0.5648
C12orf60	21.4356	0.033	0.1749	0.4389	NA
C12orf61	18.1638	-0.0031	0.1731	0.9374	NA
C12orf65	246.7151	0.1025	0.1402	0.1772	0.5102
C12orf66	187.5674	0.1118	0.1486	0.1403	0.456
C12orf68	72.1308	-0.018	0.1526	0.7669	0.9212
C12orf71	0.557	2e-04	0.188	0.9822	NA
C12orf73	144.6206	-0.0301	0.1395	0.662	0.8784
C12orf75	2180.6453	0.1063	0.0941	0.143	0.461
C12orf76	175.8875	-0.054	0.1378	0.449	0.7595
C12orf79	7.3172	0.0158	0.1808	0.5584	NA
C14orf1	284.8539	-0.0599	0.13	0.4171	0.7405
C14orf119	633.4202	-0.2203	0.1343	0.01	0.1082
C14orf132	12.2126	0.0334	0.1812	0.3216	NA
C14orf142	263.8664	-0.1103	0.1392	0.1517	0.475
C14orf159	220.375	-0.0622	0.1357	0.3921	0.7226
C14orf164	1.3565	0.0084	0.1864	0.4805	NA
C14orf166	1524.7797	0.1338	0.1015	0.075	0.3287
C14orf169	657.9152	0.0535	0.1114	0.4767	0.7811
C14orf182	2.8511	-0.0114	0.1842	0.5041	NA
C14orf183	0.2602	-0.0022	0.1899	0.758	NA
C14orf2	1010.6247	0.0108	0.1028	0.8838	0.9648
C14orf28	18.503	-0.0529	0.1825	0.2027	NA
C14orf37	15.1561	-0.0212	0.1763	0.5676	NA
C14orf39	0.5866	0.002	0.188	0.8051	NA
C14orf79	265.6595	0.0638	0.1315	0.3873	0.7194
C14orf80	714.7465	0.0678	0.125	0.3671	0.7045
C14orf93	86.4914	-0.1574	0.1967	0.036	0.2272
C15orf27	2.3998	0.0047	0.1835	0.7814	NA
C15orf37	93.922	-0.0158	0.1495	0.8012	0.9335
C15orf38	675.9081	-0.2172	0.1322	0.0105	0.112
C15orf38-AP3S2	357.7004	3e-04	0.1197	0.9963	0.9982
C15orf39	965.8724	0.094	0.1064	0.2133	0.5564
C15orf40	332.8388	-0.1123	0.1405	0.1449	0.4634
C15orf41	236.5407	0.0081	0.1281	0.9102	0.9733
C15orf48	5.4719	-0.0034	0.1814	0.883	NA
C15orf52	2165.0722	-0.4027	0.1305	0	0.0012
C15orf54	29.5021	-0.0239	0.1691	0.6118	NA
C15orf56	20.9636	-0.0525	0.1815	0.2175	NA
C15orf57	282.0066	-0.0893	0.1361	0.2351	0.5799
C15orf59	14.5987	0.002	0.1747	0.9561	NA
C15orf60	97.5939	0.0209	0.1474	0.7444	0.9117
C15orf61	260.8844	0.0135	0.1304	0.8507	0.9545
C15orf62	35.5129	0.0493	0.1724	0.3315	NA
C15orf65	10.9713	0.01	0.1774	0.7604	NA
C16orf11	0.9289	0.0098	0.1898	0.3327	NA
C16orf13	1664.6444	0.1069	0.1137	0.1645	0.4926
C16orf3	2.3616	-0.002	0.1835	0.9044	NA
C16orf45	646.5099	-0.0519	0.1089	0.4891	0.7896
C16orf46	34.9639	-0.0299	0.1677	0.5482	NA
C16orf47	14.9919	-0.0087	0.1747	0.8146	NA
C16orf52	1926.9957	-0.1362	0.1096	0.0776	0.3344
C16orf58	1562.0675	-0.0386	0.0974	0.5974	0.8471
C16orf59	320.1229	-0.0942	0.1359	0.2133	0.5564
C16orf62	744.5243	0.0186	0.1053	0.8028	0.9344
C16orf70	517.1766	0.0488	0.1144	0.5155	0.804
C16orf71	14.1379	0.0283	0.178	0.4409	NA
C16orf72	1217.3422	0.1277	0.106	0.0939	0.3703
C16orf74	26.9197	-0.0452	0.1745	0.3391	NA
C16orf80	1460.1669	0.1871	0.1066	0.0159	0.1437
C16orf86	48.7609	-0.0554	0.1702	0.3101	NA
C16orf87	167.7993	0.0694	0.148	0.3192	0.665
C16orf91	800.4384	0.2293	0.1452	0.0091	0.1029
C16orf93	202.9879	-0.0838	0.1403	0.2562	0.6024
C16orf95	61.6819	-0.0266	0.1568	0.6501	NA
C16orf96	1.7141	-0.003	0.1846	0.8238	NA
C16orf98	1.3475	-0.0014	0.1853	0.9044	NA
C17orf100	15.4502	0.0132	0.1747	0.7259	NA
C17orf103	183.548	0.0364	0.1344	0.609	0.8521
C17orf104	7.6046	0.0222	0.1815	0.4279	NA
C17orf107	12.3437	-0.0098	0.1762	0.7778	NA
C17orf49	681.8432	0.0904	0.1255	0.2368	0.5812
C17orf51	598.6635	-0.1674	0.1326	0.0411	0.2449
C17orf53	427.2129	0.1155	0.1262	0.1388	0.453
C17orf58	194.0226	-0.1953	0.1767	0.0232	0.1781
C17orf59	275.9896	0.0344	0.1335	0.6292	0.8618
C17orf62	854.375	-0.3923	0.1646	2e-04	0.0067
C17orf67	9.4687	-0.0284	0.1814	0.3594	NA
C17orf70	1006.4905	-0.1982	0.1223	0.0156	0.1427
C17orf72	0.6461	0.0014	0.1874	0.874	NA
C17orf74	1.8818	-0.007	0.1847	0.6183	NA
C17orf75	320.8591	-0.0595	0.1245	0.4258	0.7452
C17orf80	838.797	-0.0724	0.1064	0.3347	0.6788
C17orf82	7.3291	-0.0281	0.1831	0.3044	NA
