Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001033)	1/7	0.009814644507073363	0.09361274546970864	0	0	122.4047619047619	565.9848902368858	HSF1
Negative Regulation of Muscle Hypertrophy (GO:0014741)	1/7	0.009814644507073363	0.09361274546970864	0	0	122.4047619047619	565.9848902368858	GLRX3
Chromatin Organization (GO:0006325)	3/322	0.010235949971541525	0.09361274546970864	0	0	7.324933687002653	33.56174190688867	DAXX;PBRM1;RUVBL2
Protein Metabolic Process (GO:0019538)	4/614	0.010272602065882652	0.09361274546970864	0	0	5.235409836065574	23.96914555581123	RPS14;RPS17;RABGGTB;MBTPS2
rRNA Processing (GO:0006364)	2/110	0.010442975883680306	0.09361274546970864	0	0	14.034293552812072	64.02200088167285	RPS14;RPS17
Cellular Response to Metal Ion (GO:0071248)	2/111	0.010625372272505729	0.09361274546970864	0	0	13.904858987427795	63.19077805000475	DAXX;HSF1
Establishment of Protein Localization to Chromatin (GO:0071169)	1/8	0.011209127973009499	0.09361274546970864	0	0	104.91326530612245	471.1682898394898	RUVBL2
Positive Regulation by Host of Viral Genome Replication (GO:0044829)	1/8	0.011209127973009499	0.09361274546970864	0	0	104.91326530612245	471.1682898394898	YTHDC2
Mitochondrial tRNA Modification (GO:0070900)	1/8	0.011209127973009499	0.09361274546970864	0	0	104.91326530612245	471.1682898394898	HSD17B10
Mitochondrial tRNA Processing (GO:0090646)	1/8	0.011209127973009499	0.09361274546970864	0	0	104.91326530612245	471.1682898394898	HSD17B10
Box C/D snoRNP Assembly (GO:0000492)	1/8	0.011209127973009499	0.09361274546970864	0	0	104.91326530612245	471.1682898394898	RUVBL2
Ribonucleoprotein Complex Biogenesis (GO:0022613)	2/116	0.011558507195595796	0.09361274546970864	0	0	13.291747888239117	59.28562916907242	RPS14;RPS17
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	2/116	0.011558507195595796	0.09361274546970864	0	0	13.291747888239117	59.28562916907242	TLE2;RUVBL2
MAPK Cascade (GO:0000165)	2/119	0.01213516509583136	0.09361274546970864	0	0	12.94903450459006	57.126580037070106	DAXX;HSF1
Regulation of Sterol Biosynthetic Process (GO:0106118)	1/9	0.012601715736306932	0.09361274546970864	0	0	91.79464285714286	401.5026358491206	MBTPS2
Protein Prenylation (GO:0018342)	1/9	0.012601715736306932	0.09361274546970864	0	0	91.79464285714286	401.5026358491206	RABGGTB
Regulation of Phospholipid Metabolic Process (GO:1903725)	1/9	0.012601715736306932	0.09361274546970864	0	0	91.79464285714286	401.5026358491206	MTMR3
Proteasome Assembly (GO:0043248)	1/9	0.012601715736306932	0.09361274546970864	0	0	91.79464285714286	401.5026358491206	PSMG2
RNA Localization to Cajal Body (GO:0090670)	1/10	0.013992410204978406	0.0940087784527195	0	0	81.59126984126983	348.33273118150913	RUVBL2
Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491)	1/10	0.013992410204978406	0.0940087784527195	0	0	81.59126984126983	348.33273118150913	RUVBL2
Regulation of DNA Repair (GO:0006282)	2/130	0.014355278487181457	0.0940087784527195	0	0	11.82986111111111	50.201643006760044	PBRM1;RUVBL2
Positive Regulation of Macrophage Differentiation (GO:0045651)	1/11	0.015381213796748741	0.0940087784527195	0	0	73.42857142857143	306.5355309060998	HSF1
Positive Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002888)	1/11	0.015381213796748741	0.0940087784527195	0	0	73.42857142857143	306.5355309060998	STX4
Gene Expression (GO:0010467)	3/381	0.016066981139350945	0.0940087784527195	0	0	6.163614163614164	25.461822148626617	RPS14;RPS17;MBTPS2
+ Reg of Insulin Secretion Inv in Cellular Resp to Glucose Stimulus (GO:0035774)	1/12	0.016768128945876076	0.0940087784527195	0	0	66.75	272.8923749984525	STX4
Positive Regulation of Leukocyte Degranulation (GO:0043302)	1/12	0.016768128945876076	0.0940087784527195	0	0	66.75	272.8923749984525	STX4
Positive Regulation of Protein Localization to Cell Surface (GO:2000010)	1/12	0.016768128945876076	0.0940087784527195	0	0	66.75	272.8923749984525	STX4
Regulation of Alcohol Biosynthetic Process (GO:1902930)	1/12	0.016768128945876076	0.0940087784527195	0	0	66.75	272.8923749984525	MBTPS2
Positive Regulation of Sterol Biosynthetic Process (GO:0106120)	1/12	0.016768128945876076	0.0940087784527195	0	0	66.75	272.8923749984525	MBTPS2
Positive Regulation of Cholesterol Biosynthetic Process (GO:0045542)	1/12	0.016768128945876076	0.0940087784527195	0	0	66.75	272.8923749984525	MBTPS2
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	2/145	0.01764297391007991	0.0940087784527195	0	0	10.581196581196581	42.720709873200896	TLE2;RUVBL2
Membrane Protein Intracellular Domain Proteolysis (GO:0031293)	1/13	0.018153158084222635	0.0940087784527195	0	0	61.18452380952381	245.2832942716051	MBTPS2
Cellular Response to Arsenic-Containing Substance (GO:0071243)	1/13	0.018153158084222635	0.0940087784527195	0	0	61.18452380952381	245.2832942716051	HSF1
Intrinsic Apoptotic Signaling Pathway in Response to Oxidative Stress (GO:0008631)	1/13	0.018153158084222635	0.0940087784527195	0	0	61.18452380952381	245.2832942716051	DAXX
Negative Regulation of Cardiac Muscle Hypertrophy (GO:0010614)	1/13	0.018153158084222635	0.0940087784527195	0	0	61.18452380952381	245.2832942716051	GLRX3
Embryonic Hemopoiesis (GO:0035162)	1/13	0.018153158084222635	0.0940087784527195	0	0	61.18452380952381	245.2832942716051	HSCB
Regulation of Dephosphorylation (GO:0035303)	1/14	0.019536303654296767	0.0940087784527195	0	0	56.47527472527472	222.25736039602063	MTMR3
Establishment of Protein Localization to Chromosome (GO:0070199)	1/14	0.019536303654296767	0.0940087784527195	0	0	56.47527472527472	222.25736039602063	RUVBL2
Regulation of Macromolecule Metabolic Process (GO:0060255)	1/14	0.019536303654296767	0.0940087784527195	0	0	56.47527472527472	222.25736039602063	MTMR3
Positive Regulation of Telomere Maintenance in Response to DNA Damage (GO:1904507)	1/14	0.019536303654296767	0.0940087784527195	0	0	56.47527472527472	222.25736039602063	RUVBL2
Ribosome Biogenesis (GO:0042254)	2/157	0.020481440508862032	0.0940087784527195	0	0	9.756272401433693	37.93469098135543	RPS14;RPS17
Regulation of Response to Endoplasmic Reticulum Stress (GO:1905897)	1/15	0.020917568100171795	0.0940087784527195	0	0	52.43877551020408	202.78944418375696	MBTPS2
Regulation of Telomere Maintenance in Response to DNA Damage (GO:1904505)	1/15	0.020917568100171795	0.0940087784527195	0	0	52.43877551020408	202.78944418375696	RUVBL2
Regulation of Cellular Response to Heat (GO:1900034)	1/15	0.020917568100171795	0.0940087784527195	0	0	52.43877551020408	202.78944418375696	HSF1
C21-steroid Hormone Metabolic Process (GO:0008207)	1/16	0.022296953863786037	0.0940087784527195	0	0	48.94047619047619	186.13556797150844	HSD17B10
Cellular Response to Gamma Radiation (GO:0071480)	1/16	0.022296953863786037	0.0940087784527195	0	0	48.94047619047619	186.13556797150844	HSF1
Response to Cadmium Ion (GO:0046686)	1/16	0.022296953863786037	0.0940087784527195	0	0	48.94047619047619	186.13556797150844	HSF1
Regulation of DNA Strand Elongation (GO:0060382)	1/16	0.022296953863786037	0.0940087784527195	0	0	48.94047619047619	186.13556797150844	RUVBL2
Regulation of Macrophage Differentiation (GO:0045649)	1/16	0.022296953863786037	0.0940087784527195	0	0	48.94047619047619	186.13556797150844	HSF1
Ribosomal Small Subunit Assembly (GO:0000028)	1/16	0.022296953863786037	0.0940087784527195	0	0	48.94047619047619	186.13556797150844	RPS14
Organelle Organization (GO:0006996)	3/437	0.023029190465784333	0.09469785355511556	0	0	5.353420772775611	20.187710745482057	NAA25;STX4;HSD17B10
Cellular Response to Nitrogen Compound (GO:1901699)	2/168	0.02323999951265091	0.09469785355511556	0	0	9.104863900044624	34.251408758604775	DAXX;HSF1
Lymphocyte Mediated Immunity (GO:0002449)	1/17	0.02367446338877889	0.09469785355511556	0	0	45.879464285714285	171.74327370415	CD8A
Positive Regulation of Cholesterol Metabolic Process (GO:0090205)	1/17	0.02367446338877889	0.09469785355511556	0	0	45.879464285714285	171.74327370415	MBTPS2
Positive Regulation by Host of Viral Process (GO:0044794)	1/18	0.025050099120751658	0.09648927068733971	0	0	43.17857142857143	159.19410324651128	YTHDC2
Androgen Receptor Signaling Pathway (GO:0030521)	1/18	0.025050099120751658	0.09648927068733971	0	0	43.17857142857143	159.19410324651128	DAXX
Branched-Chain Amino Acid Catabolic Process (GO:0009083)	1/18	0.025050099120751658	0.09648927068733971	0	0	43.17857142857143	159.19410324651128	HSD17B10
Positive Regulation of Alcohol Biosynthetic Process (GO:1902932)	1/19	0.02642386350374149	0.09949888299159138	0	0	40.77777777777778	148.16555629380375	MBTPS2
Phosphatidylinositol Dephosphorylation (GO:0046856)	1/20	0.027795758975908986	0.09949888299159138	0	0	38.6296992481203	138.40526103452646	MTMR3
T Cell Mediated Immunity (GO:0002456)	1/20	0.027795758975908986	0.09949888299159138	0	0	38.6296992481203	138.40526103452646	CD8A
Regulation of Actin Nucleation (GO:0051125)	1/20	0.027795758975908986	0.09949888299159138	0	0	38.6296992481203	138.40526103452646	RNASEH1
Macromolecule Biosynthetic Process (GO:0009059)	2/189	0.02890435915156337	0.09949888299159138	0	0	8.074074074074074	28.61260382891143	RPS14;RPS17
Cellular Response to Estradiol Stimulus (GO:0071392)	1/21	0.02916578798206156	0.09949888299159138	0	0	36.69642857142857	129.71302753032936	RUVBL2
Regulation of Vacuole Organization (GO:0044088)	1/21	0.02916578798206156	0.09949888299159138	0	0	36.69642857142857	129.71302753032936	MTMR3
Midbody Abscission (GO:0061952)	1/21	0.02916578798206156	0.09949888299159138	0	0	36.69642857142857	129.71302753032936	MTMR3
Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	0.02916578798206156	0.09949888299159138	0	0	36.69642857142857	129.71302753032936	PSMG2
Response to Gamma Radiation (GO:0010332)	1/21	0.02916578798206156	0.09949888299159138	0	0	36.69642857142857	129.71302753032936	HSF1
Alpha-Amino Acid Catabolic Process (GO:1901606)	1/22	0.030533952956568994	0.09949888299159138	0	0	34.947278911564624	121.92812065022372	HSD17B10
Androgen Metabolic Process (GO:0008209)	1/22	0.030533952956568994	0.09949888299159138	0	0	34.947278911564624	121.92812065022372	HSD17B10
Neuron Apoptotic Process (GO:0051402)	1/22	0.030533952956568994	0.09949888299159138	0	0	34.947278911564624	121.92812065022372	DAXX
Regulation of Cholesterol Biosynthetic Process (GO:0045540)	1/22	0.030533952956568994	0.09949888299159138	0	0	34.947278911564624	121.92812065022372	MBTPS2
Regulation of Programmed Cell Death (GO:0043067)	2/195	0.030615040920489653	0.09949888299159138	0	0	7.820763768950298	27.265246065247425	DAXX;RUVBL2
Modulation by Host of Viral Genome Replication (GO:0044827)	1/23	0.03190025634001487	0.10260701008334681	0	0	33.357142857142854	114.9200682884419	YTHDC2
Protein Localization to Cell Surface (GO:0034394)	1/24	0.03326470055847424	0.10275828291330656	0	0	31.90527950310559	108.58191326589908	STX4
Mitotic Cytokinetic Process (GO:1902410)	1/24	0.03326470055847424	0.10275828291330656	0	0	31.90527950310559	108.58191326589908	MTMR3
Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460)	1/24	0.03326470055847424	0.10275828291330656	0	0	31.90527950310559	108.58191326589908	CD8A
Regulation of Cholesterol Metabolic Process (GO:0090181)	1/24	0.03326470055847424	0.10275828291330656	0	0	31.90527950310559	108.58191326589908	MBTPS2
Regulation of Cardiac Muscle Hypertrophy (GO:0010611)	1/25	0.03462728805296902	0.1048904259468576	0	0	30.574404761904763	102.82518532858562	GLRX3
Bile Acid Biosynthetic Process (GO:0006699)	1/25	0.03462728805296902	0.1048904259468576	0	0	30.574404761904763	102.82518532858562	HSD17B10
Regulation of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	1/26	0.03598802124775797	0.10681642247370403	0	0	29.35	97.57610423009424	RNASEH1
Regulation of Nucleotide-Excision Repair (GO:2000819)	1/26	0.03598802124775797	0.10681642247370403	0	0	29.35	97.57610423009424	PBRM1
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	2/214	0.036290194814784064	0.10681642247370403	0	0	7.113207547169812	23.588873564893017	TLE2;RUVBL2
Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)	1/27	0.03734690257704327	0.10686396062988271	0	0	28.21978021978022	92.77267705165129	HSF1
ER-nucleus Signaling Pathway (GO:0006984)	1/27	0.03734690257704327	0.10686396062988271	0	0	28.21978021978022	92.77267705165129	MBTPS2
Regulation of Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0061178)	1/27	0.03734690257704327	0.10686396062988271	0	0	28.21978021978022	92.77267705165129	STX4
Long-Term Synaptic Potentiation (GO:0060291)	1/28	0.03870393445889983	0.10686396062988271	0	0	27.173280423280424	88.362454209309	STX4
Organelle Fusion (GO:0048284)	1/28	0.03870393445889983	0.10686396062988271	0	0	27.173280423280424	88.362454209309	STX4
Positive Regulation of Mitotic Cell Cycle (GO:0045931)	1/28	0.03870393445889983	0.10686396062988271	0	0	27.173280423280424	88.362454209309	HSF1
Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)	1/28	0.03870393445889983	0.10686396062988271	0	0	27.173280423280424	88.362454209309	DAXX
DNA-templated Transcription Elongation (GO:0006354)	1/29	0.04005911931739667	0.10868213240893704	0	0	26.2015306122449	84.30077663677048	PBRM1
Transcription Elongation by RNA Polymerase II (GO:0006368)	1/29	0.04005911931739667	0.10868213240893704	0	0	26.2015306122449	84.30077663677048	PBRM1
Positive Regulation of Catalytic Activity (GO:0043085)	1/30	0.04141245957323897	0.10898444727203115	0	0	25.29679802955665	80.54939360571412	STX4
Regulation of Chemotaxis (GO:0050920)	1/30	0.04141245957323897	0.10898444727203115	0	0	25.29679802955665	80.54939360571412	STX4
Translation (GO:0006412)	2/232	0.04201237846205793	0.10898444727203115	0	0	6.550724637681159	20.76442786135156	RPS14;RPS17
Estrogen Metabolic Process (GO:0008210)	1/31	0.04276395764624478	0.10898444727203115	0	0	24.452380952380953	77.07536315663278	HSD17B10
Positive Regulation of Locomotion (GO:0040017)	1/31	0.04276395764624478	0.10898444727203115	0	0	24.452380952380953	77.07536315663278	STX4
Regulation of Immunoglobulin Production (GO:0002637)	1/31	0.04276395764624478	0.10898444727203115	0	0	24.452380952380953	77.07536315663278	STX4
Regulation of Protein Localization to Cell Surface (GO:2000008)	1/31	0.04276395764624478	0.10898444727203115	0	0	24.452380952380953	77.07536315663278	STX4
Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041)	1/32	0.044113615940154116	0.10898444727203115	0	0	23.662442396313363	73.85017020205692	STX4
Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625)	1/32	0.044113615940154116	0.10898444727203115	0	0	23.662442396313363	73.85017020205692	DAXX
Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902099)	1/32	0.044113615940154116	0.10898444727203115	0	0	23.662442396313363	73.85017020205692	PBRM1
Bile Acid Metabolic Process (GO:0008206)	1/32	0.044113615940154116	0.10898444727203115	0	0	23.662442396313363	73.85017020205692	HSD17B10
Protein Localization to Chromatin (GO:0071168)	1/33	0.04546143687895697	0.10898444727203115	0	0	22.921875	70.84901378287059	RUVBL2
Response to Estradiol (GO:0032355)	1/33	0.04546143687895697	0.10898444727203115	0	0	22.921875	70.84901378287059	RUVBL2
Regulation of G0 to G1 Transition (GO:0070316)	1/33	0.04546143687895697	0.10898444727203115	0	0	22.921875	70.84901378287059	PBRM1
Membrane Protein Proteolysis (GO:0033619)	1/34	0.04680742286683389	0.10898444727203115	0	0	22.226190476190474	68.05022699821959	MBTPS2
JNK Cascade (GO:0007254)	1/34	0.04680742286683389	0.10898444727203115	0	0	22.226190476190474	68.05022699821959	DAXX
Phospholipid Dephosphorylation (GO:0046839)	1/34	0.04680742286683389	0.10898444727203115	0	0	22.226190476190474	68.05022699821959	MTMR3
NADH Dehydrogenase Complex Assembly (GO:0010257)	1/34	0.04680742286683389	0.10898444727203115	0	0	22.226190476190474	68.05022699821959	DMAC2
Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)	1/34	0.04680742286683389	0.10898444727203115	0	0	22.226190476190474	68.05022699821959	DMAC2
Regulation of Vasculature Development (GO:1901342)	1/35	0.04815157630396729	0.11128364301361328	0	0	21.571428571428573	65.43480171296163	RNASEH1
Negative Regulation of Double-Strand Break Repair (GO:2000780)	1/36	0.04949389959988673	0.11271603412528948	0	0	20.95408163265306	62.985996716208625	HSF1
tRNA Methylation (GO:0030488)	1/36	0.04949389959988673	0.11271603412528948	0	0	20.95408163265306	62.985996716208625	HSD17B10
Negative Regulation of DNA-templated Transcription (GO:0045892)	4/1006	0.050872611457248196	0.115016338946822	0	0	3.124630738522954	9.306495760212718	RPS14;TLE2;DAXX;HSF1
Positive Regulation of Immunoglobulin Production (GO:0002639)	1/38	0.05217306536442527	0.11544678293404742	0	0	19.81949806949807	58.53072183022969	STX4
Maturation of SSU-rRNA (GO:0030490)	1/38	0.05217306536442527	0.11544678293404742	0	0	19.81949806949807	58.53072183022969	RPS14
Membrane Assembly (GO:0071709)	1/38	0.05217306536442527	0.11544678293404742	0	0	19.81949806949807	58.53072183022969	STX4
Positive Regulation of Lymphocyte Differentiation (GO:0045621)	1/39	0.05350991262464125	0.11674890027194454	0	0	19.296992481203006	56.49943965983209	PBRM1
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)	1/39	0.05350991262464125	0.11674890027194454	0	0	19.296992481203006	56.49943965983209	DMAC2
Positive Regulation of Insulin Secretion (GO:0032024)	1/40	0.05484493932510211	0.11801117978918521	0	0	18.80128205128205	54.58473488527907	STX4
Nucleic Acid Catabolic Process (GO:0141188)	1/40	0.05484493932510211	0.11801117978918521	0	0	18.80128205128205	54.58473488527907	RNASEH1
Positive Regulation of Myoblast Differentiation (GO:0045663)	1/41	0.05617814784957834	0.1192352525786969	0	0	18.330357142857142	52.77726701400008	PBRM1
RNA Stabilization (GO:0043489)	1/41	0.05617814784957834	0.1192352525786969	0	0	18.330357142857142	52.77726701400008	RNASEH1
Ribosome Assembly (GO:0042255)	1/42	0.05750954059690776	0.11961984444156813	0	0	17.88240418118467	51.06864892800127	RPS14
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	1/42	0.05750954059690776	0.11961984444156813	0	0	17.88240418118467	51.06864892800127	RUVBL2
Regulation of Chromosome Organization (GO:0033044)	1/42	0.05750954059690776	0.11961984444156813	0	0	17.88240418118467	51.06864892800127	RUVBL2
Cellular Response to Glucose Starvation (GO:0042149)	1/43	0.05883911993765033	0.1199856563434438	0	0	17.45578231292517	49.451329530866005	MTMR3
